ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
03,001,0001,2099,0300100012099,2565,7.850103545175582
03,001,0001,2120,0300100012120,1422,7.260522598089852
03,001,0001,2135,0300100012135,927,6.833031732786201
03,001,0001,2173,0300100012173,973,6.881411303642535
03,001,0001,2205,0300100012205,1129,7.029972911706386
03,001,0001,221A,030010001221A,1029,6.937314081223682
03,001,0001,2224,0300100012224,1929,7.5652752818989315
03,001,0001,2239,0300100012239,2047,7.6246189861593985
03,001,0001,239A,030010001239A,1746,7.465655310134056
03,001,0001,278A,030010001278A,519,6.253828811575473
03,001,0001,2794,0300100012794,829,6.721425700790643
03,001,0001,2807,0300100012807,857,6.754604099487962
03,001,0001,2811,0300100012811,843,6.738152494595957
03,001,0001,2826,0300100012826,2045,7.6236419465115715
03,001,0001,2830,0300100012830,1736,7.459914766241105
03,001,0001,2845,0300100012845,638,6.459904454377535
03,001,0001,285A,030010001285A,1848,7.522400231387125
03,001,0001,2864,0300100012864,2028,7.615298339825815
03,001,0001,2879,0300100012879,1615,7.38770923908104
03,001,0001,2883,0300100012883,1418,7.257707677160043
03,001,0001,2898,0300100012898,1337,7.198931240688173
03,001,0001,2900,0300100012900,985,6.893656354602635
03,001,0001,2915,0300100012915,872,6.771935555839602
03,001,0001,292A,030010001292A,1179,7.07326971745971
03,001,0001,2934,0300100012934,476,6.1675164908883415
03,001,0001,2949,0300100012949,1375,7.226936018493289
03,001,0001,303A,030010001303A,1355,7.212294468500341
03,001,0001,3059,0300100013059,1520,7.327123292259293
03,001,0001,3063,0300100013063,218,5.389071729816501
03,001,0001,3078,0300100013078,30,3.4339872044851463
03,001,0001,3082,0300100013082,121,4.804021044733257
03,001,0001,3097,0300100013097,32,3.4965075614664802
03,001,0001,310A,030010001310A,0,0.0
03,001,0001,3114,0300100013114,186,5.231108616854587
03,001,0001,3129,0300100013129,26,3.295836866004329
03,001,0001,3148,0300100013148,159,5.075173815233827
03,001,0001,3152,0300100013152,161,5.087596335232384
03,001,0001,3222,0300100013222,0,0.0
03,001,0001,3237,0300100013237,5,1.791759469228055
03,001,0001,3241,0300100013241,15,2.772588722239781
03,001,0001,3256,0300100013256,0,0.0
03,001,0001,3260,0300100013260,715,6.573680166960646
03,001,0001,3275,0300100013275,1,0.6931471805599453
03,001,0001,328A,030010001328A,8,2.1972245773362196
03,001,0001,3294,0300100013294,117,4.770684624465665
03,001,0001,3307,0300100013307,33,3.5263605246161616
03,001,0001,3311,0300100013311,275,5.62040086571715
03,001,0001,3330,0300100013330,0,0.0
03,001,0001,3345,0300100013345,0,0.0
