ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
31,001,0001,0107,3100100010107,779,6.659293919683638
31,001,0001,0111,3100100010111,1066,6.9726062513017535
31,001,0001,0126,3100100010126,15,2.772588722239781
31,001,0001,0130,3100100010130,6,1.9459101490553132
31,001,0001,0145,3100100010145,7,2.0794415416798357
31,001,0001,015A,310010001015A,4,1.6094379124341003
31,001,0001,0164,3100100010164,5,1.791759469228055
31,001,0001,0179,3100100010179,8,2.1972245773362196
31,002,0001,0034,3100200010034,4492,8.41027590907016
31,002,0001,0072,3100200010072,297,5.697093486505405
31,002,0001,0087,3100200010087,2670,7.890208213109961
31,002,0001,0091,3100200010091,3509,8.163371316459912
31,003,0001,0046,3100300010046,1469,7.293017679772782
31,003,0001,0065,3100300010065,1690,7.43307534889858
31,003,0001,007A,310030001007A,149,5.0106352940962555
31,003,0001,0084,3100300010084,61,4.127134385045092
31,003,0001,0101,3100300010101,32,3.4965075614664802
31,003,0001,0116,3100300010116,500,6.2166061010848646
31,003,0001,0120,3100300010120,41,3.7376696182833684
31,003,0001,0135,3100300010135,1158,7.055312843339752
31,003,0001,014A,310030001014A,1742,7.463363045520021
31,003,0001,0154,3100300010154,1633,7.3987862754199485
31,003,0001,0169,3100300010169,1226,7.112327444710911
31,003,0001,0173,3100300010173,228,5.43372200355424
31,003,0001,0188,3100300010188,66,4.204692619390966
31,003,0001,0192,3100300010192,74,4.31748811353631
31,003,0001,0205,3100300010205,50,3.9318256327243257
31,003,0001,021A,310030001021A,21,3.091042453358316
31,003,0001,0224,3100300010224,6,1.9459101490553132
31,003,0001,0239,3100300010239,30,3.4339872044851463
31,004,0001,0043,3100400010043,996,6.904750769961838
31,004,0001,0058,3100400010058,1972,7.587310506022615
31,004,0001,0062,3100400010062,1561,7.3537223303996315
31,004,0001,0077,3100400010077,20,3.044522437723423
31,004,0001,0081,3100400010081,4,1.6094379124341003
31,005,0001,0021,3100500010021,744,6.61338421837956
31,005,0001,0036,3100500010036,1245,7.1276936993473985
31,005,0001,0055,3100500010055,63,4.1588830833596715
31,006,0001,0118,3100600010118,1647,7.4073177104694174
31,006,0001,0160,3100600010160,772,6.650279048587422
31,006,0001,0175,3100600010175,488,6.192362489474872
31,006,0001,018A,310060001018A,1086,6.99117688712121
31,006,0001,0207,3100600010207,955,6.862757913051401
31,006,0001,0211,3100600010211,1244,7.126890808898808
31,006,0001,0226,3100600010226,885,6.786716950605081
31,006,0001,0230,3100600010230,438,6.0844994130751715
31,007,0001,0064,3100700010064,1398,7.243512974665482
31,007,0001,0079,3100700010079,1671,7.421775793644647
31,007,0001,0083,3100700010083,1400,7.244941546337007
31,007,0001,0098,3100700010098,2204,7.6984827878809465
31,007,0001,0100,3100700010100,114,4.74493212836325
31,008,0001,0080,3100800010080,966,6.874198495453294
31,008,0001,0108,3100800010108,977,6.885509670034818
31,008,0001,0112,3100800010112,808,6.695798917058491
31,008,0001,0127,3100800010127,13,2.6390573296152584
31,009,0001,004A,310090001004A,2129,7.6638772587034705
31,009,0001,0054,3100900010054,2111,7.655390644826152
31,009,0001,0073,3100900010073,52,3.970291913552122
31,009,0001,0088,3100900010088,1,0.6931471805599453
31,010,0001,006A,310100001006A,938,6.844815479208263
31,010,0001,0074,3101000010074,666,6.502790045915623
31,010,0001,0110,3101000010110,85,4.454347296253507
31,010,0001,0125,3101000010125,6,1.9459101490553132
31,010,0001,013A,310100001013A,0,0.0
31,010,0001,0144,3101000010144,0,0.0
31,011,0001,0067,3101100010067,1590,7.372118028337787
31,011,0001,0071,3101100010071,2752,7.920446505142607
