ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
02,001,0001,0435,0200100010435,3632,8.197814032221203
02,001,0001,044A,020010001044A,1539,7.3395376954076745
02,001,0001,0454,0200100010454,2211,7.701652362642226
02,001,0001,0488,0200100010488,2045,7.6236419465115715
02,001,0001,0492,0200100010492,557,6.324358962381311
02,001,0001,0505,0200100010505,730,6.594413459749778
02,001,0001,0524,0200100010524,3040,8.019941687677365
02,001,0001,0543,0200100010543,1871,7.534762657037537
02,001,0001,0558,0200100010558,2426,7.794411205726601
02,001,0001,0562,0200100010562,1575,7.362645270417825
02,001,0001,0577,0200100010577,1199,7.090076835776092
02,001,0001,0581,0200100010581,1122,7.023758954738443
02,001,0001,0613,0200100010613,2004,7.60339933974067
02,001,0001,0628,0200100010628,1650,7.409136443920128
02,001,0001,0632,0200100010632,22,3.1354942159291497
02,001,0001,0647,0200100010647,2666,7.888709524182015
02,001,0001,0651,0200100010651,386,5.958424693029782
02,001,0001,0666,0200100010666,1640,7.403061091090091
02,001,0001,0670,0200100010670,1924,7.562681246721884
02,001,0001,0685,0200100010685,3332,8.11162807830774
02,001,0001,069A,020010001069A,2736,7.914617709040679
02,001,0001,0717,0200100010717,187,5.236441962829949
02,001,0001,0721,0200100010721,1079,6.984716320118266
02,001,0001,0736,0200100010736,1720,7.450660796211539
02,001,0001,0740,0200100010740,2400,7.783640596221253
02,001,0001,0755,0200100010755,1885,7.542213463193403
02,001,0001,076A,020010001076A,1118,7.020190708311925
02,001,0001,0789,0200100010789,2778,7.929846429742503
02,001,0001,0793,0200100010793,1405,7.2485040723706105
02,001,0001,0825,0200100010825,1297,7.168579897264035
02,001,0001,083A,020010001083A,1985,7.593877844605118
02,001,0001,0844,0200100010844,2310,7.745435610274381
02,001,0001,0859,0200100010859,2783,7.931644021454311
02,001,0001,0863,0200100010863,2883,7.96693349840484
02,001,0001,0882,0200100010882,2728,7.911690520708339
02,001,0001,0929,0200100010929,881,6.782192056006791
02,001,0001,1005,0200100011005,2987,8.002359546252707
02,001,0001,101A,020010001101A,1370,7.223295679562314
02,001,0001,1024,0200100011024,2102,7.6511201757027
02,001,0001,1039,0200100011039,1627,7.395107546562485
02,001,0001,1043,0200100011043,3737,8.226305988015508
02,001,0001,1058,0200100011058,4223,8.348537825386098
02,001,0001,1062,0200100011062,76,4.343805421853684
02,001,0001,1077,0200100011077,152,5.030437921392435
02,001,0001,1081,0200100011081,262,5.572154032177765
02,001,0001,1221,0200100011221,161,5.087596335232384
02,001,0001,1236,0200100011236,673,6.513230110912307
02,001,0001,1240,0200100011240,179,5.19295685089021
02,001,0001,1255,0200100011255,1774,7.4815557019095165
02,001,0001,1293,0200100011293,71,4.276666119016055
02,001,0001,1306,0200100011306,313,5.749392985908253
02,001,0001,1310,0200100011310,26,3.295836866004329
02,001,0001,1397,0200100011397,144,4.976733742420574
02,001,0001,140A,020010001140A,360,5.8888779583328805
02,001,0001,1414,0200100011414,98,4.59511985013459
02,001,0001,1452,0200100011452,865,6.763884908562435
02,001,0001,1467,0200100011467,1776,7.482681828154651
02,001,0001,1471,0200100011471,22,3.1354942159291497
02,001,0001,1486,0200100011486,147,4.997212273764115
02,001,0001,1490,0200100011490,32,3.4965075614664802
02,001,0001,1503,0200100011503,78,4.3694478524670215
02,001,0001,1518,0200100011518,58,4.07753744390572
02,001,0001,1522,0200100011522,33,3.5263605246161616
02,001,0001,1537,0200100011537,98,4.59511985013459
02,001,0001,1541,0200100011541,33,3.5263605246161616
02,001,0001,1556,0200100011556,92,4.532599493153256
02,001,0001,1560,0200100011560,0,0.0
02,001,0001,1575,0200100011575,125,4.836281906951478
02,001,0001,158A,020010001158A,156,5.056245805348308
02,001,0001,1594,0200100011594,63,4.1588830833596715
02,001,0001,1607,0200100011607,67,4.219507705176107
02,001,0001,1611,0200100011611,24,3.2188758248682006
02,001,0001,1626,0200100011626,4,1.6094379124341003
02,001,0001,1876,0200100011876,10,2.3978952727983707
02,001,0001,1880,0200100011880,0,0.0
02,001,0001,1895,0200100011895,1,0.6931471805599453
