ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
27,001,0001,0401,2700100010401,2107,7.653494909661253
27,001,0001,0416,2700100010416,1993,7.597897950521784
27,001,0001,0420,2700100010420,1882,7.5406215286571525
27,001,0001,0543,2700100010543,1821,7.507690077819904
27,001,0001,0558,2700100010558,1854,7.5256399750415355
27,001,0001,0562,2700100010562,1102,7.005789019253503
27,001,0001,0632,2700100010632,194,5.272999558563747
27,001,0001,0647,2700100010647,83,4.430816798843313
27,001,0001,0651,2700100010651,5,1.791759469228055
27,001,0001,0685,2700100010685,161,5.087596335232384
27,001,0001,069A,270010001069A,373,5.924255797414532
27,001,0001,0702,2700100010702,216,5.37989735354046
27,001,0001,0717,2700100010717,117,4.770684624465665
27,001,0001,0721,2700100010721,615,6.423246963533519
27,001,0001,0736,2700100010736,342,5.8377304471659395
27,001,0001,0755,2700100010755,41,3.7376696182833684
27,001,0001,076A,270010001076A,106,4.672828834461906
27,001,0001,0774,2700100010774,0,0.0
27,001,0001,0789,2700100010789,18,2.9444389791664403
27,001,0074,0577,2700100740577,945,6.852242569051878
27,001,0074,0581,2700100740581,1072,6.9782137426306985
27,001,0074,0596,2700100740596,924,6.829793737512425
27,001,0074,0609,2700100740609,788,6.670766320845874
27,001,0074,0613,2700100740613,982,6.890609120147166
27,001,0074,0628,2700100740628,784,6.665683717782408
27,001,0074,0666,2700100740666,68,4.23410650459726
27,001,0074,0670,2700100740670,7,2.0794415416798357
27,001,0074,0740,2700100740740,57,4.060443010546419
27,002,0001,0305,2700200010305,3083,8.03398273468322
27,002,0001,0377,2700200010377,4935,8.504310565585223
27,002,0001,0381,2700200010381,2240,7.714677473800927
27,002,0001,0409,2700200010409,3191,8.068402958569699
27,002,0001,0432,2700200010432,1812,7.502738210754851
27,002,0001,0447,2700200010447,2251,7.719573989259581
27,002,0001,0697,2700200010697,6153,8.724857555881988
27,002,0001,0714,2700200010714,1612,7.385851078125209
27,002,0001,0729,2700200010729,3983,8.290041618704489
27,002,0001,0733,2700200010733,2687,7.89655270164304
27,002,0001,0771,2700200010771,1709,7.444248649496705
27,002,0001,0786,2700200010786,2665,7.888334500738654
27,002,0001,0790,2700200010790,2059,7.630461261783627
27,002,0001,0803,2700200010803,3670,8.208219383496834
27,002,0001,0818,2700200010818,2990,8.003363058629947
27,002,0001,0983,2700200010983,3615,8.193123721512068
27,002,0001,0998,2700200010998,4256,8.356319965828153
27,002,0001,1002,2700200011002,4859,8.48879371689454
27,002,0001,1017,2700200011017,2197,7.6953031349635665
27,002,0001,1021,2700200011021,2682,7.894690850425624
27,002,0001,1036,2700200011036,1923,7.562161631225652
27,002,0001,1089,2700200011089,262,5.572154032177765
27,002,0001,1125,2700200011125,1029,6.937314081223682
27,002,0001,113A,270020001113A,216,5.37989735354046
27,002,0001,1144,2700200011144,2461,7.808729306744399
27,002,0001,1159,2700200011159,2722,7.909489492673759
27,002,0001,1163,2700200011163,3048,8.022568946988255
27,002,0001,1178,2700200011178,960,6.8679744089702925
27,002,0001,1182,2700200011182,149,5.0106352940962555
27,002,0001,1214,2700200011214,3171,8.06211758275474
27,002,0001,1229,2700200011229,4547,8.422442854870427
27,002,0001,1233,2700200011233,639,6.461468176353717
27,002,0001,1248,2700200011248,2661,7.8868329989550565
27,002,0001,1252,2700200011252,1911,7.555905093611346
27,002,0001,1267,2700200011267,1891,7.545389749611823
27,002,0001,1271,2700200011271,576,6.3578422665081
27,002,0001,1286,2700200011286,743,6.612041034833092
27,002,0003,1318,2700200031318,2547,7.843064016692054
27,002,0004,0911,2700200040911,2877,7.964850887447313
27,002,0013,1040,2700200131040,1030,6.93828448401696
27,002,0013,1055,2700200131055,1877,7.537962659768208
27,002,0022,0343,2700200220343,2648,7.88193748927207
27,002,0022,0837,2700200220837,2461,7.808729306744399
27,002,0022,0841,2700200220841,1804,7.498315870766981
27,002,0024,0856,2700200240856,3135,8.0507033814703
27,002,0024,0860,2700200240860,2357,7.765569081097317
27,002,0025,106A,270020025106A,1965,7.583756300707112
27,002,0025,1074,2700200251074,2268,7.727094484779841
27,002,0029,0358,2700200290358,1990,7.596392304064196
27,002,0029,0362,2700200290362,2591,7.860185057472165
27,002,0030,056A,270020030056A,4257,8.356554845453426
27,002,0034,0930,2700200340930,3352,8.117610746466228
27,002,0034,1197,2700200341197,95,4.564348191467836
27,002,0051,0945,2700200510945,3821,8.248529124800218
27,002,0061,1322,2700200611322,2579,7.855544677915663
27,002,0073,1290,2700200731290,2507,7.827240901752812
27,002,0082,070A,270020082070A,1539,7.3395376954076745
27,002,0082,0875,2700200820875,1903,7.55171221535131
27,002,0082,088A,270020082088A,2086,7.643482907077201
27,002,0087,0682,2700200870682,2779,7.930206206684683
27,002,0090,1093,2700200901093,1566,7.356918242356021
27,002,0090,1106,2700200901106,1491,7.307872780763706
27,002,0096,063A,270020096063A,2930,7.983098940710892
27,002,0096,120A,270020096120A,71,4.276666119016055
27,002,0097,0748,2700200970748,1092,6.996681488176539
27,002,0097,0752,2700200970752,1370,7.223295679562314
27,002,0097,1110,2700200971110,137,4.927253685157205
27,002,0117,0894,2700201170894,1593,7.374001859350161
27,002,0117,0907,2700201170907,1693,7.434847875211999
27,002,0123,1303,2700201231303,2708,7.904334842085095
27,003,0001,0355,2700300010355,1959,7.580699752224563
27,003,0001,036A,270030001036A,2358,7.765993079407675
27,003,0001,0374,2700300010374,3080,8.033009498596668
27,003,0001,0389,2700300010389,3656,8.204398418149381
27,003,0001,0393,2700300010393,4276,8.361007108226909
27,003,0001,043A,270030001043A,914,6.818924065275521
27,003,0001,0514,2700300010514,3533,8.170185652879642
27,003,0001,0529,2700300010529,2354,7.764296006450518
27,003,0001,0567,2700300010567,188,5.241747015059643
27,003,0001,0571,2700300010571,373,5.924255797414532
27,003,0001,0586,2700300010586,82,4.418840607796598
27,003,0001,0618,2700300010618,22,3.1354942159291497
27,003,0015,0590,2700300150590,1324,7.1891677384203225
27,003,0015,0603,2700300150603,2265,7.725771441587952
27,003,0035,0548,2700300350548,1883,7.5411524551363085
27,003,0035,0552,2700300350552,1525,7.330405211844402
27,003,0056,0181,2700300560181,3044,8.021256180143997
27,003,0061,0425,2700300610425,4180,8.338305731356565
27,003,0061,0497,2700300610497,1598,7.377133712833954
27,003,0061,050A,270030061050A,2410,7.787796878181171
27,004,0001,0013,2700400010013,9181,9.125000324809168
27,004,0001,0047,2700400010047,1649,7.408530566894626
27,004,0001,0051,2700400010051,1712,7.44600149832412
27,004,0001,0085,2700400010085,2266,7.726212650507529
27,004,0001,009A,270040001009A,3397,8.130942302231878
27,004,0001,0102,2700400010102,3873,8.262042843966942
27,004,0001,0136,2700400010136,1149,7.047517221357296
27,004,0001,0140,2700400010140,7408,8.910450756416656
27,004,0001,016A,270040001016A,7881,8.97233695775495
27,004,0001,0244,2700400010244,4359,8.38022733634308
27,004,0001,0511,2700400010511,4578,8.429235912657095
27,004,0001,0634,2700400010634,3569,8.180320874773685
27,004,0001,0687,2700400010687,3205,8.072779333169498
27,004,0001,0719,2700400010719,7231,8.886270902072013
27,004,0001,0723,2700400010723,1050,6.957497370876951
27,004,0001,0742,2700400010742,3679,8.210668031162976
27,004,0001,0761,2700400010761,2883,7.96693349840484
27,004,0001,0776,2700400010776,3949,8.281470857895167
27,004,0001,0808,2700400010808,1662,7.416378479192928
27,004,0001,0812,2700400010812,6631,8.79966169681513
27,004,0001,0827,2700400010827,4117,8.323122887587735
27,004,0001,0831,2700400010831,5005,8.518392471991719
27,004,0001,0846,2700400010846,3272,8.09346227450118
27,004,0001,0850,2700400010850,3568,8.18004072349016
27,004,0001,087A,270040001087A,8090,8.99850761180784
27,004,0001,0884,2700400010884,4316,8.370315995555478
