ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
18,001,0001,007A,180010001007A,1789,7.489970898834801
18,001,0001,0173,1800100010173,1416,7.256297239690681
18,001,0001,0188,1800100010188,2082,7.641564441260972
18,001,0001,021A,180010001021A,1842,7.519149957669823
18,001,0001,0224,1800100010224,301,5.71042701737487
18,001,0001,0239,1800100010239,2160,7.6783263565068856
18,001,0001,0277,1800100010277,1199,7.090076835776092
18,001,0001,0281,1800100010281,1921,7.561121589530238
18,001,0001,0296,1800100010296,1599,7.3777589082278725
18,001,0001,0309,1800100010309,2128,7.663407664893479
18,001,0001,0313,1800100010313,2350,7.762596048540069
18,001,0001,0328,1800100010328,231,5.44673737166631
18,001,0001,0332,1800100010332,25,3.258096538021482
18,001,0001,0347,1800100010347,87,4.477336814478207
18,001,0001,0421,1800100010421,10,2.3978952727983707
18,002,0001,0081,1800200010081,224,5.41610040220442
18,002,0001,0096,1800200010096,183,5.214935757608986
18,002,0001,0109,1800200010109,128,4.859812404361672
18,002,0001,0113,1800200010113,108,4.6913478822291435
18,002,0001,0128,1800200010128,918,6.823286122355687
18,002,0001,0132,1800200010132,1402,7.246368080102461
18,002,0001,0147,1800200010147,1902,7.551186867296149
18,002,0001,0151,1800200010151,1885,7.542213463193403
18,002,0001,0166,1800200010166,3,1.3862943611198906
18,002,0001,0170,1800200010170,1,0.6931471805599453
18,003,0001,0089,1800300010089,152,5.030437921392435
18,003,0001,0093,1800300010093,473,6.161207321695077
18,003,0001,0106,1800300010106,106,4.672828834461906
18,003,0001,0144,1800300010144,1210,7.099201743553092
18,003,0001,0159,1800300010159,1197,7.088408778675395
18,003,0001,0163,1800300010163,19,2.995732273553991
18,004,0001,0071,1800400010071,2597,7.862497197230545
18,004,0001,0673,1800400010673,1333,7.195937226475569
18,004,0001,0828,1800400010828,337,5.823045895483019
18,004,0001,0847,1800400010847,1471,7.294377299288821
18,004,0001,0921,1800400010921,1202,7.0925737159746784
18,004,0001,1012,1800400011012,2543,7.841492924460013
18,004,0001,1027,1800400011027,1991,7.596894438144544
18,004,0001,1031,1800400011031,2618,7.870547844507712
18,004,0001,1046,1800400011046,2471,7.812782818577581
18,004,0001,1154,1800400011154,19,2.995732273553991
18,004,0001,1169,1800400011169,45,3.828641396489095
18,004,0001,1205,1800400011205,6,1.9459101490553132
18,004,0001,1224,1800400011224,25,3.258096538021482
18,004,0001,1239,1800400011239,161,5.087596335232384
18,004,0001,1243,1800400011243,235,5.4638318050256105
18,004,0001,1258,1800400011258,112,4.727387818712341
18,004,0001,1262,1800400011262,407,6.0112671744041615
18,004,0128,0531,1800401280531,1779,7.484368643286131
18,004,0128,0546,1800401280546,1360,7.215975002651466
18,004,0128,0550,1800401280550,2665,7.888334500738654
18,004,0128,0565,1800401280565,762,6.637258031284457
18,004,0128,0781,1800401280781,1106,7.009408932708637
18,004,0128,0796,1800401280796,1383,7.232733136177615
18,004,0128,1192,1800401281192,47,3.871201010907891
18,004,0186,0103,1800401860103,2046,7.624130585661289
18,004,0186,0461,1800401860461,1799,7.495541943884256
18,004,0186,0476,1800401860476,1287,7.160845906664299
18,004,0186,0480,1800401860480,1797,7.494430215031565
18,004,0186,0851,1800401860851,1061,6.967909201801884
18,004,0186,0866,1800401860866,842,6.736966958001855
18,004,0186,1050,1800401861050,1470,7.293697720601438
18,004,0186,1065,1800401861065,1089,6.993932975223189
18,004,0186,107A,180040186107A,1624,7.393263094763838
18,004,0186,1084,1800401861084,714,6.5722825426940075
18,004,0186,1277,1800401861277,67,4.219507705176107
18,004,0186,1281,1800401861281,277,5.627621113690637
18,004,0186,1296,1800401861296,4,1.6094379124341003
18,004,0191,0495,1800401910495,924,6.829793737512425
18,004,0191,0508,1800401910508,1413,7.254177846456518
18,004,0191,0512,1800401910512,1007,6.915723448631314
18,004,0191,0527,1800401910527,1170,7.065613363597717
18,004,0191,0885,1800401910885,287,5.662960480135946
18,004,0191,1116,1800401911116,64,4.174387269895637
18,004,0191,1135,1800401911135,12,2.5649493574615367
18,004,0191,114A,180040191114A,16,2.833213344056216
18,004,0191,121A,180040191121A,0,0.0
18,005,0001,0219,1800500010219,934,6.840546529288687
18,005,0001,0223,1800500010223,884,6.785587645007929
18,005,0001,0261,1800500010261,335,5.817111159963204
18,005,0001,0276,1800500010276,287,5.662960480135946
18,005,0001,0280,1800500010280,104,4.653960350157523
18,005,0001,0295,1800500010295,319,5.768320995793772
18,005,0001,0308,1800500010308,35,3.58351893845611
18,005,0001,0312,1800500010312,68,4.23410650459726
18,005,0001,0327,1800500010327,10,2.3978952727983707
18,005,0001,0331,1800500010331,12,2.5649493574615367
18,005,0001,0346,1800500010346,0,0.0
18,005,0001,0350,1800500010350,16,2.833213344056216
18,006,0001,0057,1800600010057,3149,8.055157731819678
18,006,0001,0108,1800600010108,2064,7.632885505395133
18,006,0001,0127,1800600010127,1178,7.072421900537371
18,006,0001,0150,1800600010150,16,2.833213344056216
18,006,0001,0165,1800600010165,1861,7.529406457837013
18,006,0001,017A,180060001017A,1024,6.932447891572509
18,006,0001,0184,1800600010184,1764,7.475905969367397
18,006,0001,0199,1800600010199,2159,7.67786350067821
18,006,0001,0201,1800600010201,1718,7.449498005382849
18,006,0001,0216,1800600010216,1737,7.460490305825338
18,006,0001,0220,1800600010220,2007,7.60489448081162
18,006,0001,0235,1800600010235,1017,6.925595197110468
18,006,0001,024A,180060001024A,1072,6.9782137426306985
18,006,0001,0254,1800600010254,1330,7.193685818395112
18,006,0001,0269,1800600010269,602,6.401917196727186
18,006,0001,0273,1800600010273,605,6.406879986069314
18,007,0001,0088,1800700010088,1517,7.325148957955575
18,007,0001,0092,1800700010092,1261,7.140453043101158
18,007,0001,011A,180070001011A,945,6.852242569051878
18,007,0001,0139,1800700010139,405,6.0063531596017325
18,007,0001,0181,1800700010181,1458,7.285506548522785
18,007,0022,0196,1800700220196,574,6.354370040797351
18,007,0022,0209,1800700220209,1440,7.273092595999522
18,007,0022,0213,1800700220213,1721,7.451241684987676
18,007,0022,0228,1800700220228,187,5.236441962829949
18,008,0001,0085,1800800010085,4043,8.304989580140361
18,008,0001,009A,180080001009A,2471,7.812782818577581
18,008,0001,0102,1800800010102,2602,7.864419904994565
18,008,0001,0140,1800800010140,1844,7.520234556474628
18,008,0001,0155,1800800010155,2202,7.697575346802343
18,008,0001,016A,180080001016A,932,6.838405200847344
18,008,0001,0174,1800800010174,2372,7.771910256435763
18,008,0001,0189,1800800010189,2416,7.790282380703483
18,008,0001,0193,1800800010193,2385,7.777373602657861
18,008,0001,0206,1800800010206,3200,8.071218539969863
18,008,0001,0210,1800800010210,2555,7.846198815497425
18,008,0001,0225,1800800010225,3214,8.07558263667172
18,008,0001,023A,180080001023A,1668,7.419979923661835
18,008,0001,0244,1800800010244,1168,7.063903961472068
18,008,0001,0282,1800800010282,69,4.248495242049359
18,008,0001,0297,1800800010297,987,6.895682697747868
18,008,0001,030A,180080001030A,5,1.791759469228055
18,008,0001,0314,1800800010314,146,4.990432586778736
18,008,0001,0333,1800800010333,5,1.791759469228055
18,008,0001,0348,1800800010348,0,0.0
18,008,0001,0352,1800800010352,76,4.343805421853684
18,008,0001,0367,1800800010367,10,2.3978952727983707
18,008,0001,0371,1800800010371,13,2.6390573296152584
18,008,0001,0386,1800800010386,17,2.8903717578961645
18,008,0001,0390,1800800010390,0,0.0
18,008,0001,0403,1800800010403,8,2.1972245773362196
18,008,0001,0418,1800800010418,0,0.0
18,008,0001,0422,1800800010422,1275,7.151485463904735
18,008,0001,0437,1800800010437,0,0.0
18,008,0001,0441,1800800010441,19,2.995732273553991
18,008,0015,0121,1800800150121,1442,7.274479558773871
18,008,0015,0136,1800800150136,1634,7.399398083331354
18,008,0015,0259,1800800150259,70,4.2626798770413155
18,008,0015,0263,1800800150263,40,3.713572066704308
18,008,0015,0278,1800800150278,45,3.828641396489095
18,009,0001,0612,1800900010612,767,6.643789733147672
18,009,0001,0627,1800900010627,1290,7.1631723908466425
18,009,0001,0650,1800900010650,392,5.973809611869261
18,009,0001,0665,1800900010665,67,4.219507705176107
18,009,0001,067A,180090001067A,122,4.812184355372417
18,010,0001,0242,1801000010242,656,6.48768401848461
18,010,0001,0261,1801000010261,781,6.661854740545311
18,010,0001,037A,180100001037A,367,5.908082938168931
18,010,0001,0469,1801000010469,496,6.208590026096629
18,010,0001,0473,1801000010473,409,6.016157159698354
18,010,0001,0488,1801000010488,77,4.356708826689592
18,010,0001,0505,1801000010505,52,3.970291913552122
18,010,0001,051A,180100001051A,0,0.0
18,010,0001,0524,1801000010524,360,5.8888779583328805
18,010,0001,0539,1801000010539,417,6.035481432524756
18,010,0001,0543,1801000010543,5,1.791759469228055
18,010,0035,0384,1801000350384,425,6.054439346269371
18,010,0035,044A,180100035044A,2119,7.659171367666058
18,010,0035,0454,1801000350454,1829,7.512071245835466
18,010,0035,0492,1801000350492,175,5.170483995038151
18,010,0035,0558,1801000350558,35,3.58351893845611
18,011,0001,0076,1801100010076,1368,7.221835825288449
18,011,0001,0080,1801100010080,1310,7.1785454837637
18,011,0001,0095,1801100010095,947,6.854354502255021
18,011,0001,0108,1801100010108,1240,7.123672785204607
18,011,0001,0112,1801100010112,1602,7.3796321526095525
18,011,0001,0127,1801100010127,860,6.7580945044277305
18,011,0001,0131,1801100010131,1807,7.4999765409521215
18,011,0001,0146,1801100010146,1477,7.298445101508147
18,011,0001,0150,1801100010150,1165,7.061334366910438
18,011,0001,017A,180110001017A,153,5.0369526024136295
18,011,0001,0184,1801100010184,602,6.401917196727186
18,011,0001,0199,1801100010199,957,6.86484777797086
18,011,0001,0201,1801100010201,562,6.333279628139691
18,012,0001,0336,1801200010336,1448,7.278628942320682
18,012,0001,0340,1801200010340,1089,6.993932975223189
18,012,0001,0355,1801200010355,1223,7.1098794630722715
