ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
01,001,0001,0229,0100100010229,410,6.018593214496234
01,001,0001,0233,0100100010233,1536,7.337587743538596
01,001,0001,0286,0100100010286,3469,8.151909872940905
01,001,0001,0290,0100100010290,1884,7.541683099882111
01,001,0001,0303,0100100010303,2397,7.7823903355874595
01,001,0001,0322,0100100010322,2360,7.766840537085513
01,001,0001,0337,0100100010337,1418,7.257707677160043
01,001,0001,0341,0100100010341,1911,7.555905093611346
01,001,0001,0356,0100100010356,1319,7.1853870155804165
01,001,0001,0360,0100100010360,1855,7.526178913346146
01,001,0001,0375,0100100010375,905,6.80903930604298
01,001,0001,038A,010010001038A,3477,8.154212694914229
01,001,0001,0407,0100100010407,494,6.20455776256869
01,001,0001,0411,0100100010411,825,6.716594773520978
01,001,0001,0426,0100100010426,2443,7.8013913202914855
01,001,0001,0430,0100100010430,1835,7.515344571180436
01,001,0001,0445,0100100010445,2041,7.621684998724611
01,001,0001,045A,010010001045A,2719,7.908387159290043
01,001,0001,0464,0100100010464,279,5.634789603169249
01,001,0001,0483,0100100010483,3346,8.115819701211327
01,001,0001,0498,0100100010498,2746,7.918264686095274
01,001,0001,0500,0100100010500,2879,7.965545573129992
01,001,0001,0515,0100100010515,2585,7.857867559331803
01,001,0001,052A,010010001052A,2203,7.698029170272805
01,001,0001,0534,0100100010534,2603,7.86480400332846
01,001,0001,0549,0100100010549,2735,7.914252278742441
01,001,0001,0553,0100100010553,1499,7.313220387090301
01,001,0001,0568,0100100010568,1715,7.447751280047908
01,001,0001,0572,0100100010572,2494,7.822044008185619
01,001,0001,0587,0100100010587,3437,8.142645185942795
01,001,0001,0591,0100100010591,2240,7.714677473800927
01,001,0001,0604,0100100010604,2081,7.641084249174914
01,001,0001,0619,0100100010619,2900,7.972810784121404
01,001,0001,0623,0100100010623,1071,6.977281341630747
01,001,0001,0638,0100100010638,523,6.261491684321042
01,001,0001,0642,0100100010642,1360,7.215975002651466
01,001,0001,0657,0100100010657,2126,7.6624678152002375
01,001,0001,0676,0100100010676,1585,7.368970402194793
01,001,0001,0680,0100100010680,1344,7.20414929203594
01,001,0001,0695,0100100010695,1012,6.920671504248683
01,001,0001,0708,0100100010708,1246,7.1284959456800365
01,001,0001,0712,0100100010712,2475,7.814399633804487
01,001,0001,0727,0100100010727,1534,7.336285660021297
01,001,0001,0731,0100100010731,874,6.774223886357614
01,001,0001,0746,0100100010746,454,6.12029741895095
01,001,0001,077A,010010001077A,2944,7.987864096085687
01,001,0001,0784,0100100010784,755,6.628041376179533
01,001,0001,0799,0100100010799,4075,8.312871394342615
01,001,0001,0801,0100100010801,1348,7.207118856207756
01,001,0001,0816,0100100010816,1985,7.593877844605118
01,001,0001,0820,0100100010820,2054,7.628031126930335
01,001,0001,0835,0100100010835,1753,7.469654172932128
01,001,0001,084A,010010001084A,1749,7.4673710669175595
01,001,0001,0854,0100100010854,1411,7.252762418053187
