ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
04,001,0001,0275,0400100010275,4706,8.456806041401142
04,001,0001,0326,0400100010326,233,5.455321115357702
04,001,0001,0345,0400100010345,3106,8.041412909393047
04,001,0001,035A,040010001035A,2617,7.870165946469845
04,001,0001,0383,0400100010383,2517,7.831220214604293
04,001,0001,0398,0400100010398,1369,7.222566018822171
04,001,0001,042A,040010001042A,104,4.653960350157523
04,001,0001,0491,0400100010491,49,3.912023005428146
04,001,0001,0519,0400100010519,0,0.0
04,001,0001,0523,0400100010523,0,0.0
04,001,0001,0538,0400100010538,197,5.288267030694535
04,001,0001,0557,0400100010557,0,0.0
04,001,0001,0561,0400100010561,16,2.833213344056216
04,001,0001,0576,0400100010576,0,0.0
04,001,0001,0608,0400100010608,0,0.0
04,001,0001,0612,0400100010612,0,0.0
04,001,0001,0627,0400100010627,15,2.772588722239781
04,001,0001,0650,0400100010650,5,1.791759469228055
04,001,0003,0665,0400100030665,1217,7.1049654482698426
04,001,0003,067A,040010003067A,1310,7.1785454837637
04,001,0004,0307,0400100040307,2171,7.683403681053826
04,001,0004,0311,0400100040311,538,6.289715570908998
04,001,0004,0400,0400100040400,1736,7.459914766241105
04,001,0004,0415,0400100040415,1673,7.422971251049421
04,001,0004,0434,0400100040434,235,5.4638318050256105
04,001,0004,0449,0400100040449,150,5.017279836814924
04,001,0004,0472,0400100040472,8,2.1972245773362196
04,001,0004,0631,0400100040631,0,0.0
04,001,0007,0171,0400100070171,6162,8.726318950962243
04,001,0007,0186,0400100070186,4978,8.512984346642183
04,001,0007,0330,0400100070330,480,6.175867270105761
04,001,0007,0468,0400100070468,59,4.0943445622221
04,001,0007,0542,0400100070542,7,2.0794415416798357
04,001,0008,0364,0400100080364,2601,7.86403565907245
04,001,0008,0379,0400100080379,3142,8.052933036797567
04,001,0008,0453,0400100080453,13,2.6390573296152584
04,001,0008,0487,0400100080487,32,3.4965075614664802
04,001,0008,0504,0400100080504,32,3.4965075614664802
04,001,0008,0580,0400100080580,6,1.9459101490553132
04,001,0008,0595,0400100080595,33,3.5263605246161616
