ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
30,001,0001,0028,3000100010028,1317,7.183870715062453
30,001,0001,0032,3000100010032,332,5.808142489980444
30,001,0001,0047,3000100010047,0,0.0
30,002,0001,0025,3000200010025,2929,7.982757702011113
30,003,0001,0107,3000300010107,6244,8.739536422559677
30,003,0001,0126,3000300010126,2967,7.995643604287271
30,003,0001,0130,3000300010130,4885,8.494129251817686
30,003,0001,0145,3000300010145,3242,8.084254106307318
30,003,0001,015A,300030001015A,4101,8.319229938632326
30,003,0001,022A,300030001022A,532,6.278521424165844
30,003,0001,0253,3000300010253,1791,7.491087593534876
30,003,0001,0319,3000300010319,4576,8.428799040653642
30,003,0001,0323,3000300010323,2966,7.995306620290822
30,003,0001,0338,3000300010338,4231,8.350429973538136
30,003,0001,0342,3000300010342,2743,7.917171988845776
30,003,0001,0357,3000300010357,2239,7.7142311448490855
30,003,0001,0376,3000300010376,2066,7.633853559681768
30,003,0001,0380,3000300010380,1438,7.271703706887368
30,003,0001,0431,3000300010431,2390,7.779466967458324
30,003,0001,0446,3000300010446,2934,7.984462732262196
30,003,0001,0450,3000300010450,95,4.564348191467836
30,003,0001,0501,3000300010501,53,3.9889840465642745
30,003,0001,0516,3000300010516,1441,7.273786317844895
30,003,0010,0234,3000300100234,65,4.189654742026425
30,003,0010,0249,3000300100249,55,4.02535169073515
30,003,0010,0272,3000300100272,684,6.529418838262226
30,003,0010,0291,3000300100291,1195,7.086737934510577
30,003,0010,0427,3000300100427,62,4.143134726391533
30,003,0010,0465,3000300100465,325,5.786897381366708
30,003,0010,047A,300030010047A,949,6.856461984594587
30,003,0011,0268,3000300110268,2226,7.708410667257367
30,003,0011,0395,3000300110395,998,6.906754778648554
30,003,0011,0408,3000300110408,255,5.545177444479562
30,003,0011,0412,3000300110412,52,3.970291913552122
30,003,0011,0520,3000300110520,0,0.0
30,003,0011,0535,3000300110535,3,1.3862943611198906
30,004,0001,0231,3000400010231,1992,7.597396320212795
30,004,0001,0246,3000400010246,2088,7.644440761556566
30,004,0001,0265,3000400010265,22,3.1354942159291497
30,004,0030,0208,3000400300208,529,6.272877006546167
30,004,0030,0212,3000400300212,1051,6.9584483932976555
30,004,0030,0227,3000400300227,1320,7.186144304522325
30,004,0030,0250,3000400300250,161,5.087596335232384
30,005,0001,0050,3000500010050,1410,7.252053951852814
30,005,0001,0065,3000500010065,1229,7.114769448366463
30,006,0001,0043,3000600010043,576,6.3578422665081
30,006,0001,0058,3000600010058,157,5.062595033026967
30,006,0001,0062,3000600010062,114,4.74493212836325
30,006,0001,0077,3000600010077,322,5.777652323222656
30,006,0001,0081,3000600010081,444,6.09807428216624
30,006,0001,0096,3000600010096,1161,7.057897937411856
30,006,0001,0132,3000600010132,2325,7.75190533307861
30,006,0001,0147,3000600010147,1941,7.571473648851271
30,007,0001,0040,3000700010040,830,6.7226297948554485
30,007,0001,0055,3000700010055,884,6.785587645007929
30,007,0001,006A,300070001006A,22,3.1354942159291497
30,007,0001,0074,3000700010074,84,4.442651256490317
30,007,0001,0089,3000700010089,161,5.087596335232384
30,007,0001,0093,3000700010093,65,4.189654742026425
30,007,0001,0106,3000700010106,22,3.1354942159291497
30,007,0001,0110,3000700010110,38,3.6635616461296463
30,007,0001,0125,3000700010125,0,0.0
30,008,0001,0029,3000800010029,1181,7.074963197966044
30,009,0001,0153,3000900010153,1784,7.487173694213739
30,009,0001,0168,3000900010168,2644,7.8804263442924
30,009,0001,0204,3000900010204,161,5.087596335232384
30,009,0001,0219,3000900010219,70,4.2626798770413155
30,009,0001,0223,3000900010223,17,2.8903717578961645
30,009,0001,0238,3000900010238,17,2.8903717578961645
30,009,0037,0191,3000900370191,3115,8.044305406990638
30,009,0046,0100,3000900460100,3144,8.05356916913454
30,010,0001,007A,300100001007A,7462,8.917712757131387
30,010,0001,0084,3001000010084,3211,8.074649075066652
30,010,0001,0099,3001000010099,466,6.1463292576688975
30,010,0001,0116,3001000010116,4573,8.428143374582726
30,010,0001,0120,3001000010120,4010,8.296795865770052
30,011,0001,0147,3001100010147,860,6.7580945044277305
30,011,0001,0151,3001100010151,2660,7.886457270977689
30,011,0001,0166,3001100010166,2408,7.786967002614872
30,011,0001,0185,3001100010185,2587,7.858640655620791
30,011,0001,0202,3001100010202,120,4.795790545596741
30,011,0001,0217,3001100010217,3764,8.233503140233994
30,011,0001,0221,3001100010221,2857,7.957877358489813
30,011,0001,0236,3001100010236,2126,7.6624678152002375
30,011,0001,0306,3001100010306,2144,7.6708948313621175
30,011,0001,0310,3001100010310,2567,7.850882664809852
30,011,0001,0325,3001100010325,987,6.895682697747868
30,011,0001,0344,3001100010344,48,3.8918202981106265
30,011,0003,0039,3001100030039,2862,7.959625305098115
30,011,0003,0170,3001100030170,1667,7.419380582918692
30,011,0003,0255,3001100030255,1199,7.090076835776092
30,011,0003,0274,3001100030274,247,5.5134287461649825
30,011,0003,033A,300110003033A,28,3.367295829986474
30,012,0001,0040,3001200010040,618,6.428105272684596
30,012,0001,0055,3001200010055,633,6.452048954437226
30,013,0001,0048,3001300010048,2470,7.81237820598861
30,013,0001,0067,3001300010067,2363,7.768110378525988
30,013,0001,0071,3001300010071,1330,7.193685818395112
30,013,0001,0086,3001300010086,1357,7.213768308118642
30,013,0001,0103,3001300010103,2017,7.609862200913554
30,013,0001,0118,3001300010118,1121,7.022868086082641
30,013,0001,0122,3001300010122,915,6.82001636467413
30,013,0001,0137,3001300010137,780,6.660575149839686
30,013,0001,0141,3001300010141,1601,7.379008127628304
30,013,0001,0156,3001300010156,1278,7.153833801578843
30,013,0001,0175,3001300010175,1696,7.436617265234227
30,013,0001,0194,3001300010194,676,6.517671272912275
30,013,0001,0245,3001300010245,149,5.0106352940962555
30,013,0001,025A,300130001025A,35,3.58351893845611
30,013,0001,0264,3001300010264,1029,6.937314081223682
30,013,0001,0279,3001300010279,1256,7.136483208590247
30,014,0001,0098,3001400010098,537,6.2878585601617845
30,014,0001,0100,3001400010100,4612,8.43663368355782
30,014,0001,0115,3001400010115,3642,8.200562797008564
30,014,0001,0187,3001400010187,332,5.808142489980444
30,014,0008,012A,300140008012A,1514,7.323170717943469
30,014,0008,0134,3001400080134,1881,7.540090320145325
30,014,0008,0191,3001400080191,14,2.70805020110221
30,014,0008,0204,3001400080204,153,5.0369526024136295
30,014,0008,0223,3001400080223,7,2.0794415416798357
30,014,0015,0168,3001400150168,2121,7.660114319173928
30,014,0015,0172,3001400150172,2236,7.71289096149013
30,014,0015,0219,3001400150219,88,4.48863636973214
30,014,0015,0238,3001400150238,20,3.044522437723423
30,014,0016,0149,3001400160149,2109,7.6544432264701125
30,014,0016,0153,3001400160153,3275,8.09437844497296
30,014,0016,0242,3001400160242,37,3.6375861597263857
30,015,0001,0095,3001500010095,2444,7.801800401908973
30,015,0001,0127,3001500010127,180,5.198497031265826
30,015,0001,0150,3001500010150,3196,8.069968149059841
30,015,0001,0165,3001500010165,2363,7.768110378525988
30,015,0001,017A,300150001017A,1405,7.2485040723706105
30,015,0001,0184,3001500010184,1538,7.338888133838879
30,015,0001,0201,3001500010201,15,2.772588722239781
30,015,0001,0216,3001500010216,119,4.787491742782046
30,015,0001,0235,3001500010235,65,4.189654742026425
30,015,0001,0254,3001500010254,30,3.4339872044851463
30,015,0001,0269,3001500010269,12,2.5649493574615367
