ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
07,001,0001,0052,0700100010052,2563,7.849323818040561
07,001,0001,0067,0700100010067,1857,7.527255919373784
07,001,0001,0071,0700100010071,2303,7.742402021815782
07,001,0001,0086,0700100010086,792,6.675823221634848
07,002,0001,0011,0700200010011,2223,7.707062655370473
07,002,0001,0083,0700200010083,1514,7.323170717943469
07,002,0001,0098,0700200010098,666,6.502790045915623
07,002,0001,012A,070020001012A,2733,7.913521017283895
07,002,0001,0134,0700200010134,2899,7.9724660159745655
07,002,0001,0149,0700200010149,2293,7.738052297689316
07,002,0001,0153,0700200010153,1088,6.9930151229329605
07,002,0001,0168,0700200010168,194,5.272999558563747
07,002,0001,0187,0700200010187,149,5.0106352940962555
07,002,0001,0191,0700200010191,37,3.6375861597263857
07,002,0001,0204,0700200010204,22,3.1354942159291497
07,002,0001,0219,0700200010219,53,3.9889840465642745
07,002,0001,0223,0700200010223,18,2.9444389791664403
07,002,0071,0100,0700200710100,2137,7.6676260915849905
07,002,0071,0115,0700200710115,2424,7.793586803371584
07,002,0071,0172,0700200710172,37,3.6375861597263857
07,002,0071,0238,0700200710238,20,3.044522437723423
07,002,0071,0242,0700200710242,8,2.1972245773362196
07,002,0071,0257,0700200710257,10,2.3978952727983707
07,003,0001,0080,0700300010080,1352,7.210079628170788
07,003,0001,0108,0700300010108,2239,7.7142311448490855
07,003,0001,0112,0700300010112,2603,7.86480400332846
07,003,0046,0146,0700300460146,769,6.646390514847729
07,003,0046,0150,0700300460150,694,6.543911845564792
07,003,0046,0165,0700300460165,1039,6.946975992135418
07,004,0001,0124,0700400010124,2882,7.9665866976384025
07,004,0001,0139,0700400010139,3442,8.144098463338524
07,004,0001,0143,0700400010143,874,6.774223886357614
07,004,0001,0158,0700400010158,835,6.728628613084702
07,004,0001,0162,0700400010162,1050,6.957497370876951
07,004,0001,0181,0700400010181,0,0.0
07,004,0001,0196,0700400010196,13,2.6390573296152584
07,004,0001,0209,0700400010209,86,4.465908118654584
07,004,0001,0213,0700400010213,18,2.9444389791664403
07,005,0001,0047,0700500010047,1262,7.141245122350491
07,005,0001,0066,0700500010066,282,5.645446897643238
