system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CVEGEO,CVE_ENT,CVE_LOC,CVE_MUN,POBTOT,area_sqkm,log_POBTOT,.geo
0000000000000000028e,-0.003754617174761471,-0.21612705230913348,0.11957604060309507,0.051455827826236464,-0.059759605515837935,-0.14407465620279053,0.016481264201239108,-0.047412465083672826,-0.10093567861797957,-0.058868886586386865,0.09600129062640635,-0.15735296725009967,-0.3203632599883971,-0.017428894387324968,0.02417164135099616,-0.049686383107380744,-0.1974341025491514,-0.07251857071439882,0.021369281246318015,-0.14603073996995808,-0.06415353786509054,0.11874344362186712,0.16692427485135028,-0.14556844249231365,-0.17396537998230133,0.06062159458803357,-0.010598364990183367,0.04473737054488743,-0.09854161331145192,-0.002801525748547454,0.015481790159214335,0.010344624454591651,-0.10527800049762345,-0.06412503847683622,0.17340385247168705,-0.051960324469721646,-0.009627994223542453,-0.021233024472051852,-0.042355100000025535,-0.1200504712525841,-0.01883053683633087,-0.08035340525060168,-0.3221714147474561,0.08289044885770705,-0.004430174329013392,-0.005622454653127196,-0.03502218318835847,0.03387921447850025,-0.182247309794061,-0.1296633799672041,0.0993143583682839,0.2121437340346885,-0.043652716326974685,0.07278108657600844,0.1688716853990193,-0.03319837112386785,-0.0756191664585335,0.03412961758956923,-0.2457290100995382,-0.29792833092343723,0.09390538510877791,-0.12962791107966237,-0.011580127927070277,-0.005325701016867886,1604800010113,16,0001,048,0,0.0077,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3,0.03435475147926317,-0.20745599979082543,0.05394599443633014,-0.09835314514622726,-0.1398520541805995,-0.10366286597388126,0.0753627266752476,-0.018160315257279656,-0.21010915272485162,0.14115815356653447,0.13528532496354,0.18542351561154438,-0.23134048644478986,-0.056218640376945676,-0.050066484628249044,5.053606999359566E-4,0.18026527275266974,0.0038293599952782193,-0.08416130239711331,0.0893265274519892,-0.07460542742089729,0.21442804199141663,-0.037629119340792,0.03389855746878519,0.0016376818628909217,0.030164925209576955,-0.08716082180796689,0.051688472194810924,0.057612268871420985,0.07357211230662909,0.07517313371325013,0.053837527277746426,-0.13396187368217966,-0.03280704074333067,0.1305729786285066,0.03956173506723947,0.020835925704434852,-0.01622739006774092,0.11313724280445298,0.07537928271127564,0.04648724713087952,-0.15578506020169325,-0.06361665035313524,0.22509421258344042,0.008150805548939731,-0.01317756753718356,-0.043437619887179216,0.09879115981869467,0.061941830723696384,0.03377212227185044,-0.025030699345717524,0.10093904727448355,-0.052660068616229676,0.1392759402523742,0.1339107641610415,-0.14532692530872252,0.04526080032430329,-0.10921965119422491,-0.145733124289118,-0.058218945593920976,0.1556360626589462,-0.08305766992964424,-0.05665259939282043,0.025051727130185383,1605200011542,16,0001,052,0,6.9033,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,-0.031256342376192306,-0.1988186525697105,0.17133432842412769,-0.045333667516067745,-0.19526666454300867,-0.044655205830966445,0.06528648840492435,-0.054150789857002314,-0.22503384894009734,0.0943608967870139,0.17457226212084276,0.10806996332612692,-0.32946873346325445,0.04579577892261161,-0.04905386265496844,0.037400525023701954,0.12589815210105204,-0.014555474462326343,-0.0885467406260925,0.0028024336102149016,-0.061408502081729495,0.27710247551365585,-0.0020863433256193484,-0.056745638644520445,-0.05313032397389951,0.04164816819815683,-0.014077322976740227,0.03843395197941306,-0.08237353562820904,0.14715524868131982,0.1872713513860956,0.007697860455827888,-0.06179228377225627,-0.06825141282664822,0.045855185965815615,0.14584594370091117,-0.051381882676968076,0.048032141288280976,0.04735553687093584,0.09241198694908156,0.0629488402688055,-0.14261127504024532,-0.1057303592832934,0.2592094653684899,-0.05400916118519446,0.0023884688310449763,0.01569927624935118,0.05643523958014533,0.06726484456770085,-0.03899940802834981,0.06461869443664829,0.13212459963986667,-0.098381402561031,0.10510046473902042,0.12119999711545915,-0.11447574125020822,0.0026346418199456965,-0.08099537805907601,-0.16598661210299095,-0.1401418132413062,0.245918326039336,-0.09216228242589376,-0.05605996160613737,-0.005903683129224913,1605201372288,16,0137,052,0,0.0527,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,0.016285157533067498,-0.2501450628308545,0.14013548157903907,-0.08498743236817137,-0.12311668503783439,-0.021626066264278442,0.15255107951611152,0.07732444699619845,-0.25710499128434805,0.06356608105373805,-0.03860996610890876,0.0666380227412899,-0.3068252747335694,0.01785311295723694,-0.0739065673333124,0.022313091934485177,0.08435418832187846,0.0625114469784238,0.00687363631516012,0.12656307227283123,-0.12460374401719612,0.2534719266886926,0.06429319458414567,-0.1002224847022593,0.03647962163916593,0.1289288111772668,0.04841461327170166,0.012978191512544866,-0.13660730186348655,0.15446109658705348,0.09987847515168694,0.042810455081460135,-0.12488484601455235,0.03951466028922962,0.10320351771947217,0.0206656230772059,0.02669105442224078,0.011551897392219441,0.017892363218803897,-0.10433520112958944,0.14670920888565545,-0.2639176776896108,-0.10591234092017518,0.32871800902804726,0.05916101348460757,0.04752015532584901,-0.03959172910307066,0.007407439872470737,0.09713668367917147,-0.03802599428923304,0.05373852654225893,0.020149097426599944,-0.1471948992191098,0.11969402327111973,0.12365255337317282,-0.15961660383459475,1.6483161954322222E-4,-0.06458247777746128,-0.17776236011920202,-0.10200026832374844,0.21432949133657614,-0.08335972499494156,-0.08153179259012525,-0.026462224423353522,1605200012199,16,0001,052,0,0.0023,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,-0.007423875804126533,-0.24594537581874767,0.17060059194768756,-0.04642869888490222,-0.15443487745250067,-0.08463591714609062,0.046367151531522335,-0.003696953305779337,-0.23056713203474008,0.10993025845933255,0.10197077725543187,0.1562365475450964,-0.29403895226920873,-0.001450377253271239,-0.0807077357720894,0.05566454928654583,0.1242376664489833,0.02843984699372989,-0.052753007318883174,0.03594549618412081,-0.09015787158047692,0.2786595283315734,0.05847958737172343,-0.02153586456938288,-0.020276535687259865,0.0662317720831712,-0.043073658970619315,0.06743552147575475,-0.050037105459983834,0.12359340586918563,0.1429486600911298,0.008971153867432649,-0.07931587527222698,-0.049332260449791485,0.09420308612913886,0.07472788538396465,-0.0026203881362690156,0.03528318387080417,0.07228250177406062,0.019647389244954905,0.059380655758275516,-0.1798385442384825,-0.10552875808814084,0.29277082122802905,0.022379826873073806,0.01101403733034685,-0.004370920009843968,0.07713588904768888,0.08134315865203717,-0.03772696449128906,0.039280778738969416,0.09757558454463595,-0.09921535303805404,0.1191770733617481,0.12269099556857362,-0.20133079028993459,0.02428277660071733,-0.10702559645848266,-0.1705344917190553,-0.10777342357389823,0.21622186712153585,-0.09202795736777228,-0.047771177943828826,-0.05892298699988788,1605200012095,16,0001,052,0,0.0686,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,0.00957327578656135,-0.21484551360442747,0.1371383654815885,-0.1510314109109824,-0.15821105418836293,0.006236084424317047,0.08588494097754386,0.12824450730809048,-0.13593788559624614,0.05431358771991198,-0.011056613891289044,0.16235107784839456,-0.27363636406684283,0.048799100545964466,0.018147212112002382,0.08817163346280578,0.009149671791387393,-0.04740936991109097,-0.09187591738571853,0.08912633350805958,-0.18829541453854126,0.20754104874553586,0.236422326618936,-0.0846259612286707,-0.009129355039610773,0.045232723573901304,0.057485619680087065,0.03801875268539788,-0.08786213159074678,0.1681531105882433,0.12258088974519064,-0.07377970846704371,0.030241676218849146,-0.047549633162627995,0.00830759478379383,-0.01993382777178804,0.11516620642410103,0.01488644597576889,0.09255927654472934,-0.15111915634813938,0.08911873581842061,-0.1506957599791951,-0.03954609905801333,0.36146888154182044,0.05985716558591728,0.011873952535344836,-0.0887818053816122,0.006739348055399126,0.10018420321397094,0.10274454997525276,-0.07916131351309086,-0.09019818659748334,-0.06478928040639026,0.054554149414458734,0.12928014269486962,-0.07866255284570478,-0.06835304830568238,-0.09434629807021248,-0.22767268553511055,-0.04782437295059272,0.21504539307365733,-0.160018444539801,-0.047477509531924804,-0.018929664856107004,1605201581627,16,0158,052,0,0.1019,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,-0.061571684357772764,-0.18406821383696173,0.18733510576763127,-0.00927593757762311,-0.2043251309129986,-0.03751380274030355,0.07348982694694742,0.015883231051683665,-0.20515712806359349,0.05505923963345895,0.1053356549024602,0.09640543458602518,-0.32251126716287554,0.07196172552621212,-0.05697614881544111,0.13124003905606707,0.08138918944100032,0.062460729723468104,-0.023727089567914226,-0.009368688161391471,-0.11154105968563123,0.24974302681653887,0.09891494039519061,-0.08487039380940686,-0.002508843188060214,0.0866729958857861,0.010239075201005764,0.058585322424889535,-0.16652579751915675,0.1997977602692085,0.16484564481719688,0.00200755596386998,-0.08716143620447499,-0.04564152878209005,0.04164461384155742,0.08773467404341208,0.0019625881715346085,0.07778749806574035,0.009634760995826462,0.08271617851272224,0.09870334687783272,-0.17833113859381797,-0.11123253428162283,0.2647910471797139,-0.0366094540207569,0.024452108164756958,0.0348217581012924,0.013709816650656926,0.09385615701822932,-0.04010019540965447,0.06985285911622062,0.11436094779448298,-0.09574687750329576,0.10519068607201193,0.13184420753291126,-0.11656406179129022,-0.025730918858367258,-0.04635097886928904,-0.11646804023707655,-0.11129697572726394,0.24261567534253445,-0.07267431051706805,-0.06105965859235905,-0.02913134464174155,1605201372269,16,0137,052,0,0.0849,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,-0.06275865756905152,-0.2345950989477846,0.15233199010821988,0.09498389574313497,-0.039367865073010815,-0.10829765367980056,-0.03978623186183904,0.08530378823091668,-0.10682496297426404,-0.11817079475995285,0.11690374307012917,-0.18395661013696607,-0.249906455348785,-0.01457815156833505,0.05407078997486081,0.008519945538267673,-0.252571463123345,-0.06439494443573143,0.017272625661263388,-0.16190244865588999,-0.13387796511237685,0.08215776770006028,0.17388556388807555,-0.1888940715150231,-0.09209924490752211,0.10756686657780197,0.03732830506791833,0.048979061840317,-0.15017681812572486,-0.004595777127560916,-0.05826116173517033,0.0647315312137239,-0.18174220194617152,-0.0841651075590302,0.17301502544845623,-0.04669438406046907,0.058353319195346066,-0.029085561927509104,-0.08669233901810612,-0.012986791486078004,0.08374202637609991,-0.11625319824443933,-0.26350529228119735,0.05381964413620185,0.0499682949542871,0.017498011284391973,-0.013590884441633241,0.1056482039478691,-0.10939773378181056,-0.13209425630517738,0.10313078616237244,0.2765989301157816,0.036205083055113045,0.0382126397509141,0.10333730336725128,0.033195310140081896,-0.07454515419769621,0.00973226038403632,-0.21088511721549727,-0.26835921546311303,0.13587516965646818,-0.0884607517938476,0.04270041406686929,-0.032201998686714195,1605300015434,16,0001,053,0,0.0124,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,0.009090061687275247,-0.24464251469546,0.07961530777949956,0.06767335458795105,-0.01329825917328545,-0.22680384499050463,0.00769181809571595,0.018408615935680685,-0.2637554207110411,-0.0785000149312556,0.09754254397649008,-0.06543200656068529,-0.25225602402246844,-0.11691820066838807,-7.748799315153033E-4,-0.10091914049976437,0.019630373071465715,0.09834255966662796,0.08408799052993739,-0.08880863265080248,-0.0680984154044828,0.11208448705617828,0.09631479462723157,-0.14950409407144394,-0.11898343281097588,0.06471222345515956,0.03914751696175854,0.035289043976834966,-0.08349710309002091,0.033865806547498496,0.04602953471349384,0.11331803939111623,0.015109366273161558,-0.07316576226622361,0.232330723665232,-0.09137210945921159,-0.08513618635626213,-0.059261800693657836,-0.06239430913178839,-0.11953153900048899,0.007716551745276523,-0.16023994084266094,-0.2973425420250784,0.11197404898496537,0.13551816532615532,-0.012263419675413228,-0.030968184993033557,0.1611975517471491,-0.07673696380653783,-0.1026692689430573,0.11917825859377533,0.16945579170592898,-0.15078835945514618,0.10683090850727754,0.14600834711394595,-0.08388471257234392,-0.029576020344353183,-0.09576765823016233,-0.1345188296931129,-0.2588966501851229,0.06331435831918807,-0.14916952356285187,-0.02736086459755929,-0.025417550345680735,1605300013705,16,0001,053,0,0.0029,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,-0.027858537328408668,-0.23039585850313155,0.08343469481853373,-0.013354854307199324,-0.08625510311366076,-0.1871459810074529,-0.060989894102505125,0.0918802549339381,-0.011754903892575318,-0.06951571150287834,0.15447636009801005,-0.038419893600239445,-0.25390698155024494,-0.09218275203275794,0.07254283952069553,0.0021086805892077663,-0.22434435136499936,0.041986384243753554,-0.09360097270198457,-0.15216337986812356,-0.1849825723679738,0.15668148884694846,0.19598775063652515,-0.03858801038432201,-0.05129133652563852,-0.06414007802956002,0.012069133128103149,0.14286174204638488,-0.14014310872193772,0.021732638973661636,-0.04647518918604769,0.04793355165037837,-0.11602612340428925,-0.028492559357566866,0.08636592708664463,-0.14684109342001567,0.16014140381361855,-0.06980459564038338,0.09316278002646472,-0.017578186774925876,-0.07461571867927642,-0.08874075093402095,-0.23693338124175037,0.09438381662223139,0.020819715645295882,0.004946437189623865,0.0831692749544447,-0.011343318966562502,-0.21094006951323882,-0.23869714753383853,0.1002413357734731,0.23171367207411955,0.12502911784475915,0.014953108033891346,0.09233242884412231,-0.0118751977516912,-0.07300593010517083,-0.05743842375060595,-0.18142394699099715,-0.30670847555630854,0.02619185052179319,-0.1279877075616959,0.04238511906039001,-0.09362697543098876,1605300015275,16,0001,053,0,0.0017,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,0.03453855077948441,-0.25025698167509036,0.12507471858051028,0.04495584757282559,0.0291525215316915,-0.17797992348247918,-0.025535020405510544,-0.006027194187431649,-0.2305375403694055,-0.012418049154774891,0.082588043720772,-0.10016430399809492,-0.2928069662061035,-0.05017486423451384,-0.0454049499201618,-0.11241466604331148,-0.10704095770461125,0.017556053523218918,0.07480683669325805,-0.07064219282798098,-0.08591010357427052,0.1739921031903639,0.1276648886423839,-0.14889674180383902,-0.13623008009477489,0.08623965894299317,-0.031583081395747524,0.07146602045582841,-0.07412903036584087,-0.010743227684107133,-0.016438472378798332,0.01930042328336992,-0.10014374984993757,-0.10393358158619004,0.23733747209923664,-0.11257142471494098,-0.06760113712929727,-0.024621414574472412,-0.037765395712857044,-0.13633919077703524,-0.0377286703715157,-0.12330831245757437,-0.2769779851141288,0.11954642857291489,0.06883812918966047,0.02720358009836643,-0.07559372764838165,0.12804373054242743,-0.07681340501013513,-0.07788924386409371,0.09805179207474385,0.21041463271519453,-0.038324911470153725,-0.006911789720063539,0.14401450630718332,-0.08432099290141869,-0.09125600301899907,-0.03910305967493435,-0.19934246628680946,-0.263017651109945,0.1506781958791865,-0.10270177727702373,-0.07290613092424242,-0.055701657552729406,1605300015241,16,0001,053,0,0.0078,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,-3.072282523114077E-4,-0.21135940271111606,-0.012600702865241316,-0.008795489215178915,-0.004440776406397569,-0.10977122491800471,-0.0674954478370038,0.09282061978568285,-0.0932139266685533,-0.0756532997497391,0.24547172059171163,-0.025389076988585862,-0.2916632335183513,-0.04092841951531537,0.13136222890436533,0.0015506480513735777,-0.03194525904203324,0.03962046329274815,-0.15843167320787588,-0.17951489445182936,-0.16796782048261008,-0.13212212913072385,0.19054313646567247,-0.23946909659154322,-0.04187093993099128,0.038891711323902414,0.060465186898940655,0.1332842056762137,-0.12886566299223962,0.06011702394334384,0.023243334862935262,0.20942511395910218,0.11637979677716255,0.061348252025783014,0.10804168484713189,-0.045783548924524485,0.036452992175729095,-0.03853466389910188,-0.02787627737733777,-0.04412981998426802,-0.029723811016365995,-0.20326429830169088,-0.22325543638190137,0.13183396264990196,0.12842137940028328,-0.11607489863098748,-0.024162674480790344,0.1753786403680365,-0.13334402175567484,-0.15354144187719362,0.16876736257917188,0.058416557583875366,0.004132029826861839,0.1190921305175128,0.1747600798700252,-0.06694229567318083,-0.03623551059202361,-0.05002420679616795,-0.03652310582101854,-0.2336989871178955,0.0977795967638584,-0.1595357225940997,0.016817638753122626,-0.07918414716048383,1605300015415,16,0001,053,0,0.0015,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,0.02526687611027108,-0.24894299250380592,0.0390087130658009,0.08879010948916091,-0.0061979588527333596,-0.20407548920189705,0.02875658435665147,2.3602232677227199E-4,-0.22427941252162623,-0.02241556208048695,0.10068030770214705,-0.05906701437222437,-0.28259660572073236,-0.05521594293235764,-0.03327666393879829,-0.11039827908867945,-0.03233723166790684,-0.019625825483352226,0.03395599910837604,-0.08176168579086365,-0.06304820673949399,0.06690025214987887,0.05617053118148795,-0.19535308408459573,-0.12186425019084961,0.07451612003090596,0.03200932250836044,0.07992656108912519,-0.11557511676921504,0.01915678646192481,0.014724238965104558,0.051493511332836396,-0.03516864800405906,-0.07151447838091013,0.22403059628684738,-0.07306368521764957,-0.05766066900702385,-0.047585584363977,-0.04335524471420678,-0.08243057697999097,0.0012265877303185247,-0.10110039447962894,-0.24601216470963042,0.06981311709014923,0.05881581689456507,-0.01684599507389168,-0.03489251681722832,0.07834073289699722,-0.11909542775723439,-0.09622240214154625,0.10258168604538043,0.2049218814052374,-0.08995456186277347,0.05890789641245157,0.18916705093845865,-0.017691601518208488,-0.051164139619792236,-0.011429624554736222,-0.165594649942877,-0.24651297728240115,0.11088696368341755,-0.12000636915366329,-0.0757593946754057,0.04215106757258389,1605300014582,16,0001,053,0,0.0703,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,0.004726009039997151,-0.22694273241330576,0.10966551061251187,0.08253049705476259,-0.02482376922027667,-0.2488442589819721,0.029466535648723532,-0.002072108275867061,-0.25596899589249483,-0.016730244711296055,0.10977246398904876,-0.006098164805768056,-0.16513475150595378,-0.061312672974133946,-0.07039915874324067,-0.07373629758351784,0.0835585987640954,0.062213633708428986,0.07533306884962596,-0.14440804004486635,0.013590531835538324,0.07622225155290169,0.047691459952663044,-0.1365532288538786,-0.1306270950916361,-0.0052405472619868766,0.01875321563329137,0.10877766068802544,-0.10455275919936138,0.07515438860969177,0.04341831917514397,0.03284233143776957,0.023312044574844187,-0.11155486758199397,0.15182004760483292,-0.09707946290674016,-0.14355480418560312,-0.007198498398018572,-0.1046129963762182,-0.07634527630822768,0.002072144337867037,-0.1434086580820134,-0.24483127916965233,5.378027576069844E-4,0.03168860063001952,0.05019528627954133,-0.022514766030037752,0.15718009342524003,-0.01605308777929633,-0.09132327859241098,0.10308383575379595,0.24049766105447765,-0.18172285132892407,0.027365803387654073,0.18713068945121303,-0.06603111444889218,-0.05554553914565981,-0.07735672267680539,-0.04799120911474774,-0.2226286526291118,0.032262130980740905,-0.1023742636294447,-0.01613245872604194,-0.028806653475361276,1605300015237,16,0001,053,0,0.148,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482,-0.022578061660756883,-0.24044445772564502,0.1277265706473311,-0.012484091589162298,-0.06114725346949537,-0.14052607749371135,-0.030553883379402742,0.05060664505063776,-0.12078554728383387,-0.07887864698116054,0.12960524315838065,-0.1460144803088771,-0.2553552606436381,-0.06769300547023062,0.09329303156865536,-0.016734441725079225,-0.04674417215201315,0.009923712851189944,-0.010132760171410547,-0.22240765517232702,-0.1023874496440043,0.07178174734195537,0.1570118378062749,-0.18023102774931404,-0.11888768963730745,0.025847794322958403,0.022604962656709346,0.1045542433987078,-0.11417157638410076,0.06757126778319511,0.09887003994762997,0.09228432056025226,0.0300786711425922,0.0033827171984044595,0.15551536593254514,-0.0761721019749176,0.007469959727203915,0.02026450023093052,-0.057882818838831555,-0.06511922688667443,0.04379927272054735,-0.1071605087089217,-0.25048668128102397,0.16432337852372614,0.07396757596069548,-0.022886249279132808,0.0060355971588298635,0.13214652297429882,-0.07676662331321599,-0.23241038720062332,0.12552303568609938,0.18000316679800987,-0.042419864706757376,0.10267337364948748,0.16705758487372052,-0.06176312186123029,-0.05916052583922262,-0.07851348433162726,-0.07802429219505273,-0.26227109539919596,0.061965033856794464,-0.1839663300703807,0.06432970475467971,-0.051357100621897585,1605300865504,16,0086,053,0,0.1399,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483,0.03472857418495839,-0.24731193486992095,0.024661064343410845,0.025094355860714047,-0.027889588142715152,-0.14100762931943456,-0.012002190787414456,0.034786990503703125,-0.09999919208327507,-0.0730047350650284,0.1728212920978054,-0.12348745294234435,-0.3025823785391308,-0.041191611037063265,0.10130041250856048,-0.04341306912438621,-0.0884037393029652,-0.07324617412066775,-0.05952655231852232,-0.14986622653231793,-0.07440157416217559,-0.023858320391009966,0.16662852714017537,-0.20317799280461132,-0.10083777998245147,0.042491951146860135,0.018155616771989427,0.07884793389438921,-0.11019314316910399,0.08326571295103082,0.04138391969866713,0.08771323875034365,0.02124777037762568,-0.018419028455427398,0.12410895133234197,-0.046856646076654636,0.011960493444487292,-3.319011642245468E-4,-0.022603154435842866,-0.11539743832746556,-0.012881202847341847,-0.15002008806668302,-0.25468204208352835,0.16830910037478408,0.07289094927497612,-0.0429152299945677,0.0020431594428461145,0.12011195723040363,-0.1351243490641501,-0.15073912049986482,0.10421827584626056,0.10397517157728822,-0.034996393294555075,0.10433037603602296,0.1938315748131169,-0.08544088312086688,-0.07818596923287743,-0.040023675189369355,-0.09757044760518721,-0.27804171939676764,0.13223932226285223,-0.16044909558664835,0.01666552171761432,-0.043420651568441423,1605300865519,16,0086,053,0,0.1345,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3,-0.019895160765856304,-0.22600182431515867,0.07201713651761277,0.022970360269689502,-0.057361913834841065,-0.195277215776686,0.027357247848074945,0.03721274919064966,-0.21946761113106872,-0.04251323292892268,0.14416367478413358,-0.07304262922371751,-0.2696575709550787,-0.037231963225295574,-0.04369573501150096,-0.07953753427246484,-0.011560059087999513,0.14796696337701473,-0.0030643899888528284,-0.18024436864130094,-0.023926237936225676,0.1162225194088786,-0.005700268742970641,-0.24290348615342458,-0.14271470622120963,0.035189898297401656,0.038603000568949,0.13512239732853606,-0.10582103227411807,0.1161560240478929,0.07975029338862799,0.059348916111649566,-0.06540380313612772,0.010946154679861356,0.13260178222519506,-0.10053993813922331,-0.027007201761571953,-0.10109194419805724,-0.0970980559299039,0.08117290275101714,-0.02173093317402973,-0.05460275101318211,-0.22571546671231246,-0.002503541044119223,0.022515341675151544,-0.07264291144628814,-0.019882583710811124,0.23471911504747026,-0.13550486603360912,-0.2509391568398432,0.14561677791662522,0.16672424392777482,-0.016429996438795214,0.008546170296774187,0.18000088221898952,0.014926443964419967,-0.04222065448881981,9.661921443629563E-4,-0.08645608037561564,-0.14246527805666187,0.06789642780539458,-0.1469919305691413,-0.06853893158219704,-0.039526251897921624,1605300014065,16,0001,053,0,0.1212,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536,0.08461196545679953,-0.24283850540832885,0.0904443096178554,0.03768398518983877,-0.043396851409829185,-0.14732030105261046,0.08836672886857884,-0.061672681612747304,-0.12111957431407311,-0.06340791483986542,0.029273953353961664,-0.15592569620618882,-0.2900676448356192,-0.04720264948590703,-8.763318479868999E-5,-0.17616547580091535,-0.15328299670740356,0.018913818147617903,0.024431135270615207,-0.05723861075611556,-0.010633580467602382,0.124480911826621,0.1268430955228625,-0.12546758564579033,-0.11518298611388586,0.06399799358364772,0.023477333457914744,-0.0033211436163400805,-0.03838135693877801,0.06824236192688367,-0.004548281408362756,-0.03233637198587613,-0.1694104423944519,-0.03736045601712831,0.152853332918062,-0.12726608218589006,1.3819793677069905E-4,-0.15091471507911092,-0.027076840022651417,-0.09774633190057887,-0.07514221575546363,-0.06600495634562296,-0.3302446132713759,0.05681577708779898,0.007888145020408056,-0.004403220565986176,-0.07482208525097521,0.02212486021303558,-0.1797955266668757,-0.12997138930603855,0.058409326284375215,0.18621589507130953,-0.07059926730559717,0.08592343611914162,0.19252192178568872,-0.1318178715444113,-0.05031354558480827,0.02429463120385869,-0.25512512815868343,-0.2962885299933495,0.09053503548145421,-0.016507681256556488,-0.1353036921107116,0.0033333176240549754,1605600010454,16,0001,056,0,0.0021,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558,0.04103483523983395,-0.21345411090438274,0.12528098072604688,0.08614627666153936,-0.05212404533051499,-0.1584261153197841,0.03223818872569293,-0.05038958324396509,-0.05636522292152691,-0.08617321157217567,0.17292463782397838,-0.05078095375944368,-0.28703472081120623,0.032505828673275,0.10659964258671113,-0.01968961355878942,-0.19120024314498782,0.039940028064282776,-0.042924228244807086,-0.19448684213396306,-0.05405310990929359,0.14430251006782702,0.19921061099760531,-0.041535928976548155,-0.18951019830697458,-0.07994876848752666,0.0453792126135918,0.04489455722599353,-0.08892040840170105,0.016596587987384063,-0.009252505708241704,-0.05496177388459446,-0.053879840582166924,-0.046020701962025914,0.11313830839850016,-0.09119177602309356,0.04160625206106223,-0.05732870525648165,-0.07805026295187864,-0.029153109400349046,-0.10143203233128865,-0.07951137298078353,-0.2741681436777635,0.05264662137358611,-0.04627131892677281,0.052260536424181415,0.09851551245224147,-0.018167835850213192,-0.10074144269891383,-0.14230786509644044,0.12306282073875516,0.17340120080708538,-0.09869153492693376,0.05008670420067342,0.1619131034816784,-0.11789283317172945,-0.05771407134503768,-0.09365382073888563,-0.20075875091439896,-0.42854479950689434,-0.010495609999197804,-0.060590809285750794,0.08534780122818936,-0.09048611119267273,1605600020469,16,0002,056,0,0.0075,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,-0.03227005958710375,-0.2505239578153583,0.12278707340027314,0.05412838727564778,-0.07825034646033649,-0.1814521704617019,-0.04681284323053062,0.029235009144237063,-0.2206904384666501,-0.0629496407598176,0.10892986244725901,0.003919271686015484,-0.25846267974070636,-0.00986113839693987,-0.0055231080413749726,-0.014832841545134834,-0.003900985356140635,0.012811104228006177,0.05036815348166103,-0.07506166683070327,-0.05753941220856966,0.14003999405608508,0.1630675901606337,-0.09105391143695431,-0.15990269648316222,-0.025956582403310054,0.019196822707298854,0.07133695243131208,-0.13762051705626974,0.05339371081481595,0.020931303396329835,-0.01863492976338201,0.03793824032242952,-0.10659137021605442,0.1530785538103346,-0.054626003598512975,-0.05389696227779739,-0.05616697683524268,-0.05254726645314032,-0.10700412321572657,-0.08403363501060235,-0.09164083572472984,-0.25626124235112285,0.03965815884876746,-9.468956660669165E-4,0.030789695412957344,0.05659635735794268,0.043194373093878455,-0.1347695547188616,-0.1205053082462384,0.148257495025831,0.22908081901658237,-0.11873931537336126,0.018000145381468744,0.19190215612726075,-0.01834901115942151,-0.05273553845715094,-0.09927905458302216,-0.13624611067046374,-0.30610991653860026,0.03431283990691298,-0.14187972921307665,0.09654157727743397,-0.059728064605980825,1606000010071,16,0001,060,0,0.0131,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
