system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CVEGEO,CVE_ENT,CVE_LOC,CVE_MUN,POBTOT,area_sqkm,log_POBTOT,log_popden,pop_dens,.geo
00000000000000003663,0.011116190221253682,-0.1524081518240707,0.042249615109414294,0.008316642401235278,-0.004156568102165111,-0.14550904251284727,0.0478694959454775,-0.011410727664648177,-0.20088437102536635,-0.11557197545661382,0.05713093179387638,-0.11865924177588123,-0.33790477904737126,-0.07203182852678096,-0.011231605483700897,-0.12807808148064265,-0.005502274396191391,-0.010409505138288552,0.06726703840343809,-0.0668912996809838,-0.06485938673517957,0.12115674830890122,0.07364816589244619,-0.18614111229178382,-0.12187733954288062,0.12439257864874863,-0.017830234878353432,0.012013657992344967,-0.07418329242590924,0.048263678434367435,0.07886503755090182,0.07606014137981475,-0.007259497583715302,-0.07889065398012475,0.25930844683617565,-0.0632805767261932,-0.13309707854872405,-0.030189381136701728,-0.043353795115484775,-0.1613883641361329,0.01244586930451872,-0.10561299236116234,-0.25382780311747094,0.08400198851698949,0.07376224829296842,-0.07713026892357676,-0.08735248191937695,0.1405217643031165,-0.15448200327973566,-0.14616320695109125,0.09734883711093582,0.15613662646249354,-0.08710929377985728,0.08141787413112675,0.19588369282660736,0.003751972825127154,-0.03742443676229394,-0.020988092795589188,-0.17233128825462052,-0.2121400979292352,0.10582194679669805,-0.15690448828008377,-0.1540055001331464,0.09627556178429027,110270082,11,0082,027,556,0.0712,2.745855195173729,3.893,7808.9888,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000404b,0.007160922965367764,-0.16072590320831323,0.12764828236286008,-0.062153389065806086,-0.011354033001122794,-0.17484153266584093,0.0012827617209579829,0.06822112065931972,-0.1993196264797031,-0.1502691259233144,0.04994664510027789,-0.06424756458599441,-0.32587199212494056,-0.0705071674034433,0.011160009453311923,-0.07199882265969283,-0.030511834433200352,0.061068059147326964,0.05458665393868959,-0.06732425186015752,-0.11222121178552566,0.1833356540084049,0.14672359750164587,-0.11859567288703805,-0.09967858153365315,0.04573690753241266,-2.219847037228514E-4,0.07018456098039039,-0.10212610714201886,0.011030300143751023,0.04301150395270964,0.055091511570200716,-0.07559580548737911,-0.014667345757732543,0.2001295726214084,-0.11189075001393145,-0.08055837958746484,-0.019373816255904196,0.022038834890333914,-0.13390242681147962,0.03271737442261495,-0.09893880712565452,-0.26318489749836377,0.1631805344731396,0.0870267651282232,-0.025753484965574898,-0.04440916188169817,0.09865260003367972,-0.14788185872366905,-0.14825597754865993,0.11236078761634885,0.17157170260487795,-0.05442778239343095,0.016403542800809693,0.13504269727352386,0.019094781511073806,-0.08444696914005395,-0.06201335333750946,-0.18271179587065325,-0.22927067134982862,0.06565748712592745,-0.15323092697917495,-0.05284685421124001,0.03181234503322575,140330048,14,0048,033,556,0.2414,2.745855195173729,3.363,2303.2312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000042e0,0.01464093449310034,-0.16126703804982806,0.06235644573509353,-0.03744494466529597,0.03346731095225461,-0.139644462277692,0.0026515806378458262,0.07316288507697417,-0.17831781903314897,-0.09379776739618403,0.045751333663358776,-0.0773409239465118,-0.33620620203386964,-0.026187308959278358,0.04461348649291204,-0.09944819747171273,-0.1114584085279689,-0.026119353871919927,0.008294005155797576,-0.031055199349736738,-0.13899050829005719,0.15440902749927826,0.1705590823675512,-0.15095805850619368,-0.08532256208757964,0.07879513859533847,0.012659668329134718,0.04053280864373674,-0.08359465932159664,0.003856867646090857,-0.008413085420129113,0.06217821674018727,-0.10654455591006243,-0.057973550628784905,0.16046913515420336,-0.09725901813361926,-0.04893041924932249,0.012293340546397588,0.08854103361915149,-0.14304076493451304,0.06463358252653485,-0.10151542811289224,-0.25283840274023056,0.16452578014854316,0.04360929655726233,-0.03541085544483075,-0.0625532324496395,0.014928575495790504,-0.18428457114351862,-0.12204203637449942,0.10371361734900741,0.16190320781271705,-0.023015769626532304,-0.019257783593238303,0.12368377918921454,0.032275794625766505,-0.1041621612805829,0.002276067054305182,-0.2367554991528182,-0.2760891796769521,0.16028071329716476,-0.1664352357321248,-0.056969227035661964,0.018251554330952286,140920015,14,0015,092,556,0.4688,2.745855195173729,3.074,1186.0068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004aa8,0.01922877886394868,-0.12529585716309338,0.18239970987430612,-0.05335231116470674,-0.020188930100718552,-0.13815995574831053,0.002200410792935297,0.09798580014863514,-0.008349585772697421,-0.04061416739008553,0.0842486328731128,-0.07003478484801023,-0.27692777233116295,0.012852820904439033,0.04148028109318328,0.0349950725669554,-0.1355334686665287,0.05520395895679839,-0.10900151432780031,-0.19103537209731347,-0.22478188385397846,0.10804719252168457,0.22030810914940424,-0.13314588104963662,-0.09746902195619161,-0.011300755661141639,0.01909572377689644,0.08574022452639805,-0.11986058016158514,0.037411750080609076,0.017944621828632514,-0.015430650122387798,-0.04951460506827448,0.031616069174357914,0.0734661185464351,-0.10137843668147499,0.08090624409780474,-0.01043852614551105,-0.03313481671150629,-0.15223933889165703,0.041534798763318524,-0.1512367152204241,-0.23569009251213446,0.265111517942936,0.016740983382050753,0.0056427264688733445,-0.13268724108622504,0.10037258665790426,-0.12269133789027335,-0.11371687904197415,0.0488370695576681,0.07286049343688479,0.06703268356349032,0.04787245531090049,0.1408160616277913,-0.12707590523111012,-0.02520616548286911,0.0158798989965492,-0.13306695381882097,-0.30876974747306046,0.04495766536404298,-0.13991137914076573,0.03373130116858837,-0.08395835038332058,160830009,16,0009,083,556,1.6299,2.745855195173729,2.534,341.1252,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c5c,-0.016302686581159215,-0.18370123821916542,0.05669790494683659,0.014354555760504588,-7.22640354932814E-4,-0.11940257644950103,-0.030778219585172673,-0.0017388279287477938,-0.018034735950838012,-0.055455510239206494,0.11797892753290955,-0.14648181371557717,-0.30003500533457883,-0.06805515603097703,0.07623566856905271,-0.03409480298570524,-0.2494486021891846,-0.05320012488562765,-0.039723083321337026,-0.22353600524790548,-0.09436994257772642,0.08491567659897638,0.19141745781435981,-0.11712592927157543,-0.09545245286775898,0.03859158514539928,-0.023324452744559687,0.08588302717746504,-0.07993642084523866,-0.03779018970698797,-0.020494520636417286,0.1041040641097694,-0.07262927101984651,0.0016530371470100276,0.10579316794406107,-0.12314650920724794,0.05738155882512081,-0.00660098813293126,-0.023630231789189424,-0.13034283021341525,0.008263448683586774,-0.15614100376138562,-0.25568553208574535,0.11452904965473922,0.07602316300907591,-0.02922534595883469,0.016301637111043155,0.03567581125179783,-0.13459163977605126,-0.17085942109229887,0.10398180786111866,0.13971844311612824,0.030076422677825836,0.09825547599761172,0.11422271158007612,-0.12119942643079863,-0.05945516739182726,-0.015229101649833088,-0.18002267702222005,-0.3421181717061326,0.049594769603861166,-0.13980890247503744,0.03876617106570199,-0.12047161009393319,161100017,16,0017,110,556,0.6131,2.745855195173729,2.958,906.8667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005229,0.012477266320163634,-0.15185842593188026,0.19907593940309487,-0.07485625564832503,-0.01330947952664458,-0.15388745800626516,0.07755765250217869,0.04337953170081299,-0.054215216853148576,-2.3361745122427117E-5,-0.01413310843398596,0.010732561249911602,-0.3129723936952351,0.051534098343478406,0.07501430984450409,-0.15237702103856574,0.05424154483344048,0.00976519663533709,-0.09908353065301108,-0.002826128134660414,-0.2273699963137413,0.1491863146273807,0.019528885021378586,-0.061394936564290396,-0.07687653148800368,-0.03746392006011822,0.023711751859678342,0.014495512557538141,-0.13945197487995356,0.004000144741322312,0.10992172065696938,0.030352686514244682,-0.04117171298204827,-0.019367529731648066,0.04479579477495183,-0.04409043743211651,-0.0061017207990069515,-0.039051327658671024,7.833554273569581E-4,-0.09159132914204847,0.048404074094713895,-0.1861412416275817,-0.20821223351974955,0.33608290421045356,-0.039541950651207955,0.10721548256899399,0.037083701539978996,-0.07716380288871584,-0.10513271785686777,-0.12265049508668759,0.06519954966227333,0.04793844554189428,-0.04026292570577942,0.01856742861204291,0.1804280199874578,-0.15693175088309458,-0.042186605648259365,-0.08525917759275367,-0.09781219608909918,-0.31049850746018975,0.08462812865264224,-0.09379748812796378,0.024025934643018734,-0.23433862629262514,204690070,20,0070,469,556,0.0663,2.745855195173729,3.924,8386.1237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005397,0.057099907490741286,-0.18957014366840916,0.1302651422282379,-0.038232181102265256,-0.06861457759494609,-0.12516897130601856,0.11956142652752187,-0.03608941149773071,-0.07788595701627929,-0.10841760149119535,-0.05367064519310333,-0.0961211203068006,-0.3235400210887495,-0.029113052196787025,0.05099868276666122,-0.14266795258563816,-0.05900894382597115,-0.01070843589847161,0.0016812679579757432,0.014433681020388953,-0.016477114254285538,0.17724808889726568,0.07628739172337326,-0.07435291849277256,-0.03350331868996574,0.0673991013379726,0.06736877610561467,-0.09313960000418875,-0.12278968640178345,0.10334313492807361,0.056945097362571466,0.004275847230723437,-0.13647612449382548,-0.040065067930840886,0.14918490627266515,-0.01870388192509017,-0.0986441845071215,-0.055033368921607324,0.10044389307591403,-0.160080893750601,0.031860397560812125,-0.07676307270670828,-0.3128785565379552,0.10039460898526244,-0.06168043435047506,-0.0470857620414224,-0.08075940146429107,-0.021095436058771923,-0.20196176470242994,-0.11305401244036052,0.11658242930763241,0.16451864882396733,-0.08310134366159695,0.05569561868371745,0.16356790292592277,0.01953249643467085,-0.04996468202488364,0.03839430392450314,-0.24799259657113873,-0.2743061597679427,0.060410618815478996,-0.019420719270706325,-0.09795422642340082,0.1104392464436753,205550003,20,0003,555,556,0.6246,2.745855195173729,2.95,890.1697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005659,-0.0063064222054883086,-0.15038878836098923,0.18289799325161948,-0.06767417875400139,-0.011968125346128759,-0.15575257900771886,0.08280075495127964,0.08028363592089913,-0.0034208389493716727,-0.024366324207604376,-0.011057149031117632,0.0034201659618863047,-0.3112870479903356,0.07583021341725005,0.03664075776644207,-0.10650632708261185,0.0339970202863547,0.035380607850088286,-0.11830381032801081,-0.10537731860534064,-0.245193193264523,0.10501810595834722,0.07734016101023053,-0.12155537082859333,-0.06694780492645953,0.013898162544115269,0.011640448202457698,0.024753817480672433,-0.11071270783337005,0.008076153279397136,0.06701624678569963,0.0829657250596094,-0.0374596879963571,0.03465840936485345,0.05336025725199151,-0.11100516130027653,0.024877586150352106,0.010126458054882406,0.003383667438909547,-0.1317631650398364,0.11777700043830149,-0.26070596958036846,-0.16327469607630382,0.32831585235582006,0.0050285862706120794,0.04483628846165465,-0.027462649769982753,0.06115775162441185,-0.030647680259763204,-0.11491248581510363,0.0773861259713069,0.013553906296922661,-0.016673009055507743,0.05046053726031936,0.15460884814005443,-0.16750905273585243,-0.021939064789533027,-0.05861876323647768,-0.06114238991695123,-0.2735095411278989,0.08498160982912645,-0.10541225629399027,0.024346825457937593,-0.20641057180636607,200730037,20,0037,073,556,0.1093,2.745855195173729,3.707,5086.9167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000572e,0.004222592137782116,-0.1353861819603767,0.1415847700822653,0.024996222778095947,-0.10143479751404144,-0.19148901781966005,-0.023455338937222226,-0.011146535977568806,-0.027892045841837968,-0.021041381757463055,0.10549770417735482,0.004796742251842448,-0.28585002319466996,0.0026294154688023307,-0.06592135493714288,-0.051711127587071255,-0.0870471112676064,0.14178377123191466,-0.10290188658048904,-0.14904606338561843,-0.0779761076376545,0.07930531196759559,0.09846455218742016,-0.10937605921842311,-0.12016020793726903,-0.07094044244334688,0.051398212448933576,0.06965350815920987,-0.176067003843705,0.06286411684000136,0.15300273499264344,0.10284710713760507,0.0182851688284394,0.07134571741963001,-3.266502570667457E-4,-0.027250325909250823,-0.012364976243443725,-0.12747518168627273,-0.03926980403303042,0.023320776794980954,-0.08772975479828217,-0.10948100523191855,-0.25806480238608887,0.10135503399299858,-0.05876908441918625,-0.020989255618166818,-0.03645353989997065,0.11675115262829336,-0.2030179491090725,-0.22442567249871798,0.14389391458657458,0.046414278468539794,0.054159706630750364,0.0440355637499618,0.061872135479477154,-0.1601786793523028,0.01923933607830765,0.024334645813490246,-0.08543584184153914,-0.3396304605138609,-0.0792235877076656,-0.05779189500024854,-0.09642820952320892,-0.15301141178230895,201310009,20,0009,131,556,0.3543,2.745855195173729,3.196,1569.2916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007296,0.14657627741227774,-0.1814935514494351,0.040588729058308355,0.022717617562868178,0.005558183067773336,-0.10837715502447645,0.18208027529328194,-0.04478810541117661,-0.21815359493588288,-0.025709045093914532,-0.036808754732729106,-0.11454513875256295,-0.26166477469118465,-0.10469724430688879,-0.01990253626723868,-0.21189852376724416,-0.0165944612556583,-0.04643048678470457,0.06084759270745157,0.009649908426306534,0.012888335504199405,0.05421264753436374,-0.02922248567742644,-0.18558272539397994,-0.026044981874621165,0.1480732263717423,0.06831171000213301,-0.02619873163667802,-0.002290032489265901,0.034069214839156536,0.051227267893638566,0.07012746398930601,-0.11042860705170396,-0.03605536854489478,0.21596953369346303,-0.06364549356175034,-0.10271861876213402,-0.12807149198613288,-4.338239475432616E-4,-0.1570888130218381,0.021047190982831723,-0.028181559275248777,-0.2315513430246325,0.03279544520462965,0.06124108309458623,0.019636724129868135,-0.11149668664652798,0.020302189725303343,-0.15906338253777658,-0.034445470646441004,0.03467058515094276,0.13973152621861856,-0.1615989720911863,0.05681243556162155,0.18905829590139583,-0.07977433121152794,-0.043164309900413096,0.03934531768945406,-0.16816844090335872,-0.16952357346585015,0.14749449867822867,-0.07667338109209154,-0.23101113906625342,0.11197848894945477,141200001707A,14,0001,120,556,0.0613,2.745855195173729,3.958,9070.1468,"{""type"":""MultiPoint"",""coordinates"":[]}"
