system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CVEGEO,CVE_ENT,CVE_LOC,CVE_MUN,POBTOT,area_sqkm,log_POBTOT,log_popden,pop_dens,.geo
000100000000000027f8,0.027920899585205595,0.03393591887687986,0.04863972263168192,0.04423612852062915,0.05365532473256135,-0.0907352278422644,0.10308984341018351,-0.046089794413706316,-0.034735848400985016,-0.03321123031180849,0.05908908522816608,-0.01249522934084615,-0.319458267283554,0.011758814754121745,-0.030174619304114428,-0.1722979643169993,-0.07000167127573628,0.03493177351650906,-0.14548209758194658,-0.08345606584275436,-0.17455173267141882,0.09271935788510895,-0.03902717473069082,-0.13766869151876657,-0.10684416925864462,0.042053089573673076,0.09748860957287032,-0.1145257882861635,-0.187324589314432,-0.03050786921614776,0.029494795173921083,0.0923660707505714,0.07722720046571538,0.05724734780205594,0.021542102479314852,-0.026603801925270867,0.01841172403063677,-0.17391139875216072,-0.1589115342286558,-0.09647551182083208,-0.050485298615481955,-0.19614141466300258,-0.25057757461812996,0.17591699468563932,-0.06779709530871182,0.03954510097254492,-0.037068395339904935,0.0543577230350907,-0.14809576324476487,-0.11113674004948289,0.09633834569767677,-0.0739424735758616,0.06023449223966298,0.0954683293627946,0.0951110699229128,-0.18880165707264726,0.07898547570763567,0.005795598968828374,-0.09437523653054249,-0.38110488853947233,-0.058902302980727954,-0.048169636710022765,-0.11822559494290975,-0.19564185805357576,070490039,07,0039,049,402,0.0378,2.6053050461411096,4.027,10634.9206,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000027fc,-0.028488187345527355,-0.10476393512761081,0.09227835224719842,-0.03485258482580399,-0.12649026533546287,-0.03646146619082907,0.23224472400495852,0.10578477020814174,-0.09321589881998443,-1.1002604623626928E-4,-0.0785445170955336,0.01255460683630118,-0.2569151538335758,0.11843329827873712,-0.00524970659917558,0.020422465357963007,0.04442696095915242,0.10299656110907145,-0.031842378883111866,0.0014487873606037467,-0.24800508115693495,0.30155341144712333,0.10104148309796472,-0.1229045895714986,-0.06578232151586975,0.09361404578510522,0.06682380220445336,-0.13002830788446468,-0.16750797709695353,0.22819311701007552,0.0697735042708217,-0.11326254127198825,0.08758284494381524,-0.04247844508826921,-0.07307472594064268,-0.005317369635050438,-0.08621586495549614,-0.03872264011990043,-0.09362183594894166,-0.2135682262002248,0.0681086050438611,-0.2214337169341025,-0.027748389602817086,0.3260681115485463,-0.13197899727091253,0.07751658828917543,-0.13030609737627394,-0.08543160068572757,-0.05566129835586298,0.009023359757081602,-0.0010858838108704911,-0.11438308162368202,-0.0830052380520413,0.006744651111662863,0.06533202539434653,-0.03708749751302711,0.0014602108714619995,0.05361185781325314,-0.02845109098909962,-0.21729949504376647,0.14539425337321418,-0.07418589557435787,-0.09321963817978404,-0.12241228195566692,070500066,07,0066,050,67,0.0451,1.8325089127062364,3.172,1485.5876,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000027fd,0.05198984028215086,-0.10883975092892445,0.0892454148397946,0.042888227161132275,0.00540855808907113,-0.17062113570215026,0.14384759180482454,-0.02814139041095092,-0.02584203151508614,-0.06546532875748456,0.004675787539334783,-0.09693722090235676,-0.31239917433053743,0.02432162810094991,0.040152586261611924,-0.16845767897602645,-0.016035396125095854,0.09371751744055773,-0.01558324907865365,-0.09981674343936882,-0.12064415898507426,0.19389318674749098,0.04835065800158596,-0.10770547479300244,-0.13392554083494823,0.05241115997909039,0.1193119304691157,-0.10935108225967029,-0.11865847586964967,0.08378478915745968,0.03538710283805593,-0.0528123098563332,-0.04400550180698057,-0.012068426915255354,0.0853005479438773,-0.09151714588250837,-0.10576336425671498,-0.06890479275270253,-0.10602949570192882,-0.1374624330464617,0.03035057862063286,-0.17961017718770353,-0.3142101361335855,0.15208067288842883,-0.13008260374581382,0.03383469810144539,-0.04352292213726936,-0.033572389879697406,-0.14660239678860396,-0.11294606854800648,0.09792413972168046,0.051256249898274105,-0.07836498082118672,0.09073209907158267,0.09369409183598312,-0.11624166362364254,0.023974252529048043,0.02679138421989985,-0.11046295501263441,-0.3609984171442693,0.0016056728377438305,-0.04321922575512984,-0.07394848853658956,-0.08193019762318678,070520076,07,0076,052,729,0.294,2.863322860120456,3.395,2479.5918,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000027fe,0.04296768230958014,-0.11828390368063031,0.06558106713894353,0.03635848587055162,-0.035153076815933014,-0.1771037230061928,0.07118836194220352,-0.03249257750265909,-0.03644307229779808,-0.04248967455619794,0.07334076204817959,-0.05928464384700707,-0.28791999174084976,0.011502112744689858,0.042186839239534854,-0.13411032878989604,-0.01987081674686915,0.09593936687510447,-0.058273805240146234,-0.08889496916994301,-0.20096546878071728,0.19223482980857995,0.04143837942164869,-0.08307415859680661,-0.14197383389580376,0.020715254128348643,0.10938223990071821,-0.09641447092471699,-0.15399046709956843,0.08181908292755437,0.008613266525609104,-0.04474446838842875,0.006671162960592688,0.0035172518690298263,0.0803379017442636,-0.06623772198308062,-0.06463876001234571,-0.10229208717185549,-0.10683715857137038,-0.1336246866365918,-0.004404181181966951,-0.15877989794258035,-0.2989386516211573,0.14766742603839614,-0.13169951383106374,0.04865647275074581,-0.0050539938317923526,-0.0524704954074082,-0.1457906400561798,-0.11408520013213928,0.12103289083385219,0.027439863704526446,-0.03671937175574777,0.09785687620005273,0.07798216991508375,-0.15124216261480855,0.04458007106276993,-0.032363833306889696,-0.0920402491220075,-0.4362044785795674,-0.01203869064104039,-0.0757843366113626,-0.009133536230906545,-0.10002608904651014,070520084,07,0084,052,547,0.0952,2.738780558484369,3.759,5745.7983,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000027ff,-0.007194510535327539,-0.019960249496195195,0.1458912374765217,-0.027720696461392948,0.027257029871204853,-0.1525418708551718,0.10288711017039721,-0.030178880646347554,0.02636853232812521,0.007069248441721483,-0.011739156497362365,-0.1277275112207934,-0.24249661478664708,0.047836702501256594,-0.008164408761153517,-0.19858666346677548,-0.06070659486667934,0.13533956363987418,-0.1267546348752066,-0.21465468709819824,-0.22000618473021205,0.18686409535424547,-0.11582783237084407,-0.11606555982200502,-0.15150140401635262,0.05171407454577744,0.047266178496994174,-0.09970745274018296,-0.04352006722239341,0.005735713431463345,-0.004566040392152031,-0.02519152809723001,-0.0731990449733549,0.10750877670954717,-0.04905427033275045,-0.10950255087458671,0.03725348272514403,-0.047047857233657134,-0.1694540990209221,-0.10538259881032247,0.028859544986703914,-0.1669303789121632,-0.22306014155330345,0.1291371589751639,-0.11798299962857367,0.04673084716719217,-0.13927599198157595,0.07323151792096597,-0.10528285223085992,-0.1166238742896793,0.08270155054273694,-0.011529567154092707,0.10125113568763246,0.11468903068317762,0.02592340527216355,-0.13926551355175612,0.14398367664079198,0.007168159487900775,-0.08910472681402533,-0.36583021678809674,-0.05772514177429855,-0.08522242424296339,-0.04538480619149496,-0.2027911609372488,070520367,07,0367,052,224,0.0734,2.3521825181113627,3.485,3051.7711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002800,3.5400166843732193E-4,-0.03695719491472064,0.04998070237017283,0.022381113330055973,0.020447004074158826,-0.07868606752075476,0.10201339254254212,-0.04853311276340909,0.005915505149400627,-0.03722354080760086,0.0463132069447095,-0.0593038853069154,-0.28342874217579744,0.03003961707391741,0.10867803829373282,-0.1537907478466673,0.0302117846147444,0.05271374971672158,-0.14262584142227744,-0.11853303026480602,-0.20768967937073657,0.1511482198671514,-0.03089292540192965,-0.1111012232904833,-0.14017175663117432,0.06939576172409564,0.15717105728216502,-0.11833588928855636,-0.124199690800041,0.05178717389362894,0.015040651254781105,0.01780777167086101,0.06661273168996897,0.02374674682648048,-0.009672556821212971,-0.05831754402347389,-0.0287254129116494,-0.06785530500713509,-0.15808275867814986,-0.14250322371070753,0.005495741775376591,-0.21324562033836167,-0.25501105265612867,0.1897498055427124,-0.08844623774895055,0.02684551752249848,-0.038161988567287905,-0.04528341515955341,-0.12586879729054246,-0.09263899036735716,0.09549030019811068,-0.06765721270351599,-0.01722622236708343,0.1474684109109845,0.09287798974786406,-0.1395272013262977,0.07607258953237306,-0.011419908895881131,-0.07323213348206234,-0.4478187877731746,-0.03197133403412919,-0.10926481902446371,-0.002453310363451006,-0.155790699614195,070520368,07,0368,052,151,0.0528,2.1818435879447726,3.456,2859.8485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002801,0.005822650504511188,-0.03646306600184924,0.03876978522963899,0.045552853256686086,0.010758295049358027,-0.07242068383557958,0.13460144512861155,-0.06849761192380395,0.03410541413505625,-0.0583941554352171,0.051171950363857154,-0.09933544344003613,-0.28728044591302954,0.032114089207232153,0.10109767766292466,-0.14856740913340227,-0.0287448539391545,0.06133728862597878,-0.11026409927297626,-0.13887911229815617,-0.1740195961086525,0.13004198350772977,0.008200843382529912,-0.13492987219067729,-0.1406481720190533,0.09369320958280043,0.14219599890409715,-0.1503244839934171,-0.1227389596661697,0.05806161154304903,0.010595698953997128,0.02741291713718677,0.024229385379819182,0.030342308451833413,0.06000784297404481,-0.07440001383668704,-0.04577362881609637,-0.0866859042123491,-0.16106110337243165,-0.10490077011003171,0.05559264497706845,-0.1992095198968758,-0.2784976475077242,0.1407031213091477,-0.10257571083744517,0.01553553002286148,-0.01588436388503717,-0.02059756807745145,-0.1217295561409957,-0.09907593848316389,0.1377546174688695,-0.017942781332955345,-0.05045111291185285,0.15225374663375557,0.10826132958814377,-0.14801914196340174,0.11356203220172761,0.024909789144924838,-0.09186793016773523,-0.44143399220440227,-0.04073364615344008,-0.07173459488762163,-0.03270509734493671,-0.1364439071134677,070520822,07,0822,052,680,0.2407,2.833147111912785,3.451,2825.0935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002802,0.014282993854588037,-0.03070216225278052,0.15326365554842125,-0.02722530259446087,0.04281348558342572,-0.07068920747021218,0.10165407478189473,0.008350472739321664,-0.08752997764591806,-1.8843258661989192E-4,-0.0137207423243033,-0.019356753060558937,-0.2714365485627582,0.09247166204670665,0.02593386513946321,-0.17326357191649475,0.09638489169813319,0.013765510466542672,-0.12565166989937823,-0.03436138343933259,-0.27580707139478766,0.21657271436302433,-0.12362655517545248,-0.1101092834156043,-0.13871253717344081,0.11553826542906602,0.11332072743950973,-0.14034268618455598,-0.10957219580284001,0.05152483937918251,0.03199321111498718,-0.03466677795063117,0.015072754074110307,-0.010586054950653161,0.03241064143336565,-0.06199854426945529,-0.08548338669374077,-0.018340781713814473,-0.1321150718431334,-0.14437006130769317,-0.022181651445304,-0.20772160570427153,-0.17772973250300078,0.3081552383709136,-0.08595807982053555,0.08055575020393728,-0.0677767230862569,-0.0131944249268083,-0.1267703789851156,-0.08026412201464464,0.05941524190738972,-0.10237292864378968,0.021310654494870417,0.08625215051263188,0.10163934542558042,-0.11483336373790311,0.06726512321833893,-0.04482800805631707,-0.09993401159389115,-0.3056068231938134,0.02654747230456234,-0.12541875019632012,-0.01667224592990235,-0.1831965651438432,070520899,07,0899,052,810,0.041,2.909020854211156,4.296,19756.0976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002803,0.006132515563003073,-0.004627626246610232,0.14309089828747426,-0.03017240657029885,0.024328877956853515,-0.09133193146362757,0.148901185088277,-0.029664155861075243,-0.05848413340151549,0.0031753792049752753,-0.001550636399699033,-0.07716553699267868,-0.26379543519915116,0.06797602493356979,-0.004827153053825318,-0.19920018327541614,0.02507310356556235,0.0912470506063001,-0.07001700784420353,-0.13841767421988602,-0.21261592917684563,0.2195776775847896,-0.12668279427919582,-0.1337936037451836,-0.17552215667941762,0.10655865222878655,0.09759297177264724,-0.11963299097912028,-0.143477917301649,0.05430172703534728,0.029517462717247867,-0.06386169935160607,0.011722616506203163,0.03883899028455666,0.025426146937320353,-0.0554588387676913,-0.10462658037015725,-0.024289352564250043,-0.17075337507737803,-0.13328211867213172,0.030604328061434656,-0.18391093927740668,-0.24084558357084584,0.20647185644500549,-0.16053611543750812,0.06516259959327314,-0.09488771897388124,0.0037074219132440015,-0.11454204042382657,-0.0730137938934285,0.09324917746445661,-0.02067249647874829,0.007690291590719052,0.09273162464373029,0.07825516186966391,-0.09615720703660041,0.0746093395311005,0.037357822236628375,-0.07278747839889374,-0.32937951156113443,-0.034470901062089825,-0.12291599872424876,-0.051942141865001554,-0.1662933319395244,070520902,07,0902,052,292,0.0445,2.4668676203541096,3.817,6561.7978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002804,-0.05185665693193569,-0.11430170692434793,0.12888722841022124,0.03173447241829677,-0.025673287069270776,-0.14806313696192944,0.06945350673457192,0.018031967509443164,0.040020066777195676,-0.04320310243894271,0.04768370041463989,-0.13273993969295328,-0.23798134400056414,0.05640582394651537,0.051122055104746315,-0.14057805802332413,-0.04440153457343179,0.1260315248096705,-0.03222116237211831,-0.24032977062012825,-0.1860313834413183,0.20398406277204423,0.04860106844384542,-0.11448985167259142,-0.1513314424652478,0.05108418870370872,0.08442835176029104,-0.06600980959447969,-0.11140324887288645,0.0476879327505056,0.082979564140026,-0.056514163411600926,-0.03615232873231696,0.0535223586236015,0.0795663934881208,-0.06525322103101648,-8.346016166709678E-4,0.02492303453061988,-0.08536484832224697,-0.0899566439665531,0.05488261990253169,-0.18691645214122546,-0.2624165112211023,0.1468047174121118,-0.13881096013329727,-0.010399280726699541,-0.07816323708607076,-2.0401781255147247E-4,-0.13602199064498152,-0.16017529819907497,0.10866030642385557,0.08817699675412198,-0.008198680591364155,0.1264884248448925,0.08784613241787846,-0.09015833161202666,0.06512690048112711,0.01782246863733916,-0.10228579394275308,-0.449183050927886,-0.03475952823878137,-0.0724108352805228,0.011694929527329158,-0.11243466699882498,070520881,07,0881,052,186,0.112,2.271841606536499,3.221,1660.7143,"{""type"":""MultiPoint"",""coordinates"":[]}"
