model,state,r2,mae,rmse,n
ridge,01,0.49252641201019287,0.4739416241645813,0.7399275898933411,820
ridge,02,0.5181790590286255,0.6790525913238525,0.965356707572937,2241
ridge,03,0.43249911069869995,0.8700284361839294,1.2329553365707397,1024
ridge,04,0.5597423315048218,0.5026312470436096,0.7164317965507507,922
ridge,05,0.548833429813385,0.7006075978279114,1.0212496519088745,2579
ridge,06,0.4421883225440979,0.6514434814453125,0.9660897850990295,681
ridge,07,0.37710416316986084,0.6527869701385498,0.9180006980895996,5742
ridge,08,0.5694465637207031,0.7080989480018616,1.013113021850586,3940
ridge,09,0.27023738622665405,0.5734778642654419,0.8850242495536804,2472
ridge,10,0.46906083822250366,0.6596464514732361,0.9303867220878601,2863
ridge,11,0.3361058235168457,0.670563280582428,0.9686513543128967,6659
ridge,12,0.3115273714065552,0.6506248712539673,0.9301162362098694,4408
ridge,13,0.5674340724945068,0.6059413552284241,0.8347684144973755,3640
ridge,14,0.5341399312019348,0.6546176075935364,0.9267053008079529,6303
ridge,15,0.5617818236351013,0.5490692853927612,0.8274767398834229,6566
ridge,16,0.42493897676467896,0.5912333726882935,0.839971125125885,5212
ridge,17,0.3333090543746948,0.6006191372871399,0.8716107606887817,1651
ridge,18,0.3038259744644165,0.5897265076637268,0.8484365940093994,1370
ridge,19,0.6729298830032349,0.6861250996589661,1.0182017087936401,3571
ridge,20,0.3177589774131775,0.7337058782577515,1.0156210660934448,5973
ridge,21,0.5027341842651367,0.5404669046401978,0.764850914478302,4542
ridge,22,0.3846591114997864,0.6242275238037109,0.9663511514663696,1679
ridge,23,0.5247063636779785,0.7005006074905396,1.0449038743972778,1313
ridge,24,0.4825422763824463,0.6301056742668152,0.9080923795700073,3569
ridge,25,0.4060613512992859,0.6314389705657959,0.9063289761543274,3497
ridge,26,0.4145295023918152,0.8389771580696106,1.1958951950073242,3712
ridge,27,0.2530282735824585,0.6989905834197998,0.986206591129303,1401
ridge,28,0.5943604111671448,0.6237492561340332,0.9040626287460327,3550
ridge,29,0.5872586369514465,0.5271552205085754,0.7298915982246399,889
ridge,30,0.30904966592788696,0.5797289609909058,0.8232158422470093,8682
ridge,31,0.4759269952774048,0.5445472598075867,0.7814511060714722,2019
ridge,32,0.31366467475891113,0.6444842219352722,0.9035093188285828,3074
xgboost,01,0.603449821472168,0.4247133135795593,0.6540810465812683,820
xgboost,02,0.6236969232559204,0.595655083656311,0.8531274199485779,2241
xgboost,03,0.5247161984443665,0.7965812683105469,1.128341555595398,1024
xgboost,04,0.6286318302154541,0.43551304936408997,0.6579967141151428,922
xgboost,05,0.6478493809700012,0.602080225944519,0.902251660823822,2579
xgboost,06,0.50876384973526,0.5869246125221252,0.9066065549850464,681
xgboost,07,0.5332537889480591,0.5541903376579285,0.7946496605873108,5742
xgboost,08,0.6462705135345459,0.623933732509613,0.9182902574539185,3940
xgboost,09,0.4714723825454712,0.45975422859191895,0.7531790137290955,2472
xgboost,10,0.515114426612854,0.6130497455596924,0.8891207575798035,2863
xgboost,11,0.42927002906799316,0.6245235204696655,0.8981179594993591,6659
xgboost,12,0.4199178218841553,0.5890478491783142,0.853765606880188,4408
xgboost,13,0.7021291851997375,0.4893748462200165,0.692713737487793,3640
xgboost,14,0.5855774879455566,0.5976705551147461,0.8740485906600952,6303
xgboost,15,0.7054140567779541,0.4477945864200592,0.6784480214118958,6566
xgboost,16,0.4871155023574829,0.549053966999054,0.7932629585266113,5212
xgboost,17,0.4438890814781189,0.5528502464294434,0.7960512042045593,1651
xgboost,18,0.3741533160209656,0.5519808530807495,0.8044415712356567,1370
xgboost,19,0.732796311378479,0.5955748558044434,0.9203109741210938,3571
xgboost,20,0.481045126914978,0.6235496401786804,0.8857834339141846,5973
xgboost,21,0.6183204650878906,0.46881720423698425,0.6700881719589233,4542
xgboost,22,0.5486608743667603,0.5496941208839417,0.8276154398918152,1679
xgboost,23,0.6228379011154175,0.6108980178833008,0.9308063387870789,1313
xgboost,24,0.5818890929222107,0.5639559626579285,0.8162784576416016,3569
xgboost,25,0.4851909875869751,0.5703774690628052,0.8437972664833069,3497
xgboost,26,0.5581753253936768,0.7128733992576599,1.038880467414856,3712
xgboost,27,0.46453481912612915,0.5638137459754944,0.8349903225898743,1401
xgboost,28,0.6538907289505005,0.5557321310043335,0.8350932598114014,3550
xgboost,29,0.7135219573974609,0.4170055687427521,0.6080860495567322,889
xgboost,30,0.4823911786079407,0.4909934103488922,0.7125102877616882,8682
xgboost,31,0.5367957353591919,0.4967292547225952,0.7346697449684143,2019
xgboost,32,0.38858091831207275,0.5984438061714172,0.8527739644050598,3074
