ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
28,001,0001,0177,2800100010177,1233,3.091315159697223
28,001,0001,0213,2800100010213,594,2.7745169657285498
28,001,0001,0228,2800100010228,536,2.7299742856995555
28,001,0001,0232,2800100010232,545,2.7371926427047373
28,001,0001,0247,2800100010247,741,2.870403905279027
28,001,0001,0251,2800100010251,399,2.6020599913279625
28,001,0001,0266,2800100010266,602,2.780317312140151
28,001,0001,0478,2800100010478,38,1.591064607026499
28,001,0001,0482,2800100010482,130,2.1172712956557644
28,001,0001,0497,2800100010497,241,2.383815365980431
28,001,0001,0548,2800100010548,21,1.3424226808222062
28,001,0001,0552,2800100010552,133,2.1271047983648077
28,001,0001,0567,2800100010567,16,1.2304489213782739
28,001,0001,0571,2800100010571,0,0.0
28,001,0001,0586,2800100010586,26,1.4313637641589874
28,001,0001,0590,2800100010590,0,0.0
28,001,0001,0603,2800100010603,0,0.0
28,001,0111,0270,2800101110270,692,2.8407332346118066
28,001,0111,0285,2800101110285,954,2.9800033715837464
28,001,0111,0463,2800101110463,0,0.0
28,002,0001,0013,2800200010013,8,0.9542425094393249
28,002,0001,0403,2800200010403,1151,3.061452479087193
28,002,0001,0418,2800200010418,1108,3.04493154614916
28,002,0001,0422,2800200010422,810,2.909020854211156
28,002,0001,0437,2800200010437,1895,3.2778383330020473
28,002,0001,0441,2800200010441,1040,3.017450729510536
28,002,0001,0456,2800200010456,1121,3.0499928569201424
28,002,0001,0460,2800200010460,1380,3.140193678578631
28,002,0001,0475,2800200010475,730,2.8639173769578603
28,002,0001,0780,2800200010780,30,1.4913616938342726
28,002,0001,0795,2800200010795,121,2.0863598306747484
28,002,0001,0808,2800200010808,373,2.5728716022004803
28,002,0001,0812,2800200010812,180,2.2576785748691846
28,002,0001,0827,2800200010827,132,2.123851640967086
28,002,0001,0831,2800200010831,527,2.722633922533812
28,002,0001,0846,2800200010846,291,2.4653828514484184
28,002,0001,087A,280020001087A,150,2.1789769472931693
28,002,0001,0884,2800200010884,174,2.2430380486862944
28,002,0001,0899,2800200010899,32,1.5185139398778875
28,002,0001,0916,2800200010916,1828,3.262213705476417
28,002,0001,0920,2800200010920,323,2.510545010206612
28,002,0001,0935,2800200010935,37,1.5797835966168101
28,002,0001,094A,280020001094A,253,2.404833716619938
28,002,0001,0954,2800200010954,96,1.9867717342662448
28,002,0001,0969,2800200010969,51,1.7160033436347992
28,002,0001,0973,2800200010973,65,1.8195439355418688
28,002,0001,0988,2800200010988,299,2.4771212547196626
28,002,0001,0992,2800200010992,129,2.113943352306837
28,003,0001,0186,2800300010186,1467,3.166726055580052
28,003,0001,0190,2800300010190,2377,3.376211850282673
28,003,0001,0218,2800300010218,1257,3.09968064110925
28,003,0001,0237,2800300010237,3776,3.5771469848275252
28,003,0001,0472,2800300010472,1034,3.0149403497929366
28,003,0001,0487,2800300010487,730,2.8639173769578603
28,003,0001,0491,2800300010491,1855,3.268577971882843
28,003,0001,0504,2800300010504,1439,3.1583624920952498
28,003,0001,0519,2800300010519,662,2.821513528404773
28,003,0001,0523,2800300010523,1076,3.0322157032979815
28,003,0001,0542,2800300010542,1843,3.2657609167176105
28,003,0001,0716,2800300010716,1050,3.021602716028242
28,003,0001,0720,2800300010720,514,2.711807229041191
28,003,0001,074A,280030001074A,908,2.9585638832219674
28,003,0001,0754,2800300010754,726,2.8615344108590377
28,003,0001,0773,2800300010773,813,2.910624404889201
28,003,0001,0788,2800300010788,294,2.469822015978163
28,003,0001,0792,2800300010792,770,2.8870543780509568
28,003,0001,0805,2800300010805,791,2.8987251815894934
28,003,0001,081A,280030001081A,1133,3.0546130545568877
28,003,0001,0824,2800300010824,1324,3.1222158782728267
28,003,0001,0839,2800300010839,831,2.920123326290724
28,003,0001,0843,2800300010843,422,2.6263403673750423
28,003,0001,1095,2800300011095,0,0.0
28,003,0001,1131,2800300011131,3395,3.530967681571915
28,003,0001,1184,2800300011184,185,2.2695129442179165
28,003,0001,1201,2800300011201,2,0.47712125471966244
28,003,0001,1216,2800300011216,1,0.3010299956639812
28,003,0001,1220,2800300011220,747,2.8739015978644615
28,003,0001,1235,2800300011235,2268,3.355834495884936
28,003,0001,1466,2800300011466,670,2.826722520168992
28,003,0001,1470,2800300011470,703,2.847572659142112
28,003,0001,149A,280030001149A,1768,3.2477278329097232
28,003,0001,156A,280030001156A,0,0.0
28,003,0001,1644,2800300011644,806,2.90687353472207
28,003,0001,1659,2800300011659,829,2.9190780923760737
28,003,0001,1752,2800300011752,0,0.0
28,003,0001,1841,2800300011841,1119,3.0492180226701815
28,003,0001,1856,2800300011856,515,2.7126497016272113
28,003,0001,1860,2800300011860,637,2.8048206787211623
28,003,0001,1875,2800300011875,407,2.61066016308988
28,003,0001,188A,280030001188A,883,2.946452265013073
28,003,0001,1894,2800300011894,672,2.828015064223977
28,003,0001,1907,2800300011907,737,2.8680563618230415
28,003,0001,1911,2800300011911,11855,4.0739381906352525
28,003,0001,1926,2800300011926,4320,3.63558426631123
28,003,0001,1930,2800300011930,618,2.791690649020118
28,003,0001,1945,2800300011945,1294,3.1122697684172707
28,003,0001,195A,280030001195A,2547,3.406199423663313
28,003,0001,1964,2800300011964,2404,3.3811150807098507
28,003,0001,1979,2800300011979,854,2.931966114728173
28,003,0001,1983,2800300011983,6482,3.811776021602904
28,003,0001,1998,2800300011998,87,1.9444826721501687
28,003,0001,2002,2800300012002,370,2.569373909615046
28,003,0001,2017,2800300012017,130,2.1172712956557644
28,003,0001,2021,2800300012021,108,2.037426497940624
28,003,0001,2159,2800300012159,257,2.41161970596323
28,003,0001,220A,280030001220A,20,1.3222192947339193
28,003,0001,2214,2800300012214,9,1.0
28,003,0001,2229,2800300012229,0,0.0
28,003,0001,2248,2800300012248,13,1.146128035678238
28,003,0001,2252,2800300012252,21,1.3424226808222062
28,003,0001,2286,2800300012286,73,1.8692317197309762
28,003,0001,2375,2800300012375,78,1.8976270912904414
28,003,0001,2553,2800300012553,323,2.510545010206612
28,003,0001,2568,2800300012568,376,2.576341350205793
28,003,0001,2572,2800300012572,37,1.5797835966168101
28,003,0001,2587,2800300012587,959,2.9822712330395684
28,003,0001,2591,2800300012591,1067,3.0285712526925375
28,003,0001,2604,2800300012604,380,2.5809249756756194
28,003,0001,2619,2800300012619,1582,3.199480914862356
28,003,0001,2623,2800300012623,115,2.0644579892269186
28,003,0001,2638,2800300012638,9,1.0
28,003,0043,0684,2800300430684,1766,3.247236549506764
28,003,0043,0699,2800300430699,1651,3.218010042984363
28,003,0043,0701,2800300430701,1157,3.0637085593914173
28,003,0043,0928,2800300430928,743,2.8715729355458786
28,003,0043,0970,2800300430970,321,2.507855871695831
28,003,0043,1112,2800300431112,29,1.4771212547196624
28,003,0043,1521,2800300431521,31,1.505149978319906
28,003,0043,2267,2800300432267,20,1.3222192947339193
28,003,0043,2271,2800300432271,37,1.5797835966168101
28,003,0043,2356,2800300432356,1,0.3010299956639812
28,003,0043,2360,2800300432360,0,0.0
28,003,0122,0275,2800301220275,73,1.8692317197309762
28,003,0122,028A,280030122028A,2166,3.335858911319818
28,003,0122,0307,2800301220307,2228,3.3481100684802376
28,003,0122,0311,2800301220311,0,0.0
28,003,0122,0326,2800301220326,1,0.3010299956639812
28,003,0122,0345,2800301220345,2758,3.4407517004791854
28,003,0122,0364,2800301220364,1731,3.2385478876813276
28,003,0122,0379,2800301220379,3953,3.5970366649776535
28,003,0122,0383,2800301220383,3762,3.575534218319864
28,003,0122,0400,2800301220400,2491,3.396548037987132
28,003,0122,0576,2800301220576,1426,3.154423973114647
28,003,0122,0580,2800301220580,974,2.989004615698537
28,003,0122,0595,2800301220595,641,2.807535028068853
28,003,0122,0608,2800301220608,1465,3.166133970305109
28,003,0122,0612,2800301220612,2671,3.426836453803508
28,003,0122,0631,2800301220631,1961,3.29269900304393
28,003,0122,0646,2800301220646,2091,3.3205616801952367
28,003,0122,0665,2800301220665,3604,3.5569052690554477
28,003,0122,067A,280030122067A,3755,3.5747255835940734
28,003,0122,0862,2800301220862,1050,3.021602716028242
28,003,0122,0877,2800301220877,1269,3.103803720955957
28,003,0122,0881,2800301220881,984,2.9934362304976116
28,003,0122,0896,2800301220896,1664,3.2214142378423385
28,003,0122,0909,2800301220909,2041,3.3100557377508912
28,003,0122,0913,2800301220913,2238,3.3500540935790304
28,003,0122,1108,2800301221108,272,2.436162647040756
28,003,0122,117A,280030122117A,1391,3.1436392352745433
28,003,0122,124A,280030122124A,996,2.998695158311656
28,003,0122,1254,2800301221254,1723,3.236537261488694
28,003,0122,1269,2800301221269,1633,3.2132520521963968
28,003,0122,1273,2800301221273,1461,3.1649473726218416
28,003,0122,1288,2800301221288,2161,3.3348556896172914
28,003,0122,1292,2800301221292,1953,3.2909245593827543
28,003,0122,1305,2800301221305,2483,3.3951515915045425
28,003,0122,131A,280030122131A,1308,3.116939646550756
28,003,0122,1324,2800301221324,1085,3.035829825252828
28,003,0122,1339,2800301221339,3041,3.4831592097169795
28,003,0122,1343,2800301221343,1965,3.2935835134961167
28,003,0122,1358,2800301221358,292,2.4668676203541096
28,003,0122,1362,2800301221362,1520,3.182129214052998
28,003,0122,1377,2800301221377,2,0.47712125471966244
28,003,0122,1381,2800301221381,1450,3.161667412437736
28,003,0122,1409,2800301221409,1185,3.074084689028244
28,003,0122,1502,2800301221502,676,2.8305886686851442
28,003,0122,1517,2800301221517,3325,3.5219222448835006
28,003,0122,1574,2800301221574,484,2.6857417386022635
28,003,0122,1678,2800301221678,5095,3.707229419327294
28,003,0122,1682,2800301221682,4311,3.634678752178682
28,003,0122,1733,2800301221733,544,2.7363965022766426
28,003,0122,1790,2800301221790,4711,3.6732052817790453
28,003,0122,1803,2800301221803,3800,3.5798978696031036
28,003,0122,1818,2800301221818,2042,3.3102683666324477
28,003,0122,1822,2800301221822,1080,3.03382569395331
28,003,0122,2036,2800301222036,1408,3.1489109931093564
28,003,0122,2040,2800301222040,1940,3.2880255353883627
28,003,0122,2055,2800301222055,3267,3.514282047860378
28,003,0122,206A,280030122206A,3796,3.579440597139797
28,003,0122,2074,2800301222074,2671,3.426836453803508
28,003,0122,2089,2800301222089,1028,3.012415374762433
28,003,0122,2093,2800301222093,5068,3.7049222912234017
28,003,0122,2106,2800301222106,3351,3.525304009958239
28,003,0122,2110,2800301222110,4147,3.6178387477170033
28,003,0122,2125,2800301222125,3300,3.5186455243303114
28,003,0122,213A,280030122213A,1319,3.12057393120585
28,003,0122,2144,2800301222144,224,2.3521825181113627
28,003,0122,2163,2800301222163,637,2.8048206787211623
28,003,0122,2178,2800301222178,3450,3.5379449592914867
28,003,0122,2182,2800301222182,0,0.0
28,003,0122,2197,2800301222197,174,2.2430380486862944
28,003,0122,2233,2800301222233,29,1.4771212547196624
28,003,0122,2290,2800301222290,358,2.5550944485783194
28,003,0122,2303,2800301222303,627,2.797959643737196
28,003,0122,2318,2800301222318,1108,3.04493154614916
28,003,0122,2322,2800301222322,801,2.9041743682841634
28,003,0122,2337,2800301222337,53,1.7323937598229686
28,003,0122,238A,280030122238A,615,2.7895807121644256
28,003,0122,2394,2800301222394,1119,3.0492180226701815
28,003,0122,2407,2800301222407,9213,3.9644482079166607
28,003,0122,2411,2800301222411,854,2.931966114728173
28,003,0122,2426,2800301222426,120,2.0827853703164503
28,003,0122,2430,2800301222430,4,0.6989700043360189
28,003,0122,2445,2800301222445,0,0.0
28,003,0122,245A,280030122245A,0,0.0
28,003,0122,2464,2800301222464,2,0.47712125471966244
28,003,0122,2479,2800301222479,908,2.9585638832219674
28,003,0122,2483,2800301222483,3000,3.477265995424853
28,003,0122,2498,2800301222498,3770,3.5764565324056203
28,003,0122,2500,2800301222500,3776,3.5771469848275252
28,003,0122,2515,2800301222515,625,2.7965743332104296
28,003,0122,2534,2800301222534,0,0.0
28,003,0122,2549,2800301222549,32,1.5185139398778875
28,003,0122,2642,2800301222642,40,1.6127838567197355
28,004,0001,008A,280040001008A,1149,3.060697840353612
28,004,0001,0094,2800400010094,914,2.9614210940664485
28,004,0001,0107,2800400010107,701,2.846337112129805
28,004,0001,0183,2800400010183,306,2.4871383754771865
28,004,0001,0198,2800400010198,385,2.586587304671755
28,004,0001,0200,2800400010200,33,1.5314789170422551
28,005,0001,0195,2800500010195,672,2.828015064223977
