ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
29,001,0001,003A,290010001003A,1290,3.1109262422664203
29,001,0001,0044,2900100010044,1128,3.052693941924968
29,001,0001,0059,2900100010059,4647,3.6672661193822744
29,001,0001,0063,2900100010063,3133,3.496098992132571
29,001,0001,0082,2900100010082,219,2.342422680822206
29,002,0001,0022,2900200010022,3001,3.4774106879072515
29,002,0001,0037,2900200010037,1160,3.064832219738574
29,002,0002,0075,2900200020075,1306,3.116275587580544
29,002,0002,008A,290020002008A,2656,3.4243915544102776
29,002,0003,0107,2900200030107,1768,3.2477278329097232
29,002,0003,0111,2900200030111,1505,3.177824971864682
29,002,0004,0094,2900200040094,926,2.967079734144497
29,002,0005,0056,2900200050056,1169,3.0681858617461617
29,002,0005,0060,2900200050060,2194,3.34143452457814
29,003,0001,002A,290030001002A,550,2.741151598851785
29,004,0001,007A,290040001007A,282,2.45178643552429
29,004,0001,0084,2900400010084,76,1.8864907251724818
29,004,0001,0099,2900400010099,197,2.296665190261531
29,004,0001,0101,2900400010101,399,2.6020599913279625
29,004,0001,0116,2900400010116,1418,3.151982395457474
29,004,0001,0120,2900400010120,1880,3.274388795550379
29,004,0001,0135,2900400010135,135,2.1335389083702174
29,004,0004,0031,2900400040031,1561,3.1936810295412816
29,004,0004,014A,290040004014A,1284,3.1089031276673134
29,005,0001,001A,290050001001A,2327,3.3669829759778507
29,005,0001,0039,2900500010039,1809,3.2576785748691846
29,005,0001,0043,2900500010043,2467,3.392345155361204
29,005,0001,0058,2900500010058,2621,3.4186326873540653
29,005,0001,0096,2900500010096,3347,3.5247854493212225
29,005,0001,0132,2900500010132,549,2.7403626894942437
29,005,0001,0306,2900500010306,2812,3.449169732165201
29,005,0001,0310,2900500010310,1258,3.1000257301078626
29,005,0001,0325,2900500010325,3205,3.505963518018126
29,005,0001,0344,2900500010344,2711,3.433289685195026
29,005,0001,0378,2900500010378,1219,3.0863598306747484
29,005,0001,0382,2900500010382,1795,3.2543063323312857
29,005,0001,0397,2900500010397,1778,3.250175948083925
29,005,0001,040A,290050001040A,2132,3.3289908554494287
29,005,0001,0414,2900500010414,1201,3.079904467666721
29,005,0001,0486,2900500010486,1382,3.1408221801093106
29,005,0001,0490,2900500010490,867,2.938519725176492
29,005,0001,0522,2900500010522,1243,3.0948203803548
29,005,0001,0537,2900500010537,1128,3.052693941924968
29,005,0001,0575,2900500010575,345,2.5390760987927767
29,005,0001,0626,2900500010626,2241,3.3506356082589543
29,005,0001,0630,2900500010630,310,2.4927603890268375
29,005,0001,0645,2900500010645,1760,3.245759355967277
29,005,0001,0700,2900500010700,1547,3.189770956346874
29,005,0001,0715,2900500010715,2540,3.4050046650503694
29,005,0001,072A,290050001072A,706,2.8494194137968996
29,005,0001,0734,2900500010734,1095,3.0398105541483504
29,005,0001,0749,2900500010749,1237,3.0927206446840994
29,005,0002,0698,2900500020698,2679,3.428134794028789
29,005,0006,0683,2900500060683,2768,3.4423229557455746
29,005,0007,065A,290050007065A,2508,3.3995006613146104
29,005,0007,0664,2900500070664,3657,3.563243701140398
29,005,0007,0679,2900500070679,1069,3.0293837776852097
29,005,0009,0503,2900500090503,283,2.4533183400470375
29,005,0009,0518,2900500090518,1058,3.024895960107485
29,005,0009,058A,290050009058A,1007,3.0034605321095067
29,005,0009,0594,2900500090594,1099,3.041392685158225
29,005,0009,0607,2900500090607,2264,3.3550682063488506
29,005,0009,0753,2900500090753,637,2.8048206787211623
29,005,0009,0768,2900500090768,1003,3.0017337128090005
29,005,0009,0772,2900500090772,1156,3.0633333589517497
29,005,0009,0787,2900500090787,706,2.8494194137968996
29,005,0009,0791,2900500090791,429,2.6334684555795866
29,005,0010,0166,2900500100166,282,2.45178643552429
29,005,0010,0221,2900500100221,634,2.8027737252919755
29,005,0010,0467,2900500100467,2950,3.4699692094999595
29,005,0010,0471,2900500100471,3870,3.5878231713189552
29,005,0010,0556,2900500100556,26,1.4313637641589874
29,005,0010,0560,2900500100560,36,1.568201724066995
29,006,0001,0093,2900600010093,3182,3.502836638621003
29,006,0001,0106,2900600010106,4671,3.669502834104343
