ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
18,001,0001,007A,180010001007A,1857,3.269045709657623
18,001,0001,0173,1800100010173,1468,3.1670217957902564
18,001,0001,0188,1800100010188,1937,3.2873537727147464
18,001,0001,021A,180010001021A,2148,3.3322364154914434
18,001,0001,0224,1800100010224,358,2.5550944485783194
18,001,0001,0239,1800100010239,2395,3.3794868137172736
18,001,0001,0277,1800100010277,1166,3.0670708560453703
18,001,0001,0281,1800100010281,1966,3.2938043599193367
18,001,0001,0296,1800100010296,1449,3.161368002234975
18,001,0001,0309,1800100010309,2108,3.3240765797394864
18,001,0001,0313,1800100010313,2400,3.3803921600570273
18,001,0001,0328,1800100010328,369,2.568201724066995
18,001,0001,0332,1800100010332,56,1.7558748556724915
18,001,0001,0347,1800100010347,172,2.2380461031287955
18,001,0001,0421,1800100010421,45,1.662757831681574
18,001,0001,0436,1800100010436,12,1.1139433523068367
18,001,0001,0440,1800100010440,0,0.0
18,001,0001,0455,1800100010455,28,1.462397997898956
18,001,0001,046A,180010001046A,6,0.8450980400142568
18,001,0001,0474,1800100010474,5,0.7781512503836436
18,001,0001,0489,1800100010489,6,0.8450980400142568
18,001,0001,0493,1800100010493,22,1.3617278360175928
18,001,0001,0506,1800100010506,3,0.6020599913279624
18,002,0001,0081,1800200010081,226,2.3560258571931225
18,002,0001,0096,1800200010096,298,2.4756711883244296
18,002,0001,0109,1800200010109,254,2.406540180433955
18,002,0001,0113,1800200010113,130,2.1172712956557644
18,002,0001,0128,1800200010128,1129,3.0530784434834195
18,002,0001,0132,1800200010132,1379,3.1398790864012365
18,002,0001,0147,1800200010147,2041,3.3100557377508912
18,002,0001,0151,1800200010151,1747,3.2425414282983844
18,002,0001,0166,1800200010166,10,1.0413926851582251
18,002,0001,0170,1800200010170,45,1.662757831681574
18,003,0001,0089,1800300010089,161,2.2095150145426308
18,003,0001,0093,1800300010093,564,2.7520484478194387
18,003,0001,0106,1800300010106,107,2.03342375548695
18,003,0001,0144,1800300010144,1189,3.0755469613925306
18,003,0001,0159,1800300010159,1190,3.0759117614827773
18,003,0001,0163,1800300010163,42,1.6334684555795864
18,003,0001,0178,1800300010178,0,0.0
18,003,0001,0182,1800300010182,14,1.1760912590556813
18,004,0001,0071,1800400010071,2483,3.3951515915045425
18,004,0001,0673,1800400010673,1758,3.245265839457461
18,004,0001,0828,1800400010828,582,2.765668554759014
18,004,0001,0847,1800400010847,2268,3.355834495884936
18,004,0001,0921,1800400010921,1457,3.163757523981956
18,004,0001,1012,1800400011012,2638,3.4214393902200495
18,004,0001,1027,1800400011027,2371,3.375114684692225
18,004,0001,1031,1800400011031,2443,3.3881012015705165
18,004,0001,1046,1800400011046,3035,3.4823017672234426
18,004,0001,1154,1800400011154,20,1.3222192947339193
18,004,0001,1169,1800400011169,36,1.568201724066995
18,004,0001,1205,1800400011205,1,0.3010299956639812
18,004,0001,1224,1800400011224,43,1.6434526764861874
18,004,0001,1239,1800400011239,148,2.173186268412274
18,004,0001,1243,1800400011243,398,2.6009728956867484
18,004,0001,1258,1800400011258,158,2.2013971243204513
18,004,0001,1262,1800400011262,437,2.6414741105040997
18,004,0001,1351,1800400011351,9,1.0
18,004,0001,1366,1800400011366,5,0.7781512503836436
18,004,0001,1370,1800400011370,19,1.3010299956639813
18,004,0001,139A,180040001139A,13,1.146128035678238
18,004,0128,0531,1800401280531,1998,3.300812794118117
18,004,0128,0546,1800401280546,1416,3.1513698502474603
18,004,0128,0550,1800401280550,2841,3.4536240735914507
18,004,0128,0565,1800401280565,793,2.8998205024270964
18,004,0128,0781,1800401280781,1392,3.1439511164239633
18,004,0128,0796,1800401280796,1870,3.27207378750001
18,004,0128,1192,1800401281192,283,2.4533183400470375
18,004,0128,1328,1800401281328,0,0.0
18,004,0154,0052,1800401540052,846,2.9278834103307068
18,004,0154,0090,1800401540090,552,2.7427251313046983
18,004,0154,0118,1800401540118,1303,3.1152775913959014
18,004,0154,0122,1800401540122,76,1.8864907251724818
18,004,0186,0103,1800401860103,1971,3.2949069106051923
18,004,0186,0461,1800401860461,1749,3.2430380486862944
18,004,0186,0476,1800401860476,1253,3.0982975364946976
18,004,0186,0480,1800401860480,1713,3.2340108175871793
18,004,0186,0851,1800401860851,1415,3.15106325335375
18,004,0186,0866,1800401860866,769,2.886490725172482
18,004,0186,1050,1800401861050,1544,3.1889284837608534
18,004,0186,1065,1800401861065,1126,3.0519239160461065
18,004,0186,107A,180040186107A,1677,3.2247919564926817
18,004,0186,1084,1800401861084,708,2.8506462351830666
18,004,0186,1277,1800401861277,77,1.8920946026904804
18,004,0186,1281,1800401861281,350,2.545307116465824
18,004,0186,1296,1800401861296,2,0.47712125471966244
