ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
09,002,0001,0010,0900200010010,3183,3.5029730590656314
09,002,0001,0025,0900200010025,5593,3.7477224620355085
09,002,0001,003A,090020001003A,4235,3.6269559514354475
09,002,0001,0044,0900200010044,4768,3.6784273224338673
09,002,0001,0097,0900200010097,2176,3.3378584290410944
09,002,0001,010A,090020001010A,3346,3.5246557123577773
09,002,0001,0114,0900200010114,9866,3.994185128202317
09,002,0001,0129,0900200010129,5703,3.756179516843809
09,002,0001,0133,0900200010133,7288,3.862667950228588
09,002,0001,0148,0900200010148,2513,3.400365273349939
09,002,0001,0167,0900200010167,3049,3.484299839346786
09,002,0001,0171,0900200010171,2313,3.3643633546157306
09,002,0001,0186,0900200010186,11139,4.04688519083771
09,002,0001,0190,0900200010190,8920,3.950413539369381
09,002,0001,0203,0900200010203,5495,3.740046724051494
09,002,0001,0218,0900200010218,4162,3.619406410886777
09,002,0001,0222,0900200010222,7064,3.8491121661845775
09,002,0001,0237,0900200010237,7093,3.850891184135924
09,002,0001,0256,0900200010256,4894,3.6897526961391565
09,002,0001,0260,0900200010260,5027,3.7013952690139202
09,002,0001,0275,0900200010275,7063,3.8490506905695123
09,002,0001,028A,090020001028A,3133,3.496098992132571
09,002,0001,0294,0900200010294,6122,3.786964259435733
09,002,0001,0307,0900200010307,5718,3.7573200965466724
09,002,0001,0311,0900200010311,3817,3.581835924057648
09,002,0001,0326,0900200010326,8373,3.922932956555212
09,002,0001,0330,0900200010330,2352,3.3716219271760215
09,002,0001,0345,0900200010345,4283,3.631849462159818
09,002,0001,035A,090020001035A,6325,3.801129187579704
09,002,0001,0364,0900200010364,3407,3.5324995860946626
09,002,0001,0379,0900200010379,4525,3.65571454961871
09,002,0001,0383,0900200010383,4040,3.606488850442648
09,002,0001,0398,0900200010398,4230,3.6264430253312945
09,002,0001,0400,0900200010400,3953,3.5970366649776535
09,002,0001,0415,0900200010415,4165,3.619719265611727
09,002,0001,0434,0900200010434,2831,3.4520932490177314
09,002,0001,0449,0900200010449,2939,3.4683473304121573
09,002,0001,0468,0900200010468,4552,3.6582976503081897
09,002,0001,0472,0900200010472,6574,3.8178957571617955
09,002,0001,0487,0900200010487,4207,3.6240757311456826
09,002,0001,0491,0900200010491,6312,3.800235789327354
09,002,0001,0504,0900200010504,4754,3.6771505212734326
09,002,0001,0519,0900200010519,2409,3.3820170425748683
09,002,0001,0542,0900200010542,6915,3.839854984601885
09,002,0001,0557,0900200010557,4475,3.6508900778563125
09,002,0001,0561,0900200010561,3454,3.5384480517102173
09,002,0001,0576,0900200010576,3168,3.5009222391903005
