ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
07,001,0001,0052,0700100010052,2908,3.463743721247059
07,001,0001,0067,0700100010067,1883,3.2750808984568587
07,001,0001,0071,0700100010071,2342,3.369772288596963
07,001,0001,0086,0700100010086,959,2.9822712330395684
07,002,0001,0011,0700200010011,2222,3.3469394626989906
07,002,0001,0083,0700200010083,1894,3.2776092143040914
07,002,0001,0098,0700200010098,891,2.950364854376123
07,002,0001,012A,070020001012A,2891,3.461198288622493
07,002,0001,0134,0700200010134,2766,3.442009159140952
07,002,0001,0149,0700200010149,2321,3.365862215402555
07,002,0001,0153,0700200010153,1235,3.092018470752797
07,002,0001,0168,0700200010168,350,2.545307116465824
07,002,0001,0187,0700200010187,284,2.45484486000851
07,002,0001,0191,0700200010191,45,1.662757831681574
07,002,0001,0204,0700200010204,16,1.2304489213782739
07,002,0001,0219,0700200010219,50,1.7075701760979363
07,002,0001,0223,0700200010223,36,1.568201724066995
07,003,0001,0080,0700300010080,1383,3.141136090120739
07,003,0001,0108,0700300010108,2058,3.3136563466180315
07,003,0001,0112,0700300010112,2785,3.4449811120879446
07,003,0001,017A,070030001017A,20,1.3222192947339193
07,003,0046,0146,0700300460146,562,2.7505083948513462
07,003,0046,0150,0700300460150,658,2.8188854145940097
07,003,0046,0165,0700300460165,1095,3.0398105541483504
07,004,0001,0124,0700400010124,3188,3.5036545192429593
07,004,0001,0139,0700400010139,3418,3.5338991007965945
07,004,0001,0143,0700400010143,1134,3.0549958615291417
07,004,0001,0158,0700400010158,1022,3.00987563371216
07,004,0001,0162,0700400010162,1663,3.2211533219547053
07,004,0001,0181,0700400010181,56,1.7558748556724915
07,004,0001,0196,0700400010196,5,0.7781512503836436
07,004,0001,0209,0700400010209,102,2.012837224705172
07,004,0001,0213,0700400010213,30,1.4913616938342726
07,005,0001,0047,0700500010047,1414,3.150756439860309
07,005,0001,0066,0700500010066,460,2.663700925389648
07,005,0001,0070,0700500010070,2442,3.3879234669734366
07,005,0001,009A,070050001009A,2,0.47712125471966244
07,005,0001,0102,0700500010102,9,1.0
07,006,0001,0044,0700600010044,397,2.5998830720736876
07,006,0001,0063,0700600010063,376,2.576341350205793
07,006,0038,0082,0700600380082,1796,3.2545480771089736
07,006,0038,0097,0700600380097,1465,3.166133970305109
07,006,0044,010A,070060044010A,1553,3.1914510144648953
07,006,0044,0114,0700600440114,1006,3.003029470553618
07,007,0001,0022,0700700010022,1406,3.1482940974347455
07,007,0001,0060,0700700010060,1678,3.225050696138049
07,007,0001,0075,0700700010075,1323,3.121887985103681
07,007,0001,0094,0700700010094,878,2.9439888750737717
07,007,0001,0107,0700700010107,555,2.7450747915820575
07,007,0001,0111,0700700010111,80,1.9084850188786497
07,008,0001,0104,0700800010104,1584,3.2000292665537704
07,008,0001,0119,0700800010119,1180,3.072249897613515
