ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
27,001,0001,0401,2700100010401,1962,3.292920299600006
27,001,0001,0416,2700100010416,1845,3.266231696689893
27,001,0001,0420,2700100010420,1612,3.2076343673889616
27,001,0001,0543,2700100010543,1686,3.2271150825891253
27,001,0001,0558,2700100010558,1975,3.295786940251609
27,001,0001,0562,2700100010562,1537,3.1869563354654122
27,001,0001,0632,2700100010632,186,2.271841606536499
27,001,0001,0647,2700100010647,78,1.8976270912904414
27,001,0001,0651,2700100010651,16,1.2304489213782739
27,001,0001,0685,2700100010685,205,2.3138672203691533
27,001,0001,069A,270010001069A,377,2.5774917998372255
27,001,0001,0702,2700100010702,255,2.4082399653118496
27,001,0001,0717,2700100010717,210,2.3242824552976926
27,001,0001,0721,2700100010721,1012,3.0056094453602804
27,001,0001,0736,2700100010736,560,2.7489628612561616
27,001,0001,0755,2700100010755,66,1.8260748027008264
27,001,0001,076A,270010001076A,283,2.4533183400470375
27,001,0001,0774,2700100010774,0,0.0
27,001,0001,0789,2700100010789,48,1.6901960800285136
27,001,0001,0793,2700100010793,31,1.505149978319906
27,001,0074,0577,2700100740577,967,2.9858753573083936
27,001,0074,0581,2700100740581,985,2.993876914941211
27,001,0074,0596,2700100740596,949,2.9777236052888476
27,001,0074,0609,2700100740609,876,2.9429995933660407
27,001,0074,0613,2700100740613,969,2.9867717342662448
27,001,0074,0628,2700100740628,796,2.9014583213961123
27,001,0074,0666,2700100740666,80,1.9084850188786497
27,001,0074,0670,2700100740670,5,0.7781512503836436
27,001,0074,0740,2700100740740,43,1.6434526764861874
27,002,0001,0305,2700200010305,3290,3.5173278822943734
27,002,0001,0377,2700200010377,3932,3.5947239464097467
27,002,0001,0381,2700200010381,1800,3.2555137128195333
27,002,0001,0409,2700200010409,2408,3.3818367999983434
27,002,0001,0432,2700200010432,1314,3.1189257528257768
27,002,0001,0447,2700200010447,1822,3.2607866686549762
27,002,0001,0714,2700200010714,1227,3.089198366805149
27,002,0001,0729,2700200010729,3118,3.4940153747571436
27,002,0001,0733,2700200010733,2397,3.37984917876283
27,002,0001,0771,2700200010771,1943,3.288696260590256
27,002,0001,0786,2700200010786,2097,3.3218054838575393
27,002,0001,0790,2700200010790,1617,3.2089785172762535
27,002,0001,0803,2700200010803,2878,3.459241664878082
27,002,0001,0818,2700200010818,2378,3.3763944420372662
27,002,0001,0983,2700200010983,3122,3.4945719842301988
27,002,0001,0998,2700200010998,3565,3.5521813388393357
27,002,0001,1002,2700200011002,4506,3.6538875580709775
27,002,0001,1017,2700200011017,2084,3.3191060593097763
27,002,0001,1021,2700200011021,2307,3.363235804483694
27,002,0001,1036,2700200011036,1900,3.278982116865443
27,002,0001,1089,2700200011089,280,2.44870631990508
27,002,0001,1125,2700200011125,1064,3.0273496077747564
27,002,0001,113A,270020001113A,280,2.44870631990508
27,002,0001,1144,2700200011144,2398,3.380030247967831
27,002,0001,1159,2700200011159,2508,3.3995006613146104
27,002,0001,1163,2700200011163,2513,3.400365273349939
27,002,0001,1178,2700200011178,772,2.888179493918325
27,002,0001,1182,2700200011182,126,2.103803720955957
27,002,0001,1214,2700200011214,2981,3.474507639116976
27,002,0001,1229,2700200011229,4249,3.6283889300503116
27,002,0001,1233,2700200011233,454,2.6580113966571126
27,002,0001,1248,2700200011248,2414,3.382917135087531
27,002,0001,1252,2700200011252,1812,3.258397804095509
27,002,0001,1267,2700200011267,1809,3.2576785748691846
27,002,0001,1271,2700200011271,682,2.8344207036815328
27,002,0001,1286,2700200011286,581,2.7649229846498886
27,002,0001,1337,2700200011337,3434,3.5359267413955693
27,002,0001,1341,2700200011341,2392,3.378942698613437
27,002,0003,1318,2700200031318,2532,3.403635189790548
27,002,0004,0911,2700200040911,2731,3.436480695009495
27,002,0010,0288,2700200100288,4000,3.6021685513789974
27,002,0013,1040,2700200131040,1034,3.0149403497929366
27,002,0013,1055,2700200131055,1798,3.2550311633455515
27,002,0022,0343,2700200220343,2273,3.356790460351716
27,002,0022,0837,2700200220837,1726,3.237292337567459
27,002,0022,0841,2700200220841,1519,3.1818435879447726
27,002,0024,0856,2700200240856,3443,3.537063142781617
27,002,0024,0860,2700200240860,2930,3.4670158184384356
27,002,0025,106A,270020025106A,2082,3.318689269947746
27,002,0025,1074,2700200251074,2311,3.3639878297484915
27,002,0029,0358,2700200290358,1845,3.266231696689893
27,002,0029,0362,2700200290362,2158,3.334252642334231
27,002,0030,056A,270020030056A,4063,3.6089536992758626
27,002,0034,0930,2700200340930,3151,3.498586208817518
27,002,0034,1197,2700200341197,111,2.0492180226701815
27,002,0051,0945,2700200510945,3857,3.586362223307866
27,002,0061,1322,2700200611322,2720,3.4347285417797577
27,002,0073,1290,2700200731290,2900,3.4625477288026643
27,002,0082,070A,270020082070A,1624,3.210853365314893
27,002,0082,0875,2700200820875,1746,3.2422929049829308
27,002,0082,088A,270020082088A,1907,3.2805783703680764
27,002,0087,0682,2700200870682,3127,3.4952667443878105
27,002,0090,1093,2700200901093,1665,3.2216749970707688
27,002,0090,1106,2700200901106,1735,3.239549720840473
27,002,0096,063A,270020096063A,3086,3.4895366294820955
27,002,0096,120A,270020096120A,177,2.250420002308894
27,002,0097,0748,2700200970748,1002,3.0013009330204183
27,002,0097,0752,2700200970752,1287,3.1099158630237933
27,002,0097,1110,2700200971110,195,2.292256071356476
27,002,0117,0894,2700201170894,1661,3.220631019448092
27,002,0117,0907,2700201170907,1835,3.2638726768652235
27,002,0123,1303,2700201231303,2775,3.4434194617828173
27,003,0001,0016,2700300010016,26,1.4313637641589874
27,003,0001,0355,2700300010355,1715,3.2345172835126865
27,003,0001,036A,270030001036A,2750,3.4394905903896835
27,003,0001,0374,2700300010374,2647,3.422917980767662
27,003,0001,0389,2700300010389,3815,3.5816083660320577
27,003,0001,0393,2700300010393,4003,3.602494068807281
27,003,0001,043A,270030001043A,1054,3.0232524596337114
27,003,0001,0514,2700300010514,3471,3.540579716504454
27,003,0001,0529,2700300010529,2482,3.394976719554564
27,003,0001,0567,2700300010567,277,2.444044795918076
27,003,0001,0571,2700300010571,425,2.629409599102719
27,003,0001,0586,2700300010586,118,2.0755469613925306
27,003,0001,0618,2700300010618,35,1.5563025007672873
27,003,0001,0622,2700300010622,127,2.1072099696478683
27,003,0001,0637,2700300010637,79,1.9030899869919435
27,003,0004,011A,270030004011A,2633,3.420615770625765
27,003,0015,0590,2700300150590,1258,3.1000257301078626
27,003,0015,0603,2700300150603,2218,3.346157302232008
27,003,0035,0548,2700300350548,1969,3.294466226161593
27,003,0035,0552,2700300350552,1578,3.1983821300082944
27,003,0056,0181,2700300560181,3317,3.5208763816883417
27,003,0061,0425,2700300610425,4655,3.668012971641832
27,003,0061,0497,2700300610497,1896,3.2780673308886628
27,003,0061,050A,270030061050A,2803,3.447778009294621
27,004,0001,0013,2700400010013,8314,3.919862253555538
27,004,0001,0047,2700400010047,1609,3.2068258760318495
27,004,0001,0051,2700400010051,1621,3.2100508498751372
27,004,0001,0085,2700400010085,2000,3.3012470886362113
27,004,0001,009A,270040001009A,2782,3.444513206334043
27,004,0001,0102,2700400010102,3480,3.5417040232842885
27,004,0001,0136,2700400010136,901,2.9552065375419416
27,004,0001,0140,2700400010140,6754,3.8296253533580495
27,004,0001,016A,270040001016A,6130,3.787531316127234
27,004,0001,0244,2700400010244,3829,3.583198773968623
27,004,0001,0511,2700400010511,5025,3.701222484256557
27,004,0001,0634,2700400010634,3955,3.5972562829251418
27,004,0001,0687,2700400010687,2649,3.423245873936808
27,004,0001,0719,2700400010719,7206,3.8577545220594422
27,004,0001,0723,2700400010723,929,2.9684829485539352
27,004,0001,0742,2700400010742,3519,3.546542663478131
27,004,0001,0761,2700400010761,2407,3.381656482585787
27,004,0001,0776,2700400010776,3308,3.519696767159853
27,004,0001,0808,2700400010808,1615,3.208441356438567
27,004,0001,0812,2700400010812,5986,3.777209258145685
27,004,0001,0827,2700400010827,3958,3.5975855017522047
27,004,0001,0831,2700400010831,4642,3.666798683666174
27,004,0001,0846,2700400010846,3054,3.485011214578573
27,004,0001,0850,2700400010850,3598,3.5561818466529114
27,004,0001,087A,270040001087A,6781,3.8313577854420675
27,004,0001,0884,2700400010884,4213,3.6246945312720813
27,004,0001,0899,2700400010899,5292,3.723701893991268
27,004,0001,0916,2700400010916,5378,3.730701544281845
27,004,0001,0920,2700400010920,3917,3.5930644316587177
27,004,0001,105A,270040001105A,6658,3.8234090148925444
