ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
24,001,0001,0094,2400100010094,198,2.298853076409707
24,001,0001,0107,2400100010107,2048,3.311541958401195
24,001,0001,0111,2400100010111,2206,3.343802333161655
24,001,0001,0126,2400100010126,95,1.9822712330395684
24,001,0001,0130,2400100010130,57,1.7634279935629373
24,001,0001,0145,2400100010145,34,1.5440680443502757
24,001,0001,015A,240010001015A,71,1.8573324964312685
24,001,0001,0164,2400100010164,96,1.9867717342662448
24,001,0001,0179,2400100010179,33,1.5314789170422551
24,001,0001,0183,2400100010183,342,2.5352941200427703
24,001,0001,0198,2400100010198,0,0.0
24,001,0001,0200,2400100010200,25,1.414973347970818
24,001,0001,0215,2400100010215,21,1.3424226808222062
24,001,0001,022A,240010001022A,5,0.7781512503836436
24,001,0001,0234,2400100010234,11,1.0791812460476249
24,001,0001,0249,2400100010249,7,0.9030899869919435
24,002,0001,0072,2400200010072,500,2.699837725867246
24,002,0001,0087,2400200010087,668,2.8254261177678233
24,002,0001,0091,2400200010091,0,0.0
24,002,0001,0104,2400200010104,4,0.6989700043360189
24,002,0001,0119,2400200010119,5,0.7781512503836436
24,003,0001,0120,2400300010120,2010,3.303412070596742
24,003,0001,0135,2400300010135,0,0.0
24,003,0001,014A,240030001014A,62,1.7993405494535817
24,003,0001,0154,2400300010154,19,1.3010299956639813
24,003,0001,0169,2400300010169,59,1.7781512503836436
24,003,0001,0173,2400300010173,6,0.8450980400142568
24,003,0001,0188,2400300010188,18,1.2787536009528289
24,003,0039,0084,2400300390084,3366,3.5272431163880884
24,004,0001,0081,2400400010081,307,2.4885507165004443
24,005,0001,0110,2400500010110,2271,3.3564083270389813
24,005,0001,0125,2400500010125,2457,3.390581878550435
24,005,0001,013A,240050001013A,1873,3.2727695865517594
24,005,0001,0144,2400500010144,1718,3.2352758766870524
24,005,0001,0159,2400500010159,1592,3.2022157758011316
24,005,0001,0163,2400500010163,1380,3.140193678578631
24,005,0001,0178,2400500010178,133,2.1271047983648077
24,005,0001,0182,2400500010182,1474,3.1687920203141817
24,005,0001,0197,2400500010197,976,2.989894563718773
24,005,0001,020A,240050001020A,125,2.100370545117563
24,005,0001,0214,2400500010214,36,1.568201724066995
24,005,0001,0229,2400500010229,92,1.968482948553935
