"entidad","nom_ent","mun","nom_mun","loc","nom_loc","ageb","mza","pobtot","pobmas","pobfem","p_0a2","p_0a2_m","p_0a2_f","p_3ymas","p_3ymas_m","p_3ymas_f","p_5ymas","p_5ymas_m","p_5ymas_f","p_12ymas","p_12ymas_m","p_12ymas_f","p_15ymas","p_15ymas_m","p_15ymas_f","p_18ymas","p_18ymas_m","p_18ymas_f","p_3a5","p_3a5_m","p_3a5_f","p_6a11","p_6a11_m","p_6a11_f","p_8a14","p_8a14_m","p_8a14_f","p_12a14","p_12a14_m","p_12a14_f","p_15a17","p_15a17_m","p_15a17_f","p_18a24","p_18a24_m","p_18a24_f","p_15a49_f","p_60ymas","p_60ymas_m","p_60ymas_f","rel_h_m","pob0_14","pob15_64","pob65_mas","prom_hnv","pnacent","pnacent_m","pnacent_f","pnacoe","pnacoe_m","pnacoe_f","pres2005","pres2005_m","pres2005_f","presoe05","presoe05_m","presoe05_f","p3ym_hli","p3ym_hli_m","p3ym_hli_f","p3hlinhe","p3hlinhe_m","p3hlinhe_f","p3hli_he","p3hli_he_m","p3hli_he_f","p5_hli","p5_hli_nhe","p5_hli_he","phog_ind","pcon_lim","pclim_mot","pclim_vis","pclim_leng","pclim_aud","pclim_mot2","pclim_men","pclim_men2","psin_lim","p3a5_noa","p3a5_noa_m","p3a5_noa_f","p6a11_noa","p6a11_noam","p6a11_noaf","p12a14noa","p12a14noam","p12a14noaf","p15a17a","p15a17a_m","p15a17a_f","p18a24a","p18a24a_m","p18a24a_f","p8a14an","p8a14an_m","p8a14an_f","p15ym_an","p15ym_an_m","p15ym_an_f","p15ym_se","p15ym_se_m","p15ym_se_f","p15pri_in","p15pri_inm","p15pri_inf","p15pri_co","p15pri_com","p15pri_cof","p15sec_in","p15sec_inm","p15sec_inf","p15sec_co","p15sec_com","p15sec_cof","p18ym_pb","p18ym_pb_m","p18ym_pb_f","graproes","graproes_m","graproes_f","pea","pea_m","pea_f","pe_inac","pe_inac_m","pe_inac_f","pocupada","pocupada_m","pocupada_f","pdesocup","pdesocup_m","pdesocup_f","psinder","pder_ss","pder_imss","pder_iste","pder_istee","pder_segp","p12ym_solt","p12ym_casa","p12ym_sepa","pcatolica","pncatolica","potras_rel","psin_relig","tothog","hogjef_m","hogjef_f","pobhog","phogjef_m","phogjef_f","vivtot","tvivhab","tvivpar","vivpar_hab","tvivparhab","vivpar_des","vivpar_ut","ocupvivpar","prom_ocup","pro_ocup_c","vph_pisodt","vph_pisoti","vph_1dor","vph_2ymasd","vph_1cuart","vph_2cuart","vph_3ymasc","vph_c_elec","vph_s_elec","vph_aguadv","vph_aguafv","vph_excsa","vph_drenaj","vph_nodren","vph_c_serv","vph_snbien","vph_radio","vph_tv","vph_refri","vph_lavad","vph_autom","vph_pc","vph_telef","vph_cel","vph_inter"
10,Durango,001,Canatlán,0001,Canatlán,0054,007,39,14,25,*,*,0,38,13,25,33,11,22,29,11,18,28,11,17,27,11,16,6,*,4,3,0,3,3,0,3,*,0,*,*,0,*,7,*,5,12,4,*,3,56,11,25,3,2.33,39,14,25,0,0,0,33,11,22,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0,6,3,0,*,0,0,0,0,*,36,*,*,0,0,0,0,0,0,0,0,0,0,4,*,3,0,0,0,*,*,0,*,*,0,*,0,*,6,*,4,*,*,0,6,4,*,12,3,9,10.29,8.91,11.18,12,7,5,16,4,12,11,6,5,*,*,0,10,29,16,5,0,8,12,10,7,39,0,0,0,10,5,5,39,19,20,14,*,*,*,*,*,*,39,3.90,0.89,10,0,*,8,0,*,9,10,0,10,0,10,10,0,10,0,8,10,10,6,5,*,7,6,3
10,Durango,001,Canatlán,0001,Canatlán,0054,008,9,4,5,0,0,0,9,4,5,8,4,4,8,4,4,8,4,4,8,4,4,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,5,3,*,80,*,5,3,2.75,9,4,5,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,*,*,0,0,0,0,*,*,0,*,0,*,5.88,5,6.75,4,*,*,4,*,*,4,*,*,0,0,0,*,8,5,*,0,*,*,6,*,9,0,0,0,3,3,0,9,9,0,4,*,*,*,*,*,*,9,3,0.56,3,0,*,*,0,0,3,3,0,3,0,3,3,0,3,0,3,*,*,*,*,0,*,*,0
10,Durango,001,Canatlán,0001,Canatlán,0054,009,21,11,10,3,*,*,18,9,9,18,9,9,16,8,8,16,8,8,15,8,7,0,0,0,*,*,*,*,*,0,0,0,0,*,0,*,*,*,*,4,*,*,*,110,5,14,*,3.38,17,9,8,4,*,*,18,9,9,0,0,0,*,*,0,0,0,0,*,*,0,*,0,*,5,*,*,0,0,0,0,0,*,19,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,0,*,*,0,*,4,*,*,4,*,*,0,0,0,*,*,*,4,3,*,7.69,8.75,6.63,7,5,*,9,3,6,7,5,*,0,0,0,5,16,7,3,0,8,4,11,*,21,0,0,0,5,*,3,21,8,13,7,*,*,*,*,*,*,21,4.20,0.88,5,0,0,5,0,0,5,5,0,5,0,5,5,0,5,0,3,5,5,5,4,*,*,3,0
10,Durango,001,Canatlán,0001,Canatlán,0054,010,7,3,4,*,*,0,6,*,4,5,*,3,5,*,3,5,*,3,5,*,3,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,75,*,5,0,2.33,7,3,4,0,0,0,5,*,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,3,*,*,11,9.50,12,3,*,*,*,*,*,3,*,*,0,0,0,*,6,4,*,0,0,0,4,*,5,*,0,0,3,*,*,7,5,*,5,*,*,*,*,*,*,7,2.33,0.64,3,0,3,0,0,*,*,3,0,3,0,3,3,0,3,0,3,3,3,*,*,*,*,*,*
10,Durango,001,Canatlán,0001,Canatlán,0054,012,57,23,34,3,*,*,54,21,33,52,21,31,43,17,26,39,15,24,33,14,19,3,*,*,8,3,5,10,4,6,4,*,*,6,*,5,5,3,*,17,5,3,*,67.65,18,35,4,2.20,56,22,34,*,*,0,52,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,*,0,*,0,0,0,0,0,0,6,*,5,3,*,*,0,0,0,0,0,0,*,*,0,5,4,*,3,*,*,*,0,*,7,3,4,15,3,12,9.57,7.40,11.05,23,13,10,20,4,16,22,12,10,*,*,0,15,42,14,19,0,10,16,22,5,49,0,0,0,17,7,10,57,25,32,19,*,*,*,*,*,*,57,3.35,0.74,17,0,5,12,*,*,14,17,0,17,0,17,17,0,17,0,11,17,15,11,11,4,9,9,4
10,Durango,001,Canatlán,0001,Canatlán,0054,013,37,21,16,*,0,*,36,21,15,36,21,15,28,13,15,27,13,14,26,12,14,*,*,0,7,7,0,6,5,*,*,0,*,*,*,0,5,*,4,12,4,3,*,131.25,10,25,*,1.47,33,19,14,3,*,*,33,19,14,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,*,35,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,*,0,*,*,0,3,*,*,*,*,0,0,0,0,14,8,6,7,*,6,8.59,7.92,9.21,15,11,4,13,*,11,15,11,4,0,0,0,19,18,7,*,0,10,8,18,*,32,5,0,0,11,7,4,37,23,14,11,*,*,*,*,*,*,37,3.36,0.88,10,0,4,7,0,*,9,11,0,11,0,11,11,0,11,0,7,10,11,5,6,4,*,7,*
10,Durango,001,Canatlán,0001,Canatlán,0054,014,14,6,8,0,0,0,14,6,8,14,6,8,11,5,6,10,5,5,8,3,5,0,0,0,3,*,*,4,*,3,*,0,*,*,*,0,0,0,0,3,3,*,*,75,4,8,*,3.50,14,6,8,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,0,0,0,3,*,*,5,*,3,10.30,10.40,10.20,6,3,3,5,*,3,6,3,3,0,0,0,9,5,5,0,0,0,4,3,4,14,0,0,0,3,*,*,14,5,9,4,*,*,*,*,*,*,14,4.67,0.82,3,0,0,3,0,0,3,3,0,3,0,3,3,0,3,0,3,3,3,*,3,*,*,*,*
10,Durango,001,Canatlán,0001,Canatlán,0054,015,41,25,16,*,*,*,39,24,15,34,21,13,27,16,11,25,15,10,21,11,10,5,3,*,7,5,*,7,5,*,*,*,*,4,4,0,3,*,*,9,3,*,*,156.25,16,22,3,3.09,34,20,14,7,5,*,32,20,12,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,*,0,*,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,*,*,0,*,*,0,0,0,0,5,4,*,0,0,0,8,*,6,8,6,*,9.64,9.53,9.80,17,11,6,10,5,5,17,11,6,0,0,0,17,24,12,6,0,6,13,12,*,41,0,0,0,10,6,4,41,23,18,12,*,*,*,*,*,*,41,4.10,0.95,10,0,*,9,0,*,9,10,0,10,0,10,10,0,10,0,5,10,9,7,6,*,5,4,*
10,Durango,001,Canatlán,0001,Canatlán,0054,016,12,7,5,*,*,0,11,6,5,11,6,5,10,5,5,9,5,4,7,3,4,0,0,0,*,*,0,*,*,*,*,0,*,*,*,0,0,0,0,3,0,0,0,140,3,9,0,3.80,11,6,5,*,*,0,10,5,5,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,*,0,9,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,*,0,0,0,3,*,*,0,0,0,6.44,6.20,6.75,7,4,3,3,*,*,6,3,3,*,*,0,3,9,3,0,0,6,5,4,*,12,0,0,0,5,3,*,12,5,7,7,*,*,*,*,*,*,12,2.40,1.33,*,3,5,0,*,*,*,5,0,3,*,4,4,*,*,0,*,4,3,*,0,0,0,*,0
10,Durango,001,Canatlán,0001,Canatlán,0054,020,16,9,7,*,*,0,15,8,7,15,8,7,15,8,7,15,8,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,4,*,*,5,*,*,0,128.57,*,15,0,1,16,9,7,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,*,*,0,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,0,*,10,6,4,12.40,12.75,12,6,5,*,9,3,6,6,5,*,0,0,0,3,13,6,6,0,*,5,10,0,16,0,0,0,4,4,0,16,16,0,5,*,*,*,*,*,*,16,4,0.76,4,0,0,4,0,0,4,4,0,4,0,4,4,0,4,0,4,4,4,4,4,3,3,4,3
10,Durango,001,Canatlán,0001,Canatlán,0054,021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,001,Canatlán,0001,Canatlán,0054,022,13,8,5,0,0,0,13,8,5,12,8,4,8,4,4,8,4,4,8,4,4,*,*,*,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,*,*,160,5,8,0,2,12,7,5,*,*,0,8,5,3,4,3,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,0,0,*,0,11,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,3,*,*,0,0,0,*,0,*,*,*,*,6.88,6.75,7,5,4,*,3,0,3,3,*,*,*,*,0,*,12,4,0,0,8,*,6,*,13,0,0,0,5,4,*,13,12,*,6,*,*,*,*,*,*,13,2.60,1.08,5,0,4,*,*,*,*,5,0,5,0,4,4,*,4,0,5,5,4,3,*,0,0,*,0
10,Durango,001,Canatlán,0001,Canatlán,0054,023,21,13,8,0,0,0,21,13,8,19,12,7,15,9,6,13,8,5,12,7,5,3,*,*,3,*,*,3,*,*,*,*,*,*,*,0,3,3,0,3,4,*,*,162.50,8,13,0,4,21,13,8,0,0,0,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,*,*,0,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0,4,*,*,4,*,*,*,*,0,0,0,0,3,*,*,6.62,6.75,6.40,6,5,*,9,4,5,*,*,*,4,4,0,18,3,*,0,0,*,6,9,0,21,0,0,0,4,*,*,21,14,7,5,*,*,*,*,*,*,21,5.25,1.91,3,*,*,3,0,*,3,4,0,4,0,3,3,*,3,*,3,3,*,*,*,0,*,*,0
10,Durango,001,Canatlán,0001,Canatlán,0054,024,30,13,17,0,0,0,30,13,17,30,13,17,23,8,15,20,7,13,16,5,11,*,*,0,6,4,*,5,3,*,3,*,*,4,*,*,3,0,3,10,*,0,*,76.47,10,20,0,2.20,27,12,15,*,*,*,22,10,12,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,*,*,0,0,0,0,0,0,0,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,3,0,3,3,*,*,6,3,3,3,*,*,8.50,10,7.69,13,6,7,10,*,8,13,6,7,0,0,0,11,19,6,*,0,16,12,8,3,15,15,0,0,6,3,3,30,18,12,6,*,*,*,*,*,*,30,5,1.15,6,0,*,4,*,0,5,6,0,6,0,6,6,0,6,0,5,5,6,6,*,*,*,4,*
10,Durango,001,Canatlán,0001,Canatlán,0054,025,33,15,18,*,0,*,32,15,17,31,15,16,26,14,12,23,12,11,20,10,10,*,0,*,4,*,3,5,3,*,3,*,*,3,*,*,4,4,0,9,*,*,*,83.33,10,21,*,3.17,33,15,18,0,0,0,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,31,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,*,*,*,*,*,0,4,*,3,3,*,*,0,0,0,6,4,*,6,5,*,7.96,8.92,6.91,13,9,4,12,5,7,13,9,4,0,0,0,11,22,10,*,0,10,13,8,5,27,6,0,0,7,4,3,33,14,19,8,*,*,*,*,*,*,33,4.71,0.92,7,0,0,7,0,0,7,7,0,7,0,7,7,0,7,0,3,5,7,*,6,*,*,6,0
