model,state,r2,mae,rmse,n
ridge,01,0.4596593976020813,0.213645800948143,0.2504672110080719,11
ridge,02,0.6499084234237671,0.21686427295207977,0.2929583787918091,6
ridge,03,-1.189270257949829,0.3203580975532532,0.3925384283065796,5
ridge,04,-0.07223248481750488,0.3371550142765045,0.418986976146698,12
ridge,05,0.6878923177719116,0.2920152246952057,0.4079208970069885,38
ridge,06,-0.10335612297058105,0.26617559790611267,0.3273472189903259,10
ridge,07,0.5940220952033997,0.31382811069488525,0.41587182879447937,124
ridge,08,0.5056344270706177,0.34560728073120117,0.4832436144351959,67
ridge,09,0.6813388466835022,0.1621376872062683,0.2186235934495926,16
ridge,10,0.5447015762329102,0.27303725481033325,0.3210987150669098,39
ridge,11,0.5488004684448242,0.23113271594047546,0.3055899441242218,46
ridge,12,0.16975921392440796,0.2984069287776947,0.36101987957954407,81
ridge,13,0.8229125142097473,0.28291407227516174,0.3562066853046417,84
ridge,14,0.5648010969161987,0.25832125544548035,0.3486257791519165,125
ridge,15,0.8218583464622498,0.24022555351257324,0.3010689616203308,125
ridge,16,0.5044006109237671,0.25903984904289246,0.3187410235404968,113
ridge,17,0.2527315020561218,0.252571165561676,0.3146669864654541,36
ridge,18,0.0021085143089294434,0.25270017981529236,0.30355897545814514,20
ridge,19,0.7433571815490723,0.3708401024341583,0.4829557240009308,51
ridge,20,0.46123260259628296,0.4630963206291199,0.6038877964019775,570
ridge,21,0.4367063045501709,0.3567090928554535,0.4661782681941986,217
ridge,22,0.7628346085548401,0.23296210169792175,0.26553261280059814,18
ridge,23,0.48356080055236816,0.21486590802669525,0.27987363934516907,11
ridge,24,0.7132999300956726,0.243607297539711,0.31807613372802734,58
ridge,25,0.8615975379943848,0.12600260972976685,0.16617700457572937,18
ridge,26,-0.237554669380188,0.4029117822647095,0.5293233394622803,72
ridge,27,0.6726970672607422,0.17407207190990448,0.2373773455619812,17
ridge,28,0.7447925806045532,0.24082042276859283,0.31120264530181885,43
ridge,29,0.5507534742355347,0.2783237397670746,0.3673582971096039,60
ridge,30,0.06960916519165039,0.2966662645339966,0.38241392374038696,212
ridge,31,-0.020650267601013184,0.3038505017757416,0.38217225670814514,106
ridge,32,0.5274367332458496,0.24245795607566833,0.31715482473373413,58
xgboost,01,0.23170232772827148,0.2637255787849426,0.29866328835487366,11
xgboost,02,0.857955813407898,0.14027492702007294,0.1866064965724945,6
xgboost,03,-0.10546755790710449,0.2213485687971115,0.27893659472465515,5
xgboost,04,0.654617428779602,0.16633017361164093,0.23779691755771637,12
xgboost,05,0.6360534429550171,0.3361586928367615,0.440496563911438,38
xgboost,06,0.2858424186706543,0.1898081749677658,0.26335880160331726,10
xgboost,07,0.7196807861328125,0.27216699719429016,0.345568984746933,124
xgboost,08,0.40666162967681885,0.40981581807136536,0.5294113159179688,67
xgboost,09,0.48797374963760376,0.21452301740646362,0.27712681889533997,16
xgboost,10,0.45590460300445557,0.27847570180892944,0.35101690888404846,39
xgboost,11,0.6518009901046753,0.21044768393039703,0.2684531509876251,46
xgboost,12,0.2749703526496887,0.24862731993198395,0.3373703956604004,81
xgboost,13,0.8128930330276489,0.292721152305603,0.3661450147628784,84
xgboost,14,0.6436758041381836,0.24486739933490753,0.3154556155204773,125
xgboost,15,0.7930412888526917,0.25281602144241333,0.32450777292251587,125
xgboost,16,0.586309552192688,0.22564639151096344,0.2912127375602722,113
xgboost,17,0.4803459644317627,0.21576589345932007,0.2624037265777588,36
xgboost,18,-0.20666706562042236,0.2710493803024292,0.33380675315856934,20
xgboost,19,0.691562294960022,0.4094984829425812,0.5294517874717712,51
xgboost,20,0.627467155456543,0.38217195868492126,0.5021551251411438,570
xgboost,21,0.7442393898963928,0.2373647689819336,0.3141242265701294,217
xgboost,22,0.5536514520645142,0.2864876389503479,0.36427491903305054,18
xgboost,23,0.3524925708770752,0.26508113741874695,0.31338250637054443,11
xgboost,24,0.8539408445358276,0.18330246210098267,0.22702912986278534,58
xgboost,25,0.5678000450134277,0.2544362246990204,0.29365774989128113,18
xgboost,26,0.32277411222457886,0.31897103786468506,0.39156660437583923,72
xgboost,27,0.5843504667282104,0.23799383640289307,0.2675025761127472,17
xgboost,28,0.6149212718009949,0.29597583413124084,0.3822709918022156,43
xgboost,29,0.7329303622245789,0.23004251718521118,0.2832433879375458,60
xgboost,30,0.5122838020324707,0.20804740488529205,0.2768755257129669,212
xgboost,31,0.31837552785873413,0.24143096804618835,0.31231531500816345,106
xgboost,32,0.6943976283073425,0.18280598521232605,0.25504669547080994,58
