model,state,r2,mae,rmse,n
ridge,01,0.4166790843009949,0.5350339412689209,0.7932978868484497,820
ridge,02,0.4843410849571228,0.7111384868621826,0.9986798167228699,2241
ridge,03,0.3908199667930603,0.884244441986084,1.2774293422698975,1024
ridge,04,0.5472815632820129,0.5224769115447998,0.7264997959136963,922
ridge,05,0.47236597537994385,0.7362596392631531,1.104408860206604,2579
ridge,06,0.4547384977340698,0.6258902549743652,0.9551599621772766,681
ridge,07,-0.3047947883605957,0.9177039265632629,1.3286372423171997,5742
ridge,08,0.4601079225540161,0.7992620468139648,1.134482502937317,3940
ridge,09,0.3042346239089966,0.5609982013702393,0.8641632199287415,2472
ridge,10,0.40239423513412476,0.6955764293670654,0.9870712757110596,2863
ridge,11,0.2195497751235962,0.7568360567092896,1.0502450466156006,6659
ridge,12,-0.16374385356903076,0.8577560782432556,1.2092680931091309,4408
ridge,13,0.3055827021598816,0.7876919507980347,1.0576698780059814,3640
ridge,14,0.5456059575080872,0.6391695141792297,0.9152299165725708,6303
ridge,15,0.481101930141449,0.5905991792678833,0.9004334807395935,6566
ridge,16,0.321208655834198,0.6434615850448608,0.9125896692276001,5212
ridge,17,0.30555373430252075,0.6255724430084229,0.8895689845085144,1651
ridge,18,0.03910404443740845,0.7281408309936523,0.9967785477638245,1370
ridge,19,0.6142237186431885,0.7117723822593689,1.105811595916748,3571
ridge,20,0.03985166549682617,0.8537029027938843,1.2048470973968506,5973
ridge,21,0.29909390211105347,0.6512333750724792,0.9080554842948914,4542
ridge,22,0.17666935920715332,0.7279840111732483,1.117800235748291,1679
ridge,23,0.5037350654602051,0.7390289902687073,1.0677070617675781,1313
ridge,24,0.22434794902801514,0.7584559321403503,1.1117984056472778,3569
ridge,25,0.326382577419281,0.7075199484825134,0.9652097821235657,3497
ridge,26,0.3773094415664673,0.8329803347587585,1.2333227396011353,3712
ridge,27,-0.3550844192504883,0.9294698238372803,1.3283085823059082,1401
ridge,28,0.5433156490325928,0.6592462658882141,0.9592602252960205,3550
ridge,29,0.4141191840171814,0.6344866156578064,0.8696089386940002,889
ridge,30,-0.1428067684173584,0.7227408289909363,1.0587092638015747,8682
ridge,31,0.4641121029853821,0.5615552663803101,0.7902106642723083,2019
ridge,32,0.23954570293426514,0.6863327622413635,0.9510448575019836,3074
xgboost,01,0.5019509792327881,0.4879108667373657,0.7330246567726135,820
xgboost,02,0.5626473426818848,0.6451071500778198,0.919731080532074,2241
xgboost,03,0.4722937345504761,0.8191384673118591,1.1889406442642212,1024
xgboost,04,0.6615796089172363,0.4283798635005951,0.6281301379203796,922
xgboost,05,0.5523097515106201,0.665963351726532,1.0173075199127197,2579
xgboost,06,0.5449308156967163,0.5591512322425842,0.87259441614151,681
xgboost,07,-0.1524113416671753,0.8528754711151123,1.248645305633545,5742
xgboost,08,0.5193016529083252,0.7521771788597107,1.070485234260559,3940
xgboost,09,0.5098245143890381,0.4420798718929291,0.725337564945221,2472
xgboost,10,0.4409194588661194,0.6678019762039185,0.9547250270843506,2863
xgboost,11,0.28945815563201904,0.7178142070770264,1.0021041631698608,6659
xgboost,12,-0.0939711332321167,0.8316179513931274,1.1724566221237183,4408
xgboost,13,0.4712170362472534,0.6688168048858643,0.9229508638381958,3640
xgboost,14,0.603447675704956,0.5917178392410278,0.8549961447715759,6303
xgboost,15,0.5451090335845947,0.5451213121414185,0.8430712223052979,6566
xgboost,16,0.406474232673645,0.5934590697288513,0.8533499836921692,5212
xgboost,17,0.3754265308380127,0.5796356797218323,0.8436301350593567,1651
xgboost,18,0.1516231894493103,0.6703264117240906,0.9366016387939453,1370
xgboost,19,0.6568089723587036,0.6565775275230408,1.0429928302764893,3571
xgboost,20,0.1907045841217041,0.7802044153213501,1.1061557531356812,5973
xgboost,21,0.4153059720993042,0.5854119062423706,0.8293671011924744,4542
xgboost,22,0.32551318407058716,0.667045533657074,1.011728048324585,1679
xgboost,23,0.5916041135787964,0.6485379934310913,0.9685811996459961,1313
xgboost,24,0.3323807716369629,0.6934797167778015,1.0314710140228271,3569
xgboost,25,0.449365496635437,0.6081594228744507,0.8726634383201599,3497
xgboost,26,0.47365760803222656,0.7632136940956116,1.1339000463485718,3712
xgboost,27,-0.2763047218322754,0.8765091300010681,1.289119005203247,1401
xgboost,28,0.6152173280715942,0.592165470123291,0.880513608455658,3550
xgboost,29,0.6544495820999146,0.4949343204498291,0.6678441166877747,889
xgboost,30,0.06844985485076904,0.6379889845848083,0.9558581113815308,8682
xgboost,31,0.5789417028427124,0.4800395965576172,0.7004497647285461,2019
xgboost,32,0.3290407061576843,0.6383411884307861,0.8933312892913818,3074
