ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC
06,Colima,002,Colima,0001,Colima,0750,043,12,6,6,*,*,*,10,5,5,10,5,5,10,5,5,10,5,5,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,3,*,*,0,100,*,10,0,1.6,7,3,4,5,3,*,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,0,0,9,5,4,15.6,17.4,13.8,5,4,*,5,*,4,5,4,*,0,0,0,*,10,4,0,5,0,0,0,*,0,3,5,*,12,0,0,0,4,3,*,12,9,3,8,4,8,4,4,4,4,0,12,3,0.67,4,0,0,4,0,0,4,4,0,4,4,0,4,3,4,0,4,0,4,0,4,0,0,4,4,*,4,0,*,4,4,3,3,4,4,*,*,*,0,0,0,0
06,Colima,002,Colima,0001,Colima,0750,044,58,24,34,*,0,*,57,24,33,56,24,32,50,22,28,50,22,28,46,19,27,*,0,*,6,*,4,5,*,3,0,0,0,4,3,*,6,3,3,15,9,6,3,141.67,8,43,7,1.59,31,12,19,24,10,14,43,19,24,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,*,9,*,6,0,*,0,0,0,48,0,0,0,0,0,0,0,0,0,4,3,*,*,*,0,0,0,0,*,0,*,*,0,*,0,0,0,4,*,*,0,0,0,21,6,15,23,13,10,11.26,12.14,10.57,38,12,26,12,10,*,38,12,26,0,0,0,22,36,25,0,3,0,9,0,*,0,19,23,8,51,*,0,6,22,7,15,58,14,44,32,22,32,22,22,22,10,0,58,2.64,0.74,21,*,7,15,0,6,16,21,*,22,22,0,17,6,22,0,22,0,21,0,22,13,*,21,13,8,9,*,*,18,19,12,5,18,15,8,3,0,*,4,4,*
06,Colima,002,Colima,0001,Colima,0750,045,59,34,25,4,*,*,55,32,23,53,31,22,52,30,22,52,30,22,51,29,22,*,*,*,*,*,0,0,0,0,0,0,0,*,*,0,11,4,7,12,17,14,3,73.53,7,36,16,2.2,50,30,20,6,3,3,50,31,19,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,*,*,0,*,*,0,54,*,0,*,0,0,0,0,0,0,*,*,0,7,*,5,0,0,0,0,0,0,*,*,0,*,*,0,7,5,*,0,0,0,7,4,3,35,19,16,12.42,11.77,13.32,29,13,16,23,17,6,29,13,16,0,0,0,5,54,31,11,0,0,8,0,8,0,18,20,14,55,*,0,3,22,13,9,56,29,27,27,23,26,22,22,22,4,0,56,2.55,0.54,22,0,*,20,0,*,21,22,0,22,22,0,19,6,22,0,22,0,22,0,22,7,0,22,17,10,15,0,*,19,21,12,14,20,20,8,6,0,*,*,*,0
06,Colima,002,Colima,0001,Colima,0750,046,12,8,4,0,0,0,12,8,4,12,8,4,11,7,4,11,7,4,11,7,4,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,*,50,*,7,4,1.86,10,6,4,*,*,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*,0,0,0,*,*,0,7,4,3,10.55,10,11.5,8,6,*,3,*,*,7,6,*,*,0,*,*,10,5,*,0,0,3,0,0,0,5,*,4,12,0,0,0,4,3,*,12,10,*,10,4,10,4,4,4,6,0,12,3,0.86,4,0,*,3,0,*,3,4,0,4,4,0,3,0,4,0,4,0,4,0,4,*,0,4,3,*,*,0,0,3,4,*,*,4,4,*,0,0,0,0,0,0
06,Colima,002,Colima,0001,Colima,0750,047,11,6,5,0,0,0,11,6,5,11,6,5,9,6,3,9,6,3,8,5,3,0,0,0,*,0,*,*,0,*,0,0,0,*,*,0,*,*,*,5,0,0,0,83.33,*,9,0,1.67,6,3,3,5,3,*,6,3,3,5,3,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,3,*,*,3,*,*,10,9.67,10.67,9,6,3,0,0,0,9,6,3,0,0,0,*,9,*,0,0,0,7,0,0,0,4,4,*,9,0,0,*,3,*,*,11,7,4,6,3,6,3,3,3,*,*,11,3.67,0.85,3,0,*,*,0,0,3,3,0,3,3,0,*,0,3,0,3,0,3,0,3,*,0,3,3,*,*,*,0,3,3,*,*,3,*,*,*,*,0,0,*,0
06,Colima,002,Colima,0001,Colima,0750,048,8,4,4,0,0,0,8,4,4,8,4,4,7,3,4,6,3,3,6,3,3,0,0,0,*,*,0,*,0,*,*,0,*,0,0,0,*,*,0,*,0,0,0,100,*,6,0,1.67,6,3,3,*,*,*,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,5,*,3,12.5,13,12,5,*,3,*,*,*,5,*,3,0,0,0,0,8,7,0,0,0,*,0,0,0,3,4,0,6,0,0,*,4,*,*,8,4,4,6,4,6,4,4,4,*,0,8,2,0.67,4,0,*,*,*,*,*,4,0,4,4,0,4,0,4,0,4,0,4,0,4,*,0,4,*,*,*,*,0,3,4,*,0,4,*,*,0,0,0,0,*,0
06,Colima,002,Colima,0001,Colima,0750,049,11,4,7,0,0,0,11,4,7,11,4,7,10,3,7,10,3,7,9,*,7,*,*,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,*,*,*,0,175,*,9,*,0.67,8,3,5,3,*,*,11,4,7,0,0,0,*,0,*,0,0,0,*,0,*,*,0,*,3,0,0,0,*,*,0,0,0,*,*,0,0,0,0,0,0,0,*,8,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,*,*,*,3,*,*,0,0,0,*,0,*,*,0,*,*,0,*,3,*,*,7.5,7.67,7.43,6,*,5,4,*,*,6,*,5,0,0,0,*,9,4,4,0,0,*,0,0,0,3,4,3,11,0,0,0,4,*,3,11,*,10,5,4,5,4,4,4,0,*,11,2.75,1,4,0,*,*,*,0,*,4,0,4,4,0,3,0,4,0,4,0,4,0,4,*,0,4,*,*,*,0,*,*,3,*,*,*,*,0,*,0,*,*,*,*
06,Colima,002,Colima,0001,Total AGEB urbana,0765,000,1288,683,605,34,18,16,1254,665,589,1235,656,579,1148,611,537,1097,589,508,1061,572,489,37,19,18,69,35,34,102,46,56,51,22,29,36,17,19,120,58,62,295,346,205,141,88.58,191,825,272,2.01,1016,536,480,270,146,124,1200,641,559,30,13,17,*,*,0,0,0,0,*,*,0,*,0,*,4,18,9,9,121,75,44,14,39,35,24,105,45,44,12,25,3,18,16,1058,8,4,4,0,0,0,5,*,3,30,16,14,64,36,28,0,0,0,25,13,12,28,15,13,73,45,28,119,72,47,23,12,11,161,78,83,664,351,313,11.37,11.18,11.59,673,308,365,471,302,169,653,298,355,20,10,10,232,1056,621,173,0,6,227,*,41,10,452,454,242,1137,66,7,78,490,205,285,1279,480,799,705,493,688,476,487,490,180,32,1279,2.61,0.69,485,*,182,305,12,83,392,487,0,484,483,3,384,122,484,0,485,*,484,0,484,210,5,471,376,251,254,57,75,355,441,223,254,423,316,209,83,36,15,20,150,7
06,Colima,002,Colima,0001,Colima,0765,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,*,*,*,*,*,*,*,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Colima,002,Colima,0001,Colima,0765,002,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
06,Colima,002,Colima,0001,Colima,0765,003,72,38,34,*,*,*,70,37,33,69,36,33,57,30,27,53,29,24,52,28,24,5,3,*,8,4,4,10,4,6,4,*,3,*,*,0,6,*,4,17,18,10,8,89.47,19,36,17,2.2,65,36,29,7,*,5,68,36,32,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,*,*,*,7,3,*,*,*,0,*,0,57,0,0,0,0,0,0,0,0,0,*,*,0,4,*,*,0,0,0,*,*,0,*,*,0,5,*,3,6,3,3,*,*,*,6,4,*,32,17,15,10.79,10.83,10.75,35,19,16,22,11,11,35,19,16,0,0,0,16,56,30,6,0,0,19,0,0,*,17,24,16,60,5,0,7,26,9,17,72,19,53,34,26,34,26,26,26,6,*,72,2.77,0.75,26,0,12,14,0,7,19,26,0,26,26,0,25,8,26,0,26,0,26,0,26,13,0,25,22,12,10,3,*,18,25,8,10,21,14,12,*,*,0,0,12,0
06,Colima,002,Colima,0001,Colima,0765,004,75,42,33,0,0,0,75,42,33,75,42,33,73,42,31,69,41,28,65,38,27,*,0,*,*,0,*,5,*,4,4,*,3,4,3,*,8,*,6,18,27,15,12,78.57,6,45,24,1.95,64,38,26,11,4,7,73,41,32,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,5,*,4,11,7,4,3,3,5,3,6,3,*,0,*,0,*,*,58,0,0,0,0,0,0,0,0,0,3,3,0,*,*,0,0,0,0,*,*,*,4,*,3,6,4,*,8,8,0,*,0,*,11,4,7,34,20,14,10.28,10.38,10.14,36,18,18,37,24,13,36,18,18,0,0,0,11,64,27,12,0,0,25,0,0,0,36,22,15,68,*,0,5,26,13,13,75,35,40,30,26,30,26,26,26,4,0,75,2.88,0.68,26,0,8,18,0,*,24,26,0,26,26,0,19,6,26,0,26,0,26,0,26,17,*,24,15,13,8,*,5,14,23,7,15,19,12,14,*,0,*,*,13,*
06,Colima,002,Colima,0001,Colima,0765,005,68,35,33,*,*,0,66,33,33,65,32,33,62,32,30,60,31,29,59,31,28,*,*,*,*,0,*,*,*,*,*,*,*,*,0,*,6,3,3,15,21,13,8,94.29,8,42,18,1.94,49,25,24,19,10,9,61,30,31,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,*,4,3,*,3,*,*,0,*,0,*,*,58,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,0,*,*,0,6,3,3,7,4,3,*,*,0,12,4,8,31,16,15,10.65,10.35,10.97,33,12,21,29,20,9,33,12,21,0,0,0,12,56,23,12,0,0,20,*,*,0,26,28,8,55,5,5,3,27,11,16,68,25,43,39,27,38,26,27,27,9,3,68,2.52,0.73,27,0,15,12,*,5,20,27,0,27,27,0,17,6,27,0,27,0,27,0,27,13,0,25,18,13,14,*,6,18,22,10,10,25,20,9,3,*,*,0,4,0
06,Colima,002,Colima,0001,Colima,0765,007,43,23,20,0,0,0,43,23,20,43,23,20,39,21,18,37,19,18,37,19,18,0,0,0,4,*,*,5,3,*,*,*,0,0,0,0,4,*,*,5,17,9,8,86.96,6,25,12,1.76,29,16,13,14,7,7,43,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,5,4,*,0,*,*,0,4,*,3,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,*,*,0,*,*,0,*,*,*,3,*,*,0,0,0,*,*,0,29,13,16,13.11,11.74,14.56,20,6,14,19,15,4,20,6,14,0,0,0,13,30,22,*,0,0,4,0,3,0,16,18,5,40,0,0,3,13,5,8,41,14,27,22,14,21,13,13,13,8,0,41,3.15,0.75,13,0,6,7,0,0,13,13,0,13,13,0,11,4,13,0,13,0,13,0,13,3,0,13,13,8,10,*,*,12,12,8,11,12,10,9,4,*,0,0,3,0
06,Colima,002,Colima,0001,Colima,0765,008,23,12,11,0,0,0,23,12,11,23,12,11,22,12,10,21,11,10,20,11,9,0,0,0,*,0,*,*,*,*,*,*,0,*,0,*,*,*,*,3,7,5,*,91.67,*,16,5,2.5,17,8,9,6,4,*,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,*,0,0,0,19,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,0,0,0,*,*,0,*,*,*,*,*,0,*,*,0,0,0,0,3,3,0,13,5,8,11.48,10.18,12.9,13,4,9,9,8,*,13,4,9,0,0,0,0,23,14,4,0,0,6,0,0,0,7,8,7,23,0,0,0,8,4,4,23,11,12,20,8,20,8,8,8,11,*,23,2.88,0.66,8,0,*,7,0,0,8,8,0,8,8,0,8,*,8,0,8,0,8,0,8,*,0,8,8,7,6,*,*,8,7,5,7,8,8,4,*,*,0,0,0,0
06,Colima,002,Colima,0001,Colima,0765,009,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
06,Colima,002,Colima,0001,Colima,0765,010,27,12,15,0,0,0,27,12,15,26,12,14,25,11,14,24,11,13,24,11,13,*,0,*,*,*,0,*,0,*,*,0,*,0,0,0,*,*,0,4,10,5,5,125,3,17,7,2.18,20,9,11,7,3,4,21,11,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,3,*,0,*,*,0,*,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,4,3,*,3,*,*,0,0,0,*,*,*,14,5,9,11.67,10.18,12.92,19,8,11,6,3,3,19,8,11,0,0,0,*,26,15,3,0,0,5,0,*,*,11,10,4,23,3,0,*,12,5,7,27,13,14,18,12,18,12,12,12,4,*,27,2.25,0.55,12,0,4,8,0,*,11,12,0,12,12,0,10,5,12,0,12,0,12,0,12,3,0,11,10,8,8,*,*,9,12,9,8,11,10,7,5,*,0,0,*,0
06,Colima,002,Colima,0001,Colima,0765,011,62,29,33,3,3,0,59,26,33,58,26,32,54,25,29,54,25,29,52,24,28,*,0,*,3,*,*,3,*,*,0,0,0,*,*,*,5,*,3,15,13,6,7,113.79,8,46,8,1.52,49,26,23,13,3,10,58,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,*,0,*,0,*,8,3,3,*,*,0,0,0,50,0,0,0,0,0,0,0,0,0,*,*,*,3,*,*,0,0,0,4,*,3,3,0,3,*,*,0,4,*,3,*,*,*,10,5,5,33,17,16,11.5,12.04,11.03,34,14,20,20,11,9,33,13,20,*,*,0,22,40,26,11,0,*,*,0,0,0,19,28,7,52,9,0,*,24,7,17,62,17,45,29,24,29,24,24,24,4,*,62,2.58,0.71,24,0,13,11,0,3,21,24,0,24,24,0,17,3,24,0,24,0,24,0,24,7,*,22,17,14,15,5,4,14,21,11,11,22,13,9,4,3,3,*,8,*
06,Colima,002,Colima,0001,Colima,0765,012,35,23,12,3,*,*,32,21,11,32,21,11,28,18,10,28,18,10,26,18,8,*,*,0,3,*,*,3,*,*,0,0,0,*,0,*,5,4,*,15,3,*,*,52.17,7,27,*,1.5,21,11,10,14,12,*,28,19,9,4,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,*,3,0,*,3,*,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,*,0,*,3,3,0,0,0,0,0,0,0,0,0,0,*,0,*,4,4,0,0,0,0,4,*,3,18,13,5,11.57,11.39,11.9,17,10,7,11,8,3,17,10,7,0,0,0,13,22,20,0,0,0,*,0,0,0,14,5,9,26,4,*,4,15,11,4,35,22,13,18,15,18,15,15,15,*,*,35,2.33,0.67,15,0,5,10,0,*,13,15,0,15,15,0,15,*,15,0,15,0,15,0,15,10,0,15,10,9,5,*,*,7,14,6,3,13,11,4,*,*,0,*,4,0
06,Colima,002,Colima,0001,Colima,0765,013,86,46,40,*,*,0,84,44,40,80,42,38,77,40,37,71,38,33,69,38,31,5,3,*,*,*,*,7,*,5,6,*,4,*,0,*,9,7,*,17,29,19,10,86.96,15,47,24,3.2,74,41,33,12,5,7,78,42,36,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,12,9,4,0,4,5,*,7,*,*,3,*,*,0,*,66,3,*,*,0,0,0,*,0,*,*,0,*,3,3,0,0,0,0,*,*,*,*,*,0,10,5,5,11,6,5,0,0,0,14,6,8,33,19,14,10,9.92,10.09,38,19,19,39,21,18,38,19,19,0,0,0,22,64,51,7,0,0,5,0,0,*,24,28,25,83,0,0,3,40,15,25,86,33,53,52,40,52,40,40,40,10,*,86,2.15,0.65,40,0,23,17,4,10,26,40,0,39,39,*,28,5,39,0,40,0,39,0,39,21,*,38,28,17,15,8,3,26,32,11,20,28,18,12,*,*,*,3,18,*
06,Colima,002,Colima,0001,Colima,0765,014,99,53,46,*,0,*,97,53,44,96,52,44,87,47,40,85,47,38,84,46,38,3,3,0,7,3,4,6,*,4,*,0,*,*,*,0,8,4,4,31,20,8,12,86.79,14,71,14,1.28,67,30,37,32,23,9,91,47,44,5,5,0,*,*,0,0,0,0,*,*,0,*,0,*,4,*,*,0,3,*,0,*,0,*,*,6,5,*,0,*,*,0,0,90,*,*,0,0,0,0,*,0,*,*,*,0,6,*,4,0,0,0,0,0,0,0,0,0,0,0,0,5,*,4,*,*,0,7,4,3,72,41,31,14.07,14.23,13.87,56,30,26,31,17,14,54,29,25,*,*,*,17,82,61,14,0,0,*,0,5,0,39,32,16,88,3,0,8,44,23,21,99,48,51,72,44,67,39,44,44,21,7,99,2.25,0.58,44,0,14,30,0,5,39,44,0,44,44,0,42,23,44,0,44,0,44,0,44,12,0,44,35,29,32,3,6,34,38,33,20,43,36,22,18,9,*,*,6,0
06,Colima,002,Colima,0001,Colima,0765,015,69,40,29,*,0,*,67,40,27,66,39,27,60,36,24,55,33,22,52,31,21,*,*,*,5,3,*,9,6,3,5,3,*,3,*,*,9,5,4,19,13,8,5,72.5,14,45,10,1.56,57,35,22,12,5,7,65,39,26,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,3,*,*,0,*,0,*,0,64,0,0,0,0,0,0,0,0,0,3,*,*,6,4,*,0,0,0,*,0,*,0,0,0,*,0,*,5,3,*,*,*,0,3,0,3,43,27,16,13.11,13.61,12.36,31,17,14,27,19,8,29,16,13,*,*,*,6,63,35,13,0,*,9,0,*,*,23,22,15,53,6,0,10,21,11,10,67,32,35,34,22,32,20,21,21,10,*,67,3.19,0.68,21,0,3,18,0,3,18,21,0,21,21,0,16,7,21,0,21,0,21,0,21,5,0,21,21,11,15,*,*,18,20,14,12,20,21,9,7,*,0,0,0,0
06,Colima,002,Colima,0001,Colima,0765,016,70,39,31,*,*,*,68,38,30,68,38,30,62,37,25,57,36,21,57,36,21,*,0,*,5,*,4,9,*,8,5,*,4,0,0,0,5,4,*,17,23,17,6,79.49,13,40,17,2.16,51,26,25,19,13,6,65,37,28,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,14,9,7,*,3,3,*,8,*,5,0,3,0,*,*,47,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,0,*,*,0,*,*,0,8,5,3,0,0,0,10,6,4,37,23,14,12.14,11.97,12.43,36,18,18,26,19,7,35,17,18,*,*,0,13,57,29,14,0,*,9,0,4,0,19,28,15,66,*,0,3,28,13,15,70,28,42,35,28,35,28,25,28,5,*,70,2.5,0.8,24,*,11,14,*,7,17,25,0,25,24,0,22,7,25,0,25,0,25,0,25,10,*,24,20,11,13,4,7,18,24,13,17,19,20,16,6,3,*,*,5,*
06,Colima,002,Colima,0001,Colima,0765,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
