model,state,r2,mae,rmse,n
ridge,01,0.5463504791259766,0.45815205574035645,0.6361515522003174,404
ridge,02,0.3422708511352539,0.6564672589302063,0.9045954346656799,1495
ridge,03,0.3583452105522156,0.7383019328117371,1.0333398580551147,625
ridge,04,0.6008788347244263,0.5826743841171265,0.8237128257751465,435
ridge,05,0.5344120264053345,0.7021210193634033,1.0608762502670288,1751
ridge,06,0.45845508575439453,0.6484276652336121,1.0381121635437012,465
ridge,07,0.5405377149581909,0.5116223096847534,0.7250493168830872,1657
ridge,08,0.5347696542739868,0.7263830304145813,1.0758578777313232,2466
ridge,09,0.3621671795845032,0.5452679991722107,0.8085362315177917,2411
ridge,10,0.4445176124572754,0.7282582521438599,1.0303409099578857,1420
ridge,11,0.46344560384750366,0.728683352470398,1.0177134275436401,2657
ridge,12,0.44169461727142334,0.7214998006820679,0.9412238597869873,2105
ridge,13,0.5761704444885254,0.5726538896560669,0.8197360634803772,1209
ridge,14,0.5070667862892151,0.6893519759178162,0.9906494617462158,4091
ridge,15,0.6555665731430054,0.4867345094680786,0.7277145981788635,4043
ridge,16,0.5840417742729187,0.5800961852073669,0.8500524759292603,2332
ridge,17,0.4472391605377197,0.5378991961479187,0.8113226890563965,955
ridge,18,0.37570762634277344,0.5999495387077332,0.8890107274055481,588
ridge,19,0.6115220785140991,0.6686443090438843,1.0040936470031738,2195
ridge,20,0.5065172910690308,0.6130110621452332,0.855720043182373,2285
ridge,21,0.6145936250686646,0.5298238396644592,0.7657151222229004,2342
ridge,22,0.46062809228897095,0.5326106548309326,0.8330286145210266,608
ridge,23,0.5863739848136902,0.7191122174263,1.0814265012741089,762
ridge,24,0.4524964690208435,0.6952109336853027,1.0196129083633423,1253
ridge,25,0.2904084324836731,0.7172924280166626,0.9917381405830383,1506
ridge,26,0.3841822147369385,0.8133952021598816,1.1475750207901,2416
ridge,27,0.4722817540168762,0.5123551487922668,0.7158195972442627,513
ridge,28,0.5869896411895752,0.5974479913711548,0.884009063243866,2037
ridge,29,0.6106410622596741,0.5416744947433472,0.7816917896270752,623
ridge,30,0.5069715976715088,0.5398766994476318,0.7936077117919922,2985
ridge,31,0.5155545473098755,0.639528751373291,0.9121944904327393,1374
ridge,32,0.39642536640167236,0.7331849336624146,0.9843804240226746,1514
xgboost,01,0.5825194120407104,0.42478352785110474,0.6102650761604309,404
xgboost,02,0.44896674156188965,0.5863131284713745,0.8279798030853271,1495
xgboost,03,0.3579300045967102,0.7450054287910461,1.0336741209030151,625
xgboost,04,0.6218167543411255,0.5459975600242615,0.8018158078193665,435
xgboost,05,0.6141782999038696,0.6264520287513733,0.9657331109046936,1751
xgboost,06,0.49812114238739014,0.6260629296302795,0.9993703365325928,465
xgboost,07,0.5943849086761475,0.4693489074707031,0.6812392473220825,1657
xgboost,08,0.6037508249282837,0.6628767251968384,0.9928990602493286,2466
xgboost,09,0.5200079083442688,0.4463925063610077,0.7013956904411316,2411
xgboost,10,0.4893205761909485,0.6807630062103271,0.9879159927368164,1420
xgboost,11,0.5040570497512817,0.6966180205345154,0.9784405827522278,2657
xgboost,12,0.5203019976615906,0.6590995788574219,0.8724508881568909,2105
xgboost,13,0.6248378753662109,0.5338558554649353,0.7712370753288269,1209
xgboost,14,0.544467568397522,0.6580745577812195,0.9523259401321411,4091
xgboost,15,0.7181137204170227,0.42914435267448425,0.6583327054977417,4043
xgboost,16,0.6250985264778137,0.5462268590927124,0.8070110082626343,2332
xgboost,17,0.5180155038833618,0.4975970685482025,0.7576027512550354,955
xgboost,18,0.45126086473464966,0.5609220862388611,0.8334815502166748,588
xgboost,19,0.6765016317367554,0.6032580137252808,0.9162777066230774,2195
xgboost,20,0.5651857256889343,0.5700995326042175,0.8032442927360535,2285
xgboost,21,0.6535148024559021,0.48761993646621704,0.7260226011276245,2342
xgboost,22,0.5809301137924194,0.4701464772224426,0.7342754006385803,608
xgboost,23,0.6708505749702454,0.6293169856071472,0.9646941423416138,762
xgboost,24,0.552888035774231,0.6359755396842957,0.9214038848876953,1253
xgboost,25,0.37618017196655273,0.6462029814720154,0.9298702478408813,1506
xgboost,26,0.46666812896728516,0.7300812005996704,1.0679570436477661,2416
xgboost,27,0.48484671115875244,0.4898487627506256,0.7072464227676392,513
xgboost,28,0.6547397375106812,0.5435240268707275,0.8082571029663086,2037
xgboost,29,0.7225775718688965,0.43888548016548157,0.659828782081604,623
xgboost,30,0.571712851524353,0.4935735762119293,0.7396690845489502,2985
xgboost,31,0.5934094190597534,0.5682738423347473,0.8356871008872986,1374
xgboost,32,0.41743403673171997,0.7173299789428711,0.9670969843864441,1514
